회사명,거래소코드,회계년도,산업코드,산업명,설립일,상장일,기업규모코드,감사의견코드
(유)테일러메이드코리아,095584,2019/12,074604,  도매 및 상품 중개업,1999/11/23,0,20,NA
(유)테일러메이드코리아,095584,2020/12,074604,  도매 및 상품 중개업,1999/11/23,0,30,UQ
(유)테일러메이드코리아,095584,2021/12,074604,  도매 및 상품 중개업,1999/11/23,0,30,UQ
(유)테일러메이드코리아,095584,2022/12,074604,  도매 및 상품 중개업,1999/11/23,0,30,UQ
(유)한국그랜드유니버셜트레이딩,093599,2019/12,031701,"  펄프, 종이 및 종이제품 제조업",2013/01/04,0,20,NA
(유)한국그랜드유니버셜트레이딩,093599,2020/12,031701,"  펄프, 종이 및 종이제품 제조업",2013/01/04,0,30,QS
(유)한국그랜드유니버셜트레이딩,093599,2021/12,031701,"  펄프, 종이 및 종이제품 제조업",2013/01/04,0,30,QS
(유)한국그랜드유니버셜트레이딩,093599,2022/12,031701,"  펄프, 종이 및 종이제품 제조업",2013/01/04,0,30,UQ
(유)한국비엠에스제약,018712,2019/12,074604,  도매 및 상품 중개업,1974/08/01,0000/00/00,30,NA
(유)한국비엠에스제약,018712,2020/12,074604,  도매 및 상품 중개업,1974/08/01,0000/00/00,30,UQ
(유)한국비엠에스제약,018712,2021/12,074604,  도매 및 상품 중개업,1974/08/01,0000/00/00,30,UQ
(유)한국비엠에스제약,018712,2022/12,074604,  도매 및 상품 중개업,1974/08/01,0000/00/00,30,UQ
(주)케이티앤지생명과학,057328,2013/12,137001,  연구개발업,2002/04/10,0,10,UQ
(주)케이티앤지생명과학,057328,2014/12,137001,  연구개발업,2002/04/10,0,10,UQ
(주)케이티앤지생명과학,057328,2015/12,137001,  연구개발업,2002/04/10,0,10,UQ
(주)케이티앤지생명과학,057328,2016/12,137001,  연구개발업,2002/04/10,0,30,UQ
(주)케이티테크,029401,2012/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/10/12,0000/00/00,30,DU
(주)케이피씨엠,062150,2012/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,20,UQ
(주)케이피씨엠,062150,2013/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,20,UQ
(주)케이피씨엠,062150,2014/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,20,UQ
(주)케이피씨엠,062150,2015/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,20,UQ
(주)케이피씨엠,062150,2016/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,20,UQ
(주)케이피씨엠,062150,2017/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,20,UQ
(주)케이피씨엠,062150,2018/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,30,UQ
(주)케이피씨엠,062150,2019/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,30,UQ
(주)케이피씨엠,062150,2020/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,30,UQ
(주)케이피씨엠,062150,2021/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,30,UQ
(주)케이피씨엠,062150,2022/12,032901,  기타 기계 및 장비 제조업,2010/12/31,0,30,UQ
(주)케이피아이씨코포레이션,048168,2012/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2013/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2014/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2015/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2016/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2017/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2018/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2019/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2020/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2021/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피아이씨코포레이션,048168,2022/12,074608,  도매 및 상품 중개업,2005/03/28,0,30,UQ
(주)케이피이,045607,2012/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,20,UQ
(주)케이피이,045607,2013/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,20,UQ
(주)케이피이,045607,2014/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,20,UQ
(주)케이피이,045607,2015/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,20,UQ
(주)케이피이,045607,2016/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,30,UQ
(주)케이피이,045607,2017/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,30,UQ
(주)케이피이,045607,2018/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,30,UQ
(주)케이피이,045607,2019/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,30,UQ
(주)케이피이,045607,2020/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,30,UQ
(주)케이피이,045607,2021/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,20,UQ
(주)케이피이,045607,2022/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/07/01,0,30,UQ
(주)코디서비스코리아,063000,2012/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2013/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2014/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2015/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2016/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2017/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2018/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2019/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2020/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2021/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코디서비스코리아,063000,2022/12,147501,  사업지원 서비스업,2005/12/02,0,30,UQ
(주)코랄인터내셔널,095223,2019/12,074607,  도매 및 상품 중개업,2004/03/25,0,30,NA
(주)코랄인터내셔널,095223,2020/12,074607,  도매 및 상품 중개업,2004/03/25,0,30,UQ
(주)코랄인터내셔널,095223,2021/12,074607,  도매 및 상품 중개업,2004/03/25,0,30,UQ
(주)코랄인터내셔널,095223,2022/12,074607,  도매 및 상품 중개업,2004/03/25,0,30,UQ
(주)코래드,019256,2012/12,137103,  전문 서비스업,1981/07/01,0000/00/00,30,UQ
(주)코렌스,040716,2012/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,20,UQ
(주)코렌스,040716,2013/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,20,UQ
(주)코렌스,040716,2014/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,30,UQ
(주)코렌스,040716,2015/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,30,UQ
(주)코렌스,040716,2016/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,30,UQ
(주)코렌스,040716,2017/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,30,UQ
(주)코렌스,040716,2018/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,30,UQ
(주)코렌스,040716,2019/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,30,UQ
(주)코렌스,040716,2020/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,30,UQ
(주)코렌스,040716,2021/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,30,UQ
(주)코렌스,040716,2022/12,033003,  자동차 및 트레일러 제조업,1996/06/10,0000/00/00,30,UQ
(주)코리아모던메탈,062901,2012/12,033003,  자동차 및 트레일러 제조업,2006/07/10,0,20,UQ
(주)코리아모던메탈,062901,2013/12,033003,  자동차 및 트레일러 제조업,2006/07/10,0,20,UQ
(주)코리아모던메탈,062901,2014/12,033003,  자동차 및 트레일러 제조업,2006/07/10,0,20,UQ
(주)코리아모던메탈,062901,2015/12,033003,  자동차 및 트레일러 제조업,2006/07/10,0,20,UQ
(주)코리아모던메탈,062901,2016/12,033003,  자동차 및 트레일러 제조업,2006/07/10,0,20,UQ
(주)코리아모던메탈,062901,2017/12,033003,  자동차 및 트레일러 제조업,2006/07/10,0,20,UQ
(주)코리아모던메탈,062901,2018/12,033003,  자동차 및 트레일러 제조업,2006/07/10,0,30,UQ
(주)코리아모던메탈,062901,2019/12,033003,  자동차 및 트레일러 제조업,2006/07/10,0,30,UQ
(주)코리아에어텍,045016,2012/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2013/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2014/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2015/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2016/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2017/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2018/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2019/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2020/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2021/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아에어텍,045016,2022/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,2005/07/25,0000/00/00,30,UQ
(주)코리아와이드대성,070441,2013/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,20,NA
(주)코리아와이드대성,070441,2014/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,20,UQ
(주)코리아와이드대성,070441,2015/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,20,UQ
(주)코리아와이드대성,070441,2016/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,30,UQ
(주)코리아와이드대성,070441,2017/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,30,UQ
(주)코리아와이드대성,070441,2018/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,30,UQ
(주)코리아와이드대성,070441,2019/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,30,UQ
(주)코리아와이드대성,070441,2020/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,30,UQ
(주)코리아와이드대성,070441,2021/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,30,UQ
(주)코리아와이드대성,070441,2022/12,084902,  육상운송 및 파이프라인 운송업,1950/02/08,0,30,UQ
(주)코리아와이드선산,050785,2012/03,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,20,UQ
(주)코리아와이드선산,050785,2013/03,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드선산,050785,2014/03,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드선산,050785,2015/03,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드선산,050785,2016/03,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드선산,050785,2017/03,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드선산,050785,2018/03,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드선산,050785,2019/03,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드선산,050785,2020/03,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드선산,050785,2021/12,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드선산,050785,2022/12,084902,  육상운송 및 파이프라인 운송업,2006/12/11,0,30,UQ
(주)코리아와이드진안고속,095156,2020/12,084902,  육상운송 및 파이프라인 운송업,2020/01/02,0,30,UQ
(주)코리아와이드진안고속,095156,2021/12,084902,  육상운송 및 파이프라인 운송업,2020/01/02,0,30,UQ
(주)코리아와이드진안고속,095156,2022/12,084902,  육상운송 및 파이프라인 운송업,2020/01/02,0,30,UQ
(주)코리아이엔씨건축사사무소,083393,2016/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2009/09/01,0,,NA
(주)코리아이엔씨건축사사무소,083393,2017/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2009/09/01,0,20,UQ
(주)코리아이엔씨건축사사무소,083393,2018/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2009/09/01,0,20,UQ
(주)코리아이엔씨건축사사무소,083393,2019/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2009/09/01,0,20,UQ
(주)코리아이엔씨건축사사무소,083393,2020/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2009/09/01,0,30,UQ
(주)코리아이엔씨건축사사무소,083393,2021/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2009/09/01,0,30,UQ
(주)코리아이엔씨건축사사무소,083393,2022/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2009/09/01,0,30,UQ
(주)코리아타임스,102361,2022/12,105801,  출판업,1983/02/07,0,30,UQ
(주)코리아테크,072556,2014/12,074709,  소매업; 자동차 제외,2003/05/06,0,20,NA
(주)코리아테크,072556,2015/12,074709,  소매업; 자동차 제외,2003/05/06,0,20,QS
(주)코리아테크,072556,2016/12,074709,  소매업; 자동차 제외,2003/05/06,0,20,UQ
(주)코리아테크,072556,2017/12,074709,  소매업; 자동차 제외,2003/05/06,0,20,UQ
(주)코리아테크,072556,2018/12,074709,  소매업; 자동차 제외,2003/05/06,0,30,UQ
(주)코리아테크,072556,2019/12,074709,  소매업; 자동차 제외,2003/05/06,0,30,UQ
(주)코리아테크,072556,2020/12,074709,  소매업; 자동차 제외,2003/05/06,0,20,UQ
(주)코리아테크,072556,2021/12,074709,  소매업; 자동차 제외,2003/05/06,0,30,UQ
(주)코리아테크,072556,2022/12,074709,  소매업; 자동차 제외,2003/05/06,0,30,UQ
(주)코리아화암,056258,2012/12,126801,  부동산업,1973/03/30,0,20,UQ
(주)코리아화암,056258,2013/12,126801,  부동산업,1973/03/30,0,20,UQ
(주)코리아화암,056258,2014/12,126801,  부동산업,1973/03/30,0,30,UQ
(주)코리아화암,056258,2015/12,126801,  부동산업,1973/03/30,0,30,UQ
(주)코리아화암,056258,2016/12,126801,  부동산업,1973/03/30,0,30,UQ
(주)코마스,019281,2012/12,105802,  출판업,1993/01/13,0000/00/00,20,UQ
(주)코마스,019281,2013/12,105802,  출판업,1993/01/13,0000/00/00,20,UQ
(주)코마스,019281,2014/12,105802,  출판업,1993/01/13,0000/00/00,30,UQ
(주)코마스,019281,2015/12,105802,  출판업,1993/01/13,0000/00/00,30,UQ
(주)코마스,019281,2016/12,105802,  출판업,1993/01/13,0000/00/00,30,UQ
(주)코마스,019281,2017/12,105802,  출판업,1993/01/13,0000/00/00,30,UQ
(주)코마스,019281,2018/12,105802,  출판업,1993/01/13,0000/00/00,30,UQ
(주)코마스,019281,2019/12,105802,  출판업,1993/01/13,0000/00/00,30,UQ
(주)코마스,019281,2020/12,105802,  출판업,1993/01/13,0000/00/00,30,UQ
(주)코메카,019282,2012/12,033003,  자동차 및 트레일러 제조업,1995/10/09,0000/00/00,30,UQ
(주)코메카,019282,2013/12,033003,  자동차 및 트레일러 제조업,1995/10/09,0000/00/00,30,UQ
(주)코멕스아이엔씨,048120,2012/12,074601,  도매 및 상품 중개업,2000/08/19,0,30,UQ
(주)코멕스아이엔씨,048120,2013/12,074601,  도매 및 상품 중개업,2000/08/19,0,30,UQ
(주)코멕스아이엔씨,048120,2014/12,074601,  도매 및 상품 중개업,2000/08/19,0,30,UQ
(주)코멕스아이엔씨,048120,2015/12,074601,  도매 및 상품 중개업,2000/08/19,0,30,UQ
(주)코멕스아이엔씨,048120,2016/12,074601,  도매 및 상품 중개업,2000/08/19,0,20,UQ
(주)코멕스아이엔씨,048120,2017/12,074601,  도매 및 상품 중개업,2000/08/19,0,30,UQ
(주)코멕스아이엔씨,048120,2018/12,074601,  도매 및 상품 중개업,2000/08/19,0,30,UQ
(주)코멕스아이엔씨,048120,2019/12,074601,  도매 및 상품 중개업,2000/08/19,0,30,UQ
(주)코멕스아이엔씨,048120,2020/12,074601,  도매 및 상품 중개업,2000/08/19,0,30,UQ
(주)코멕스아이엔씨,048120,2021/12,074601,  도매 및 상품 중개업,2000/08/19,0,30,UQ
(주)코멧온,099098,2020/12,074703,  소매업; 자동차 제외,2020/07/01,0,20,NA
(주)코멧온,099098,2021/12,074703,  소매업; 자동차 제외,2020/07/01,0,30,QS
(주)코멧온,099098,2022/12,074703,  소매업; 자동차 제외,2020/07/01,0,30,UQ
(주)코미코,065995,2013/12,032902,  기타 기계 및 장비 제조업,2013/08/13,0,30,UQ
(주)코미코,065995,2014/12,032902,  기타 기계 및 장비 제조업,2013/08/13,0,30,UQ
(주)코미코,065995,2015/12,032902,  기타 기계 및 장비 제조업,2013/08/13,0,30,UQ
(주)코반,040744,2012/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,20,UQ
(주)코반,040744,2013/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,20,UQ
(주)코반,040744,2014/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,20,UQ
(주)코반,040744,2015/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,20,UQ
(주)코반,040744,2016/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,20,UQ
(주)코반,040744,2017/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,20,UQ
(주)코반,040744,2018/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,20,UQ
(주)코반,040744,2019/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,30,UQ
(주)코반,040744,2020/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,30,UQ
(주)코반,040744,2021/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,20,UQ
(주)코반,040744,2022/12,032402,  1차 금속 제조업,1996/07/01,0000/00/00,30,UQ
(주)코스비전,061443,2012/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,10,UQ
(주)코스비전,061443,2013/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,10,UQ
(주)코스비전,061443,2014/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,10,UQ
(주)코스비전,061443,2015/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,10,UQ
(주)코스비전,061443,2016/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,30,UQ
(주)코스비전,061443,2017/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,30,UQ
(주)코스비전,061443,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,30,UQ
(주)코스비전,061443,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,30,UQ
(주)코스비전,061443,2020/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,30,UQ
(주)코스비전,061443,2021/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,30,UQ
(주)코스비전,061443,2022/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2008/01/08,0,30,UQ
(주)코스알엑스,089313,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2013/12/12,0,20,NA
(주)코스알엑스,089313,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2013/12/12,0,20,UQ
(주)코스알엑스,089313,2020/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2013/12/12,0,20,UQ
(주)코스알엑스,089313,2021/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2013/12/12,0,20,UQ
(주)코스알엑스,089313,2022/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2013/12/12,0,30,UQ
(주)코스콤,019963,2012/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2013/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2014/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2015/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2016/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2017/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2018/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2019/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2020/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2021/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스콤,019963,2022/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1977/09/20,0000/00/00,30,UQ
(주)코스틸,019300,2012/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2013/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2014/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2015/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2016/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2017/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2018/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2019/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2020/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2021/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코스틸,019300,2022/12,032401,  1차 금속 제조업,1977/03/30,0000/00/00,30,UQ
(주)코아비스,026834,2012/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,20,UQ
(주)코아비스,026834,2013/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,20,UQ
(주)코아비스,026834,2014/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,20,UQ
(주)코아비스,026834,2015/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,30,UQ
(주)코아비스,026834,2016/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,30,UQ
(주)코아비스,026834,2017/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,30,UQ
(주)코아비스,026834,2018/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,30,UQ
(주)코아비스,026834,2019/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,30,UQ
(주)코아비스,026834,2020/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,30,UQ
(주)코아비스,026834,2021/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,30,UQ
(주)코아비스,026834,2022/12,033003,  자동차 및 트레일러 제조업,1994/12/20,0000/00/00,30,UQ
(주)코아코머디티인터내셔널,087602,2017/12,074600,  도매 및 상품 중개업,2000/10/02,0,20,NA
(주)코아코머디티인터내셔널,087602,2018/12,074600,  도매 및 상품 중개업,2000/10/02,0,20,QS
(주)코아코머디티인터내셔널,087602,2019/12,074600,  도매 및 상품 중개업,2000/10/02,0,20,UQ
(주)코아코머디티인터내셔널,087602,2020/12,074600,  도매 및 상품 중개업,2000/10/02,0,30,UQ
(주)코아코머디티인터내셔널,087602,2021/12,074600,  도매 및 상품 중개업,2000/10/02,0,30,UQ
(주)코아코머디티인터내셔널,087602,2022/12,074600,  도매 및 상품 중개업,2000/10/02,0,30,UQ
(주)코켐,061085,2012/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2013/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2014/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2015/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2016/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2017/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2018/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2019/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2020/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2021/12,126801,  부동산업,1993/08/12,0,20,UQ
(주)코켐,061085,2022/12,126801,  부동산업,1993/08/12,0,30,UQ
(주)코코브루니,061310,2012/12,095602,  음식점 및 주점업,2003/03/06,0,20,UQ
(주)코코브루니,061310,2013/12,095602,  음식점 및 주점업,2003/03/06,0,20,UQ
(주)코코브루니,061310,2014/12,095602,  음식점 및 주점업,2003/03/06,0,20,UQ
(주)코코브루니,061310,2015/12,095602,  음식점 및 주점업,2003/03/06,0,20,UQ
(주)코코브루니,061310,2016/12,095602,  음식점 및 주점업,2003/03/06,0,30,UQ
(주)쿠첸,057774,2012/12,074605,  도매 및 상품 중개업,2009/02/04,0,30,UQ
(주)쿠첸,071708,2019/12,032805,  전기장비 제조업,2015/08/04,0,30,UQ
(주)쿠첸,071708,2020/12,032805,  전기장비 제조업,2015/08/04,0,30,UQ
(주)쿠첸,071708,2021/12,032805,  전기장비 제조업,2015/08/04,0,30,UQ
(주)쿠첸,071708,2022/12,032805,  전기장비 제조업,2015/08/04,0,30,UQ
