회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),자본금(*)(IFRS연결)(천원),자본금(*)(IFRS)(천원),자본금(*)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),영업이익(손실)(천원)
(주)시냅스엠,073751,2014/12,63,정보통신업,,,655805,,,-49579
(주)시냅스엠,073751,2015/12,63,정보통신업,,,979205,,,-1131821
(주)시너지미디어,074202,2014/12,59,정보통신업,,,400000,,,69635
(주)시너지미디어,074202,2015/12,59,정보통신업,,,400000,,,-1334454
(주)시너지미디어,074202,2016/12,59,정보통신업,,,400000,,,-1802584
(주)시너지미디어,074202,2019/12,59,정보통신업,,,400000,,,-1672059
(주)시너지밸류제2호,100245,2020/12,68,부동산업,,,1000000,,,-9609375
(주)시너지밸류제2호,100245,2021/12,68,부동산업,,,1000000,,,-7787963
(주)시너지밸류제2호,100245,2022/12,68,부동산업,,,1000000,,,-8390067
(주)시너지타워,100883,2020/12,68,부동산업,,,300000,,,633114
(주)시너지타워,100883,2021/12,68,부동산업,,,300000,,,947802
(주)시너지타워,100883,2022/12,68,부동산업,,,300000,,,1270127
(주)시네마서비스,041102,2012/12,59,정보통신업,,,5173350,,,-2451139
(주)시네마서비스,041102,2013/12,59,정보통신업,,,5173350,,,-577384
(주)시네마서비스,041102,2014/12,59,정보통신업,,,5173350,,,-1246246
(주)시네마서비스,041102,2015/12,59,정보통신업,,,5173350,,,-976591
(주)시네마서비스,041102,2016/12,59,정보통신업,,,5173350,,,-2416998
(주)시네코아,057760,2012/12,68,부동산업,,,450000,,,-77411
(주)시네코아,057760,2013/12,68,부동산업,,,450000,,,-21595
(주)시네코아,057760,2014/12,68,부동산업,,,575000,,,449815
(주)시네코아,057760,2015/12,68,부동산업,,,575000,,,332050
(주)시네코아,057760,2016/12,68,부동산업,,,575000,,,-298797
(주)시네코아,057760,2017/12,68,부동산업,,,575000,,,-246303
(주)시네코아,057760,2018/12,68,부동산업,,,575000,,,-396755
(주)시네코아,057760,2019/12,68,부동산업,,,575000,,,-817353
(주)시네코아,057760,2021/12,68,부동산업,,,575000,,,-398139
(주)시네코아,057760,2022/12,68,부동산업,,,575000,,,-1019222
(주)시노텍스,052553,2012/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,,,,
(주)시노텍스,052553,2019/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",600000,600000,600000,1217539,1144387,1144387
(주)시노텍스,052553,2020/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",600000,600000,600000,346843,1087521,1087521
(주)시노텍스,052553,2021/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",600000,600000,600000,3329959,2499510,2499510
(주)시노텍스,052553,2022/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",600000,600000,600000,8866201,6092594,6092594
(주)시노트란스코리아쉬핑,041877,2012/12,52,운수 및 창고업,,,300000,,,666514
(주)시노트란스코리아쉬핑,041877,2013/12,52,운수 및 창고업,,,300000,,,516707
(주)시노트란스코리아쉬핑,041877,2014/12,52,운수 및 창고업,,,300000,,,427354
(주)시대고시기획시대교육,095636,2019/12,58,정보통신업,,,100000,,,1674063
(주)시대고시기획시대교육,095636,2020/12,58,정보통신업,,,100000,,,2784348
(주)시대고시기획시대교육,095636,2021/12,58,정보통신업,,,100000,,,3348467
(주)시대고시기획시대교육,095636,2022/12,58,정보통신업,,,100000,,,3101255
(주)시대디자인특장,104942,2021/12,30,제조업,,,1300000,,,-865353
(주)시대디자인특장,104942,2022/12,30,제조업,,,1300000,,,-458642
(주)시대전기,064156,2012/12,28,제조업,,,600000,,,787334
(주)시대전기,064156,2013/12,28,제조업,,,600000,,,679954
(주)시대전기,064156,2014/12,28,제조업,,,600000,,,527765
(주)시대전기,064156,2015/12,28,제조업,,,600000,,,325055
(주)시도항공여행사,053489,2012/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,59000000,,,-2030989
(주)시도항공여행사,053489,2013/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,59000000,,,-1677638
(주)시드물,073117,2014/12,20,제조업,,,40000,,,6095472
(주)시드물,073117,2015/12,20,제조업,,,40000,,,10992950
(주)시드물,073117,2016/12,20,제조업,,,40000,,,15287964
(주)시드물,073117,2017/12,20,제조업,,,40000,,,22013252
(주)시드물,073117,2018/12,20,제조업,,,40000,,,24544392
(주)시드물,073117,2019/12,20,제조업,,,40000,,,24217359
(주)시드물,073117,2020/12,20,제조업,,,40000,,,22335223
(주)시드물,073117,2021/12,20,제조업,,,40000,,,18027383
(주)시드물,073117,2022/12,20,제조업,,,40000,,,14669477
(주)시리,088071,2017/12,41,건설업,,,4500000,,,-633844
(주)시리,088071,2018/12,41,건설업,,,4500000,,,-234079
(주)시리,088071,2019/12,41,건설업,,,4500000,,,645287
(주)시리,088071,2020/12,41,건설업,,,4500000,,,6915497
(주)시리,088071,2021/12,41,건설업,,,4500000,,,611383
(주)시몬느,015817,2012/06,15,제조업,,,1007000,,,56728779
(주)시몬느,015817,2013/06,15,제조업,,,1000200,,,91879279
(주)시몬느,015817,2014/06,15,제조업,,,1000200,,,142908441
(주)시몬느,015817,2015/06,15,제조업,,,596920,,,-5550956
(주)시몬느,015817,2016/06,15,제조업,,,596920,,,-5883102
(주)시몬느,015817,2017/06,15,제조업,,,596920,,,-5328668
(주)시몬느,015817,2018/06,15,제조업,,,596920,,,-5529026
(주)시몬느,015817,2019/06,15,제조업,,,596920,,,-6614345
(주)시몬느,015817,2020/06,15,제조업,,,596920,,,-1429807
(주)시몬느,015817,2021/06,15,제조업,,,596920,,,4935101
(주)시몬느,015817,2022/06,15,제조업,,,596920,,,12074566
(주)시무인텔,070296,2013/12,30,제조업,,,650000,,,852531
(주)시무인텔,070296,2014/12,30,제조업,,,650000,,,-105541
(주)시무인텔,070296,2015/12,30,제조업,,,650000,,,-141236
(주)시무인텔,070296,2016/12,30,제조업,,,650000,,,456433
(주)시무인텔,070296,2017/12,30,제조업,,,650000,,,426761
(주)시무인텔,070296,2018/12,30,제조업,,,650000,,,486674
(주)시무인텔,070296,2019/12,30,제조업,,,650000,,,-695322
(주)시무인텔,070296,2020/12,30,제조업,,,650000,,,-278274
(주)시무인텔,070296,2021/12,30,제조업,,,650000,,,10343
(주)시무인텔,070296,2022/12,30,제조업,,,650000,,,-1912715
(주)시뮬라인,042695,2012/12,29,제조업,,,4615800,,,-1996992
(주)시뮬라인,042695,2013/12,29,제조업,4749130,4749130,4749130,1199047,1334638,1334638
(주)시뮬라인,042695,2014/12,29,제조업,4749130,4749130,4749130,-4298452,-4239069,-4239069
(주)시뮬라인,042695,2015/12,29,제조업,4749130,4749130,4749130,-2268514,-2197795,-2197795
(주)시뮬레이션테크,062421,2015/12,31,제조업,,,1922590,,,-183319
(주)시뮬레이션테크,062421,2019/12,31,제조업,,,10659770,,,1879094
(주)시뮬레이션테크,062421,2020/12,31,제조업,,,10659770,,,-8434452
(주)시벨코코리아,011886,2012/12,23,제조업,,,22562283,,,655481
(주)시벨코코리아,011886,2013/12,23,제조업,,,22562283,,,1962839
(주)시벨코코리아,011886,2014/12,23,제조업,,,22562283,,,3743959
(주)시벨코코리아,011886,2015/12,23,제조업,,,22562283,,,2824383
(주)시벨코코리아,011886,2016/12,23,제조업,,,22562283,,,2140757
(주)시벨코코리아,011886,2017/12,23,제조업,,,22562283,,,1581526
(주)시벨코코리아,011886,2018/12,23,제조업,,,22562283,,,534503
(주)시벨코코리아,011886,2019/12,23,제조업,,,22562283,,,815865
(주)시벨코코리아,011886,2020/12,23,제조업,,,22562283,,,-3191836
(주)시벨코코리아,011886,2021/12,23,제조업,,,752000,,,-1872225
(주)시벨코코리아,011886,2022/12,23,제조업,,,752000,,,-785915
(주)시사아카데미,050339,2012/12,85,교육 서비스업,,,320000,,,1280783
(주)시사아카데미,050339,2013/12,85,교육 서비스업,,,620000,,,1456383
(주)시사아카데미,050339,2014/12,85,교육 서비스업,,,620000,,,1611016
(주)시사아카데미,050339,2015/12,85,교육 서비스업,,,620000,,,2024075
(주)시사아카데미,050339,2016/12,85,교육 서비스업,,,742050,,,2821434
(주)시사아카데미,050339,2017/12,85,교육 서비스업,,,742050,,,2725568
(주)시사아카데미,050339,2018/12,85,교육 서비스업,,,742050,,,3084525
(주)시사아카데미,050339,2019/12,85,교육 서비스업,,,742050,,,3140091
(주)시사아카데미,050339,2020/12,85,교육 서비스업,,,742050,,,834014
(주)시사아카데미,050339,2021/12,85,교육 서비스업,,,742050,,,-648066
(주)시사아카데미,050339,2022/12,85,교육 서비스업,,,742050,,,-1053493
(주)시사티앤이,045971,2012/12,68,부동산업,,,50000,,,1131439
(주)시사티앤이,045971,2013/12,68,부동산업,,,53940,,,-328876
(주)시사티앤이,045971,2014/12,68,부동산업,,,53940,,,-700812
(주)시사티앤이,045971,2015/12,68,부동산업,,,53940,,,-927271
(주)시사티앤이,045971,2016/12,68,부동산업,,,53940,,,-2365435
(주)시사티앤이,045971,2017/12,68,부동산업,,,53940,,,-1613132
(주)시사티앤이,045971,2018/12,68,부동산업,,,53940,,,-1332184
(주)시선인터내셔널,015824,2012/12,14,제조업,,,7000000,,,-4031847
(주)시선인터내셔널,015824,2013/12,14,제조업,,,7000000,,,521238
(주)시선인터내셔널,015824,2014/12,14,제조업,,,7000000,,,4969801
(주)시선인터내셔널,015824,2015/12,14,제조업,,,7000000,,,4018561
(주)시선인터내셔널,015824,2016/12,14,제조업,,,7000000,,,6257497
(주)시선인터내셔널,015824,2017/12,14,제조업,,,7000000,,,10260193
(주)시선인터내셔널,015824,2018/12,14,제조업,,,7000000,,,10594616
(주)시선인터내셔널,015824,2019/12,14,제조업,,,7000000,,,8077877
(주)시선인터내셔널,015824,2020/12,14,제조업,,,7000000,,,1263622
(주)시선인터내셔널,015824,2021/12,14,제조업,,,7000000,,,6044359
(주)시선인터내셔널,015824,2022/12,14,제조업,,,7000000,,,10137797
(주)시스원,019230,2012/12,62,정보통신업,,,1990000,,,2893727
(주)시스원,019230,2013/12,62,정보통신업,,,1990000,,,2580713
(주)시스원,019230,2014/12,62,정보통신업,,,1990000,,,3220765
(주)시스원,019230,2015/12,62,정보통신업,,,1990000,,,1956381
(주)시스원,019230,2016/12,62,정보통신업,,,1990000,,,2516528
(주)시스원,019230,2017/12,62,정보통신업,,,2000000,,,2104604
(주)시스원,019230,2018/12,62,정보통신업,,,2000000,,,540818
(주)시스원,019230,2019/12,62,정보통신업,,,2000000,,,-2253337
(주)시스원,019230,2020/12,62,정보통신업,,,2000000,,,1045705
(주)시스원,019230,2021/12,62,정보통신업,,,2100000,,,9487896
(주)시스원,019230,2022/12,62,정보통신업,,,2100000,,,2541322
(주)시스코,069521,2013/12,25,제조업,,,155000,,,1470844
(주)시스코,069521,2014/12,25,제조업,,,195400,,,995152
(주)시스코,069521,2015/12,25,제조업,,,1725650,,,1994135
(주)시스코,069521,2016/12,25,제조업,,,1725650,,,-6939407
(주)시스코,069521,2017/12,25,제조업,,,1725650,,,-2016310
(주)시스코투자개발,048959,2012/12,68,부동산업,,,44000000,,,1266787
(주)시스코투자개발,048959,2013/12,68,부동산업,,,44000000,,,1537315
(주)시스코투자개발,048959,2014/12,68,부동산업,,,44000000,,,1513119
(주)시스코투자개발,048959,2015/12,68,부동산업,,,44000000,,,854346
(주)시스코투자개발,048959,2016/12,68,부동산업,,,44000000,,,440240
(주)시스코피엔시,078952,2015/12,28,제조업,,,200000,,,742860
(주)시스코피엔시,078952,2016/12,28,제조업,,,200000,,,-2668957
(주)시스코피엔시,078952,2017/12,28,제조업,,,700000,,,690304
(주)시스코피엔시,078952,2018/12,28,제조업,,,700000,,,-851886
(주)시스콘,098379,2021/12,29,제조업,,154613,154613,,-3371564,-3371564
(주)시스콘,098379,2022/12,29,제조업,,184204,184204,,-4405423,-4405423
(주)시스타,047900,2012/12,29,제조업,,,1900000,,,45285
(주)시스타,047900,2021/12,29,제조업,,,900000,,,572098
(주)시스타,047900,2022/12,29,제조업,,,900000,,,5042604
(주)시스템산업,097854,2020/12,25,제조업,,,500000,,,388347
(주)시스템산업,097854,2021/12,25,제조업,,,500000,,,-291132
(주)시스템산업,097854,2022/12,25,제조업,,,500000,,,378357
(주)시스파워,069520,2013/12,42,건설업,,,500000,,,-2892980
(주)시스파워,069520,2014/12,42,건설업,,,500000,,,207198
(주)시아플랜건축사사무소,064386,2012/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,572726
(주)시아플랜건축사사무소,064386,2013/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,435868
(주)시아플랜건축사사무소,064386,2014/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,665566
(주)시아플랜건축사사무소,064386,2015/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,2500339
(주)시아플랜건축사사무소,064386,2016/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,3120819
(주)시아플랜건축사사무소,064386,2017/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,2481468
(주)시아플랜건축사사무소,064386,2018/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,3822241
(주)시아플랜건축사사무소,064386,2019/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,-76703
(주)시아플랜건축사사무소,064386,2020/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,3746215
(주)시아플랜건축사사무소,064386,2021/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,-911852
(주)시아플랜건축사사무소,064386,2022/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,2396053
(주)시안,064016,2012/12,22,제조업,,,800000,,,1246119
(주)시안,064016,2013/12,22,제조업,,,1350270,,,1077092
(주)시안,064016,2014/12,22,제조업,,,1350270,,,2934950
(주)시안,064016,2015/12,22,제조업,,,1350270,,,1759812
(주)시안,064016,2016/12,22,제조업,,,1350270,,,970729
(주)시안,064016,2017/12,22,제조업,,,1350270,,,1102400
(주)시안,064016,2018/12,22,제조업,,,1350270,,,1090733
(주)시안,064016,2019/12,22,제조업,,,1350270,,,955569
(주)시안,064016,2020/12,22,제조업,,,1350270,,,1393784
(주)시안,064016,2021/12,22,제조업,,,1350270,,,373019
(주)시안,064016,2022/12,22,제조업,,,1350270,,,1593922
(주)시앤엠인터내쇼날,088723,2018/12,46,도매 및 소매업,,,50000,,,725838
(주)시앤엠인터내쇼날,088723,2019/12,46,도매 및 소매업,,,44550,,,1624458
(주)시양인터내셔널인베스트먼트코리아,066133,2012/12,71,"전문, 과학 및 기술 서비스업",,,100000,,,-33577
(주)시양인터내셔널인베스트먼트코리아,066133,2013/12,71,"전문, 과학 및 기술 서비스업",,,100000,,,-29674
(주)시양인터내셔널인베스트먼트코리아,066133,2014/12,71,"전문, 과학 및 기술 서비스업",,,100000,,,-173294
(주)시양인터내셔널인베스트먼트코리아,066133,2015/12,71,"전문, 과학 및 기술 서비스업",,,100000,,,-8833
(주)시어스제약,105008,2022/12,21,제조업,,,4633330,,,-2515312
(주)시에스,074083,2014/12,30,제조업,,,750000,,,424004
(주)시에스,074083,2015/12,30,제조업,,,1025000,,,-1172028
(주)시에스,074083,2016/12,30,제조업,,,1025000,,,135611
(주)시에스,074083,2017/12,30,제조업,,,1025000,,,619392
(주)시에스,074083,2018/12,30,제조업,,,1025000,,,-244376
(주)시에스,074083,2019/12,30,제조업,,,1025000,,,510943
(주)시에스,074083,2020/12,30,제조업,,,1025000,,,-216452
(주)시에스,074083,2021/12,30,제조업,,,1025000,,,263678
(주)시에스,074083,2022/12,30,제조업,,,1025000,,,354700
(주)시에이에스,065179,2012/12,68,부동산업,,,63000,,,24650
(주)시에이에스,065179,2013/12,68,부동산업,,,63000,,,727207
(주)시에이에스,065179,2014/12,68,부동산업,,,63000,,,843455
(주)시에이에스,065179,2015/12,68,부동산업,,,63000,,,899973
(주)시에이에스,065179,2016/12,68,부동산업,,,63000,,,961664
(주)시에이에스,065179,2017/12,68,부동산업,,,63000,,,877919
(주)시에이에스,065179,2018/12,68,부동산업,,,63000,,,896768
(주)시에이에스,065179,2019/12,68,부동산업,,,63000,,,751203
(주)시에이토건,061618,2012/12,68,부동산업,,,700000,,,11141423
(주)시에이토건,061618,2013/12,68,부동산업,,,700000,,,-431424
(주)시엔드에치크리에이티브,084683,2017/12,46,도매 및 소매업,,,3000000,,,571260
(주)시엔드에치크리에이티브,084683,2018/12,46,도매 및 소매업,,,3000000,,,1834309
(주)시엔드에치크리에이티브,084683,2019/12,46,도매 및 소매업,,,3000000,,,1162841
(주)시엔드에치크리에이티브,084683,2020/12,46,도매 및 소매업,,,3000000,,,-560606
(주)시엘씨파이켐,059278,2012/12,26,제조업,,,1116500,,,574029
(주)시엘씨파이켐,059278,2013/12,26,제조업,,,1116500,,,1180839
(주)시엠테크놀로지,059950,2012/12,26,제조업,,,200000,,,3438791
(주)시엠테크놀로지,059950,2013/12,26,제조업,,,200000,,,2675140
(주)시엠테크놀로지,059950,2014/12,26,제조업,,,200000,,,2864505
(주)시엠테크놀로지,059950,2015/12,26,제조업,,,900000,,,3649637
(주)시엠테크놀로지,059950,2016/12,26,제조업,,,900000,,,5442420
(주)시엠테크놀로지,059950,2017/12,26,제조업,,,900000,,,6537809
(주)시엠테크놀로지,059950,2018/12,26,제조업,,,900000,,,5962700
(주)시엠테크놀로지,059950,2019/12,26,제조업,,,900000,,,3710859
(주)시엠테크놀로지,059950,2020/12,26,제조업,,,900000,,,3243773
(주)시엠테크놀로지,059950,2021/12,26,제조업,,,900000,,,3902544
(주)시엠테크놀로지,059950,2022/12,26,제조업,,,900000,,,3556284
(주)시엠헬스케어인터네셔널,087169,2017/12,68,부동산업,,,3000000,,,-124988
(주)시엠헬스케어인터네셔널,087169,2018/12,68,부동산업,,,3000000,,,-112535
(주)시엠헬스케어인터네셔널,087169,2019/12,68,부동산업,,,3000000,,,294849
(주)시엠헬스케어인터네셔널,087169,2020/12,68,부동산업,,,3370000,,,211500
(주)시엠헬스케어인터네셔널,087169,2021/12,68,부동산업,,,3370000,,,365708
(주)시엠헬스케어인터네셔널,087169,2022/12,68,부동산업,,,3370000,,,460590
(주)시온종합건설,099918,2020/12,41,건설업,,,510000,,,195797
(주)시온종합건설,099918,2021/12,41,건설업,,,510000,,,1756511
(주)시온토건,092010,2018/12,41,건설업,,,4000000,,,-18136
(주)시온토건,092010,2019/12,41,건설업,,,4000000,,,24703
(주)시온토건,092010,2020/12,41,건설업,,,4000000,,,100664
(주)시온토건,092010,2021/12,41,건설업,,,4000000,,,-399048
(주)시온토건,092010,2022/12,41,건설업,,,4000000,,,-2583979
(주)시우플렉스,090539,2018/12,26,제조업,,,200000,,,341939
(주)시우플렉스,090539,2019/12,26,제조업,,,200000,,,474409
(주)시원아이웨어,096287,2019/12,46,도매 및 소매업,,,100000,,,115172
(주)시원아이웨어,096287,2020/12,46,도매 및 소매업,,,100000,,,335164
(주)시재도시개발,073667,2015/12,68,부동산업,,,200000,,,-216179
(주)시재도시개발,073667,2016/12,68,부동산업,,,20000,,,-127016
(주)시재도시개발,073667,2017/12,68,부동산업,,,363550,,,-127229
(주)시재도시개발,073667,2018/12,68,부동산업,,,363550,,,-309960
(주)시재도시개발,073667,2019/12,68,부동산업,,363550,363550,,-156361,-156361
(주)시재도시개발,073667,2020/12,68,부동산업,,1262105,1262105,,4603886,4603886
(주)시재도시개발,073667,2021/12,68,부동산업,,,1262105,,,885524
(주)시재도시개발,073667,2022/12,68,부동산업,,,1262105,,,404478
(주)시지개발,104736,2021/12,68,부동산업,,,300000,,,-136314
(주)시지개발,104736,2022/12,68,부동산업,,,300000,,,-1230954
(주)시코쿠통신,091120,2018/12,46,도매 및 소매업,,,100000,,,3775323
(주)시코쿠통신,091120,2019/12,46,도매 및 소매업,,,100000,,,2008788
(주)시코쿠통신,091120,2020/12,46,도매 및 소매업,,,100000,,,1710221
(주)시코쿠통신,091120,2021/12,46,도매 및 소매업,,,100000,,,1212345
(주)시코쿠통신,091120,2022/12,46,도매 및 소매업,,,100000,,,509089
(주)시큐레이어,085976,2017/12,58,정보통신업,,,500000,,,1647520
(주)시큐레이어,085976,2018/12,58,정보통신업,,,500000,,,1658177
(주)시큐레이어,085976,2019/12,58,정보통신업,,,500000,,,-4470658
(주)시큐레이어,085976,2020/12,58,정보통신업,,,500000,,,1793066
(주)시큐레이어,085976,2021/12,58,정보통신업,,,500000,,,2359865
(주)시큐레이어,085976,2022/12,58,정보통신업,,,500000,,,6365149
(주)시큐리티존,073255,2014/12,26,제조업,,,100000,,,178794
(주)시큐리티존,073255,2015/12,26,제조업,,,100001,,,54147
(주)시큐베스트,076156,2016/12,26,제조업,275000,275000,275000,490880,487441,487441
(주)시큐베스트,076156,2017/12,26,제조업,275000,275000,275000,265080,289143,289143
(주)시큐아이,020960,2012/12,58,정보통신업,,5749770,5749770,,19553736,19553736
(주)시큐아이,020960,2013/12,58,정보통신업,,5749770,5749770,,18653154,18653154
(주)시큐아이,020960,2014/12,58,정보통신업,,5749770,5749770,,16649981,16649981
(주)시큐아이,020960,2015/12,58,정보통신업,,5749770,5749770,,8429482,8429482
(주)시큐아이,020960,2016/12,58,정보통신업,,5749770,5749770,,9817301,9817301
(주)시큐아이,020960,2017/12,58,정보통신업,,5749770,5749770,,7189042,7189042
(주)시큐아이,020960,2018/12,58,정보통신업,,5749770,5749770,,8152444,8152444
(주)시큐아이,020960,2019/12,58,정보통신업,,5749770,5749770,,4820360,4820360
(주)시큐아이,020960,2020/12,58,정보통신업,,5749770,5749770,,6377841,6377841
(주)시큐아이,020960,2021/12,58,정보통신업,,5749770,5749770,,10182092,10182092
(주)시큐아이,020960,2022/12,58,정보통신업,,5749770,5749770,,14008017,14008017
(주)시큐에버,093661,2019/12,58,정보통신업,,,300000,,,281774
(주)시큐에버,093661,2020/12,58,정보통신업,,,521900,,,825663
(주)시큐에버,093661,2021/12,58,정보통신업,,,608857,,,1002916
(주)시큐에버,093661,2022/12,58,정보통신업,,,652336,,,951317
(주)시큐인포,103918,2021/12,26,제조업,,,550000,,,1621197
(주)시큐인포,103918,2022/12,26,제조업,,,550000,,,2846197
(주)시티,058592,2012/12,41,건설업,,,1500000,,,1441079
(주)시티,058592,2013/12,41,건설업,,,1500000,,,1653250
(주)시티,058592,2014/12,41,건설업,,,1500000,,,7131099
(주)시티,058592,2015/12,41,건설업,,,1500000,,,14526975
(주)시티,058592,2016/12,41,건설업,,,1500000,,,1780021
(주)시티,058592,2017/12,41,건설업,,,1600000,,,704503
(주)시티,058592,2018/12,41,건설업,,,1600000,,,3216220
(주)시티,058592,2019/12,41,건설업,,,1600000,,,16966037
(주)시티,058592,2020/12,41,건설업,,,1600000,,,171797
(주)시티,058592,2021/12,41,건설업,,,1600000,,,7290008
(주)시티,058592,2022/12,41,건설업,,,1600000,,,796098
(주)시티건설,090333,2018/12,41,건설업,,,1210000,,,-3373996
(주)시티건설,090333,2019/12,41,건설업,,,1210000,,,-1815144
(주)시티건설,090333,2020/12,41,건설업,,,1210000,,,7371910
(주)시티건설,090333,2021/12,41,건설업,,,1210000,,,13238436
(주)시티건설,090333,2022/12,41,건설업,,,1210000,,,1370535
(주)시티글로벌,064361,2012/12,41,건설업,,,300000,,,-149658
(주)시티글로벌,064361,2013/12,41,건설업,,,300000,,,-2167660
(주)시티글로벌,064361,2014/12,41,건설업,,,800000,,,16898117
(주)시티글로벌,064361,2015/12,41,건설업,,,800000,,,45501851
(주)시티글로벌,064361,2016/12,41,건설업,,,800000,,,93744973
(주)시티글로벌,064361,2017/12,41,건설업,,,800000,,,94001131
(주)시티글로벌,064361,2018/12,41,건설업,,,800000,,,1194141
(주)시티글로벌,064361,2019/12,41,건설업,,,800000,,,-4882595
(주)시티글로벌,064361,2020/12,41,건설업,,,800000,,,11749947
(주)시티글로벌,064361,2021/12,41,건설업,,,800000,,,21620455
(주)시티글로벌,064361,2022/12,41,건설업,,,800000,,,15655079
(주)시티라이프알앤디,047955,2012/12,71,"전문, 과학 및 기술 서비스업",,,300000,,,-17972221
(주)시티씨앤씨,073258,2014/12,68,부동산업,,,300000,,,-156841
(주)시티씨앤씨,073258,2015/12,68,부동산업,,,750000,,,-99282
(주)시티씨앤씨,073258,2016/12,68,부동산업,,,750000,,,8311773
(주)시티씨앤씨,073258,2017/12,68,부동산업,,,750000,,,20637053
(주)시티씨앤씨,073258,2018/12,68,부동산업,,,750000,,,39545022
(주)시티씨앤씨,073258,2019/12,68,부동산업,,,750000,,,14950835
(주)시티씨앤씨,073258,2020/12,68,부동산업,,,750000,,,14351676
(주)시티씨앤씨,073258,2021/12,68,부동산업,,,750000,,,1814247
(주)시티씨앤씨,073258,2022/12,68,부동산업,,,750000,,,-218948
(주)시티아이건설,085778,2017/12,41,건설업,,,500000,,,6037338
(주)시티아이건설,085778,2018/12,41,건설업,,,500000,,,30142304
(주)시티아이건설,085778,2019/12,41,건설업,,,500000,,,17573957
(주)시티아이건설,085778,2020/12,41,건설업,,,500000,,,-5036003
(주)시티아이건설,085778,2021/12,41,건설업,,,500000,,,-3736563
(주)시티오건설,102593,2021/12,41,건설업,,,800000,,,-197718
(주)시티오건설,102593,2022/12,41,건설업,,,800000,,,1991636
(주)시티종합건설,018969,2012/12,41,건설업,,,4657020,,,9274426
