회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),자본금(*)(IFRS연결)(천원),자본금(*)(IFRS)(천원),자본금(*)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),영업이익(손실)(천원)
(유)전일여객,096194,2021/12,49,운수 및 창고업,,,340000,,,-1371651
(유)전일여객,096194,2022/12,49,운수 및 창고업,,,340000,,,-605553
(주)원흥,094953,2019/12,47,도매 및 소매업,,,500000,,,871909
(주)원흥,094953,2020/12,47,도매 및 소매업,,,500000,,,194383
(주)월곶식자재,096893,2019/12,47,도매 및 소매업,,,2000000,,,379116
(주)월곶식자재,096893,2020/12,47,도매 및 소매업,,,2000000,,,654667
(주)월곶식자재,096893,2021/12,47,도매 및 소매업,,,2000000,,,583967
(주)월곶식자재,096893,2022/12,47,도매 및 소매업,,,2000000,,,330013
(주)월드,057330,2012/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,6500000,,,-114403
(주)월드,057330,2013/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,6500000,,,-30887
(주)월드,074291,2014/12,68,부동산업,,,300000,,,1316612
(주)월드,074291,2015/12,68,부동산업,,,300000,,,8834153
(주)월드,074291,2016/12,68,부동산업,,,300000,,,-3298392
(주)월드디앤씨,107111,2021/12,68,부동산업,,,50000,,,-105424
(주)월드디앤씨,107111,2022/12,68,부동산업,,,50000,,,104073
(주)월드마린,080728,2016/12,50,운수 및 창고업,,,500000,,,-42542
(주)월드마린,080728,2017/12,50,운수 및 창고업,,,500000,,,146942
(주)월드벨,075010,2015/03,20,제조업,,,700000,,,796056
(주)월드벨,075010,2016/03,20,제조업,,,700000,,,-433932
(주)월드벨,075010,2017/03,20,제조업,,,700000,,,-1718
(주)월드뷰건설,076393,2015/12,68,부동산업,,,340000,,,642873
(주)월드뷰건설,076393,2016/12,68,부동산업,,,340000,,,1274995
(주)월드뷰건설,076393,2017/12,68,부동산업,,,340000,,,4574130
(주)월드뷰건설,076393,2018/12,68,부동산업,,,340000,,,-160472
(주)월드뷰건설,076393,2019/12,68,부동산업,,,340000,,,-948294
(주)월드뷰건설,076393,2020/12,68,부동산업,,,340000,,,-1193350
(주)월드뷰건설,076393,2021/12,68,부동산업,,,340000,,,1185777
(주)월드쇼핑플러스마트,058746,2012/12,47,도매 및 소매업,,,900000,,,431354
(주)월드쇼핑플러스마트,058746,2013/12,47,도매 및 소매업,,,900000,,,482032
(주)월드쇼핑플러스마트,058746,2014/12,47,도매 및 소매업,,,900000,,,818458
(주)월드쇼핑플러스마트,058746,2015/12,47,도매 및 소매업,,,900000,,,964387
(주)월드쇼핑플러스마트,058746,2016/12,47,도매 및 소매업,,,900000,,,1207659
(주)월드쇼핑플러스마트,058746,2017/12,47,도매 및 소매업,,,900000,,,763800
(주)월드스타,074507,2014/12,41,건설업,,,300000,,,198373
(주)월드스타,074507,2015/12,41,건설업,,,300000,,,-11675
(주)월드스타,074507,2016/12,41,건설업,,,300000,,,-106667
(주)월드스타,074507,2017/12,41,건설업,,,300000,,,-57212
(주)월드에너지,088196,2017/12,29,제조업,,,220000,,,-256705
(주)월드에너지,088196,2018/12,29,제조업,,,220000,,,940743
(주)월드에너지,088196,2019/12,29,제조업,,,220000,,,1492053
(주)월드에너지,088196,2020/12,29,제조업,,,220000,,,1216377
(주)월드에너지,088196,2021/12,29,제조업,,,220000,,,16531
(주)월드에너지,088196,2022/12,29,제조업,,,220000,,,738129
(주)월드엠앤엘,053304,2012/12,68,부동산업,,,800000,,,1368825
(주)월드엠앤엘,053304,2013/12,68,부동산업,,,800000,,,1218140
(주)월드엠앤엘,053304,2014/12,68,부동산업,,,800000,,,916118
(주)월드엠앤엘,053304,2015/12,68,부동산업,,,800000,,,912989
(주)월드엠앤엘,053304,2016/12,68,부동산업,,,800000,,,1202949
(주)월드엠앤엘,053304,2017/12,68,부동산업,,,800000,,,1218120
(주)월드엠앤엘,053304,2018/12,68,부동산업,,,800000,,,1283274
(주)월드엠앤엘,053304,2019/12,68,부동산업,,,800000,,,1168158
(주)월드엠앤엘,053304,2020/12,68,부동산업,,,800000,,,987236
(주)월드엠앤엘,053304,2021/12,68,부동산업,,,800000,,,695990
(주)월드엠앤엘,053304,2022/12,68,부동산업,,,800000,,,944587
(주)월드여행사,081488,2016/12,49,운수 및 창고업,,,200000,,,715505
(주)월드여행사,081488,2017/12,49,운수 및 창고업,,,200000,,,654958
(주)월드오토,076127,2016/12,68,부동산업,,,10000,,,93069
(주)월드오토,076127,2017/12,68,부동산업,,,10000,,,55834
(주)월드오토,076127,2018/12,68,부동산업,,,10000,,,148330
(주)월드오토,076127,2019/12,68,부동산업,,,10000,,,-107980
(주)월드와이드메모리,100780,2020/12,26,제조업,,,100000,,,-9631
(주)월드와이드메모리,100780,2021/12,26,제조업,,,100000,,,88995
(주)월드원,030021,2012/12,55,숙박 및 음식점업,,,2100000,,,384545
(주)월드원,030021,2013/12,55,숙박 및 음식점업,,,2016000,,,679018
(주)월드원,030021,2014/12,55,숙박 및 음식점업,,,2016000,,,-58692
(주)월드원,030021,2015/12,55,숙박 및 음식점업,,,2016000,,,310489
(주)월드원,030021,2016/12,55,숙박 및 음식점업,,,2016000,,,552307
(주)월드원,030021,2017/12,55,숙박 및 음식점업,,,2016000,,,236012
(주)월드원,030021,2018/12,55,숙박 및 음식점업,,,2016000,,,112697
(주)월드원,030021,2019/12,55,숙박 및 음식점업,,,2016000,,,-153644
(주)월드원,030021,2020/12,55,숙박 및 음식점업,,,2016000,,,-958455
(주)월드원,030021,2021/12,55,숙박 및 음식점업,,,2016000,,,-540646
(주)월드웰,080438,2016/12,28,제조업,,,1250000,,,1054801
(주)월드웰,080438,2017/12,28,제조업,,,1250000,,,1410800
(주)월드웰,080438,2018/12,28,제조업,,,1250000,,,577648
(주)월드웰,080438,2019/12,28,제조업,,,1250000,,,542365
(주)월드웰,080438,2020/12,28,제조업,,,1250000,,,41961
(주)월드웰,080438,2021/12,28,제조업,,,1250000,,,645629
(주)월드웰,080438,2022/12,28,제조업,,,1250000,,,67417
(주)월드이엔씨,051104,2012/12,29,제조업,,,1500000,,,1226813
(주)월드이엔씨,051104,2013/12,29,제조업,,,1500000,,,1063182
(주)월드이엔씨,051104,2014/12,29,제조업,,,1500000,,,514625
(주)월드이엔씨,051104,2015/12,29,제조업,,,1500000,,,991738
(주)월드이엔씨,051104,2016/12,29,제조업,,,1500000,,,-443634
(주)월드이엔씨,051104,2017/12,29,제조업,,,1500000,,,249475
(주)월드이엔씨,051104,2018/12,29,제조업,,,1500000,,,786602
(주)월드이엔씨,051104,2019/12,29,제조업,,,1500000,,,2045318
(주)월드이엔씨,051104,2020/12,29,제조업,,,1500000,,,1391652
(주)월드이엔씨,051104,2021/12,29,제조업,,,1500000,,,108311
(주)월드이엔씨,051104,2022/12,29,제조업,,,1500000,,,331273
(주)월드이엔지,086967,2017/12,29,제조업,,,300000,,,231162
(주)월드이엔지,086967,2018/12,29,제조업,,,300000,,,236855
(주)월드이엔지,086967,2019/12,29,제조업,,,300000,,,189739
(주)월드쥬스,081369,2016/12,46,도매 및 소매업,,,50000,,,1622949
(주)월드쥬스,081369,2017/12,46,도매 및 소매업,,,50000,,,1514260
(주)월드쥬스,081369,2018/12,46,도매 및 소매업,,,50000,,,1148752
(주)월드쥬스,081369,2019/12,46,도매 및 소매업,,,50000,,,1303081
(주)월드쥬스,081369,2020/12,46,도매 및 소매업,,,50000,,,1190740
(주)월드쥬스,081369,2021/12,46,도매 및 소매업,,,50000,,,1131083
(주)월드쥬스,081369,2022/12,46,도매 및 소매업,,,50000,,,190337
(주)월드컬렉션,096680,2019/12,15,제조업,,,350000,,,942713
(주)월드컬렉션,096680,2020/12,15,제조업,,,350000,,,573968
(주)월드컬렉션,096680,2021/12,15,제조업,,,350000,,,-404905
(주)월드컬렉션,096680,2022/12,15,제조업,,,350000,,,-911762
(주)월드컴에듀,088132,2017/12,58,정보통신업,,,50000,,,406142
(주)월드컴에듀,088132,2018/12,58,정보통신업,,,50000,,,509717
(주)월드컴에듀,088132,2019/12,58,정보통신업,,,50000,,,655906
(주)월드컴에듀,088132,2020/12,58,정보통신업,,,50000,,,629283
(주)월드타운,072610,2014/12,68,부동산업,,,300000,,,-74161
(주)월드타운,072610,2015/12,68,부동산업,,,300000,,,10876505
(주)월드타운,072610,2016/12,68,부동산업,,,300000,,,1840028
(주)월드타운,072610,2017/12,68,부동산업,,,300000,,,-475174
(주)월드타운,072610,2018/12,68,부동산업,,,300000,,,-1258175
(주)월드타운,072610,2019/12,68,부동산업,,,300000,,,-1613777
(주)월드튜브,052219,2012/12,30,제조업,,,400000,,,3639477
(주)월드튜브,052219,2013/12,30,제조업,,,400000,,,2969662
(주)월드튜브,052219,2014/12,30,제조업,,,400000,,,2164879
(주)월드튜브,052219,2015/12,30,제조업,,,400000,,,896790
(주)월드튜브,052219,2016/12,30,제조업,,,400000,,,-807654
(주)월드튜브,052219,2017/12,30,제조업,,,400000,,,625544
(주)월드튜브,052219,2018/12,30,제조업,,,400000,,,1562022
(주)월드튜브,052219,2019/12,30,제조업,,,400000,,,1192629
(주)월드튜브,052219,2020/12,30,제조업,,,400000,,,2716266
(주)월드튜브,052219,2021/12,30,제조업,,,400000,,,3488398
(주)월드튜브,052219,2022/12,30,제조업,,,400000,,,3595546
(주)월드파트너스,077860,2015/12,68,부동산업,,,50000,,,-559906
(주)월드파트너스,077860,2016/12,68,부동산업,,,50000,,,-3140027
(주)월드파트너스,077860,2017/12,68,부동산업,,,50000,,,5989163
(주)월드파트너스,077860,2018/12,68,부동산업,,,50000,,,-2212417
(주)월드퍼니처,077863,2015/12,32,제조업,,,400000,,,219073
(주)월드퍼니처,077863,2016/12,32,제조업,,,950000,,,-157664
(주)월드퍼니처,077863,2017/12,32,제조업,,,950000,,,-2541901
(주)월드퍼니처,077863,2018/12,32,제조업,,,950000,,,-1986506
(주)월드퍼니처,077863,2019/12,32,제조업,,,449510,,,318918
(주)월드퍼니처,077863,2020/12,32,제조업,,,417650,,,498238
(주)월드퍼니처,077863,2021/12,32,제조업,,,483130,,,446779
(주)월드플랜,087243,2017/12,42,건설업,,,400000,,,-155906
(주)월드플랜,087243,2018/12,42,건설업,,,400000,,,2132668
(주)월드플랜,087243,2019/12,42,건설업,,,400000,,,3066785
(주)월드플랜,087243,2020/12,42,건설업,,,400000,,,-1560162
(주)월드플랜,087243,2021/12,42,건설업,,,400000,,,894950
(주)월드플랜,087243,2022/12,42,건설업,,,400000,,,1748425
(주)월드플로어,097006,2019/12,42,건설업,,,400000,,,615753
(주)월드플로어,097006,2020/12,42,건설업,,,400000,,,1890003
(주)월드플로어,097006,2021/12,42,건설업,,,400000,,,431280
(주)월드플로어,097006,2022/12,42,건설업,,,400000,,,284002
(주)월드할인마트,077720,2015/12,47,도매 및 소매업,,,1000000,,,128441
(주)월드할인마트,077720,2016/12,47,도매 및 소매업,,,1000000,,,652377
(주)월드할인마트,077720,2017/12,47,도매 및 소매업,,,1000000,,,1241700
(주)월드할인마트,077720,2018/12,47,도매 및 소매업,,,1000000,,,636757
(주)월드할인마트,077720,2019/12,47,도매 및 소매업,,,1000000,,,195380
(주)월드할인마트,077720,2020/12,47,도매 및 소매업,,,1000000,,,1080753
(주)월드할인마트,077720,2021/12,47,도매 및 소매업,,,1000000,,,1733858
(주)월드할인마트,077720,2022/12,47,도매 및 소매업,,,1000000,,,971483
(주)월미산업개발,105592,2021/12,68,부동산업,,,100000,,,71971
(주)월미산업개발,105592,2022/12,68,부동산업,,,100000,,,7143895
(주)월비통상,056488,2012/12,46,도매 및 소매업,,,50000,,,899676
(주)월비통상,056488,2013/12,46,도매 및 소매업,,,50000,,,724042
(주)월비통상,056488,2014/12,46,도매 및 소매업,,,50000,,,-997477
(주)월비통상,056488,2015/12,46,도매 및 소매업,,,50000,,,-1126439
(주)월비통상,056488,2016/12,46,도매 및 소매업,,,50000,,,269961
(주)월비통상,056488,2017/12,46,도매 및 소매업,,,50000,,,3759722
(주)월비통상,056488,2018/12,46,도매 및 소매업,,,50000,,,6328541
(주)월비통상,056488,2019/12,46,도매 및 소매업,,,50000,,,5055596
(주)월비통상,056488,2020/12,46,도매 및 소매업,,,50000,,,-3466773
(주)월비통상,056488,2021/12,46,도매 및 소매업,,,50000,,,-2011804
(주)월비통상,056488,2022/12,46,도매 및 소매업,,,50780,,,-5101776
(주)월산,078349,2015/12,29,제조업,,,600000,,,3913619
(주)월산,078349,2016/12,29,제조업,,,600000,,,1586524
(주)월산,078349,2017/12,29,제조업,,,600000,,,1525844
(주)월산,078349,2018/12,29,제조업,,,600000,,,926765
(주)월산,078349,2019/12,29,제조업,,,600000,,,3390929
(주)월산,078349,2020/12,29,제조업,,,600000,,,2076839
(주)월산,078349,2021/12,29,제조업,,,600000,,,331604
(주)월산,078349,2022/12,29,제조업,,,600000,,,-46340
(주)월산정공,053616,2012/12,30,제조업,,,200000,,,1525544
(주)월성,081813,2016/12,29,제조업,,,1637000,,,2110686
(주)월성,081813,2017/12,29,제조업,,,1637000,,,1467393
(주)월성,081813,2018/12,29,제조업,,,1637000,,,1663547
(주)월성,081813,2019/12,29,제조업,,,1637000,,,1931671
(주)월성,081813,2021/12,29,제조업,,,1637000,,,815815
(주)월성,081813,2022/12,29,제조업,,,1637000,,,2300906
(주)월성전자,063851,2012/12,26,제조업,,,950000,,,730398
(주)월성전자,063851,2013/12,26,제조업,,,950000,,,748031
(주)월성전자,063851,2014/12,26,제조업,,,950000,,,2832235
(주)월성전자,063851,2015/12,26,제조업,,,950000,,,3928126
(주)월성전자,063851,2016/12,26,제조업,,,950000,,,3703238
(주)월성전자,063851,2017/12,26,제조업,,,950000,,,3775302
(주)월성전자,063851,2018/12,26,제조업,,,950000,,,5320364
(주)월성전자,063851,2019/12,26,제조업,,,950000,,,7798290
(주)월성전자,063851,2020/12,26,제조업,,,950000,,,6871147
(주)월성전자,063851,2021/12,26,제조업,,,950000,,,3503034
(주)월성전자,063851,2022/12,26,제조업,,,950000,,,10445764
(주)월성종합개발,050382,2012/12,41,건설업,,,1205880,,,1188092
(주)월성종합개발,050382,2013/12,41,건설업,,,1205880,,,1128315
(주)월성종합개발,050382,2014/12,41,건설업,,,1205880,,,1099888
(주)월성종합개발,050382,2015/12,41,건설업,,,1205880,,,664303
(주)월성종합개발,050382,2016/12,41,건설업,,,1354810,,,620687
(주)월성종합개발,050382,2017/12,41,건설업,,,1393710,,,591279
(주)월성종합개발,050382,2018/12,41,건설업,,,1393710,,,587074
(주)월성종합개발,050382,2019/12,41,건설업,,,1393710,,,681395
(주)월성종합개발,050382,2020/12,41,건설업,,,1393710,,,1227175
(주)월성종합개발,050382,2021/12,41,건설업,,,1393710,,,1972290
(주)월성종합개발,050382,2022/12,41,건설업,,,1393710,,,2160260
(주)월자제지,071637,2013/12,17,제조업,,,1420000,,,-470330
(주)월자제지,071637,2014/12,17,제조업,,,1420000,,,13127
(주)월자제지,071637,2015/12,17,제조업,,,1920000,,,177075
(주)월자제지,071637,2016/12,17,제조업,,,3220000,,,240869
(주)월자포장,106258,2021/12,17,제조업,,,4461000,,,837935
(주)월자포장,106258,2022/12,17,제조업,,,4461000,,,617096
(주)월향,095795,2019/12,56,숙박 및 음식점업,,,3074360,,,74528
(주)월향,095795,2020/12,56,숙박 및 음식점업,,,500000,,,-2795849
(주)웨딩헤너스,091293,2018/12,56,숙박 및 음식점업,,,100000,,,2053551
(주)웨딩헤너스,091293,2019/12,56,숙박 및 음식점업,,,100000,,,2259608
(주)웨딩헤너스,091293,2020/12,56,숙박 및 음식점업,,,100000,,,557826
(주)웨딩헤너스,091293,2021/12,56,숙박 및 음식점업,,,100000,,,1409049
(주)웨딩헤너스,091293,2022/12,56,숙박 및 음식점업,,,100000,,,5541283
(주)웨스코일렉트로드,096931,2019/12,29,제조업,,,460000,,,442237
(주)웨스코일렉트로드,096931,2020/12,29,제조업,,,460000,,,293890
(주)웨스코일렉트로드,096931,2021/12,29,제조업,,,460000,,,2081631
(주)웨스코일렉트로드,096931,2022/12,29,제조업,,,460000,,,3168574
(주)웨스턴팔오,105565,2021/12,68,부동산업,,,10000,,,-336670
(주)웨스턴팔오,105565,2022/12,68,부동산업,,,10000,,,2660733
(주)웨스트비치팜리조트,067640,2012/12,41,건설업,,,100000,,,-315449
(주)웨스트비치팜리조트,067640,2013/12,41,건설업,,,100000,,,-232413
(주)웨스트서울모터스,100608,2020/12,45,도매 및 소매업,,,300000,,,492025
(주)웨스트서울모터스,100608,2021/12,45,도매 및 소매업,,,300000,,,1348740
(주)웨스트아이앤디,099391,2020/12,68,부동산업,,,2800000,,,-1978217
(주)웨스트아이앤디,099391,2021/12,68,부동산업,,,5600010,,,-5732066
(주)웨슨산업,060919,2012/12,68,부동산업,,,300000,,,1384346
(주)웨어밸리,095938,2019/12,58,정보통신업,,,1500000,,,2028587
(주)웨어밸리,095938,2020/12,58,정보통신업,,,1500000,,,1455529
(주)웨어밸리,095938,2021/12,58,정보통신업,,,1500000,,,1500079
(주)웨어밸리,095938,2022/12,58,정보통신업,,,1500000,,,2067907
(주)웨어펀인터내셔날,016862,2012/12,46,도매 및 소매업,,,2900000,,,1248823
(주)웨어펀인터내셔날,016862,2013/12,46,도매 및 소매업,,,2900000,,,-1806021
(주)웨어펀인터내셔날,016862,2014/12,46,도매 및 소매업,,,2900000,,,-2146321
(주)웨이버스,094284,2019/12,58,정보통신업,,,1600000,,,197169
(주)웨이버스,094284,2020/12,58,정보통신업,,,1600000,,,4543992
(주)웨이버스,094284,2021/12,58,정보통신업,1600000,1600000,1600000,5072550,4340455,4340455
(주)웨이브링스,043514,2012/12,26,제조업,,,150000,,,64592
(주)웨이브링스,043514,2013/12,26,제조업,,,150000,,,105910
(주)웨이브링스,043514,2014/12,26,제조업,,,150000,,,-2943015
(주)웨이브링스,043514,2015/12,26,제조업,,,150000,,,-24888
(주)웨이브링스,043514,2016/12,26,제조업,,,150000,,,-31346
(주)웨이브아이앤씨,080276,2016/12,14,제조업,,,242740,,,2394696
(주)웨이브아이앤씨,080276,2017/12,14,제조업,,,242740,,,198583
(주)웨이브아이앤씨,080276,2018/12,14,제조업,,,242740,,,-7429186
(주)웨이브아이앤씨,080276,2019/12,14,제조업,,,368896,,,-3397076
(주)웨이브인,064716,2012/12,26,제조업,,,28570,,,-876843
(주)웨이브텍,066289,2012/12,26,제조업,,,500000,,,2023083
(주)웨이브텍,066289,2013/12,26,제조업,,,500000,,,2772602
(주)웨이브텍,066289,2014/12,26,제조업,,,700000,,,2725716
(주)웨이브텍,066289,2015/12,26,제조업,,,700000,,,-1451654
(주)웨이브텍,066289,2016/12,26,제조업,,,700000,,,-1106610
(주)웨이브텍,066289,2017/12,26,제조업,,,700000,,,454304
(주)웨이브텍,066289,2018/12,26,제조업,,,700000,,,-794980
(주)웨이브텍,066289,2019/12,26,제조업,,,700000,,,288232
(주)웨이브텍,066289,2020/12,26,제조업,,,700000,,,-255310
(주)웨이브텍,066289,2021/12,26,제조업,,,700000,,,2699169
(주)웨이브텍,066289,2022/12,26,제조업,,,700000,,,-166799
(주)웨이브파크,091054,2018/12,68,부동산업,,,10000000,,,-81983
(주)웨이브파크,091054,2019/12,68,부동산업,,,10000000,,,-2592493
(주)웨이브파크,091054,2020/12,68,부동산업,,,10000000,,,7941029
(주)웨이브파크,091054,2021/12,68,부동산업,,,10000000,,,164648846
(주)웨이브파크,091054,2022/12,68,부동산업,,,10000000,,,154299325
(주)웨이비스,084656,2017/12,26,제조업,,,1000000,,,-2455176
(주)웨이비스,084656,2018/12,26,제조업,,,1257143,,,-4862852
(주)웨이비스,084656,2019/12,26,제조업,,1364833,1364833,,-6213216,-6213216
(주)웨이비스,084656,2020/12,26,제조업,,3315746,3315746,,-5859454,-5859454
(주)웨이비스,084656,2021/12,26,제조업,,4109284,4109284,,-11473157,-11473157
(주)웨이비스,084656,2022/12,26,제조업,,4109284,4109284,,-14192121,-14192121
(주)웰게이트,066947,2012/12,58,정보통신업,,,1030000,,,-16161
(주)웰게이트,066947,2013/12,58,정보통신업,,,1442000,,,163543
(주)웰랑,061887,2012/12,26,제조업,,,2327080,,,-626630
(주)웰랑,061887,2013/12,26,제조업,,,2327080,,,1976
(주)웰랑,061887,2014/12,26,제조업,,,2327080,,,233166
(주)웰랑,061887,2015/12,26,제조업,,,2327080,,,1515095
(주)웰랑,061887,2016/12,26,제조업,,,3199419,,,348306
(주)웰랑,061887,2017/12,26,제조업,,,4909753,,,863554
(주)웰랑,061887,2018/12,26,제조업,,,6412412,,,301651
(주)웰랑,061887,2019/12,26,제조업,,,6412412,,,1444897
(주)웰랑,061887,2020/12,26,제조업,,,2158741,,,1553105
(주)웰랑,061887,2021/12,26,제조업,,,2884931,,,2712671
(주)웰랑,061887,2022/12,26,제조업,,2970037,2970037,,4073067,4073067
(주)웰랜드디앤씨,092038,2018/12,94,"협회 및 단체, 수리 및 기타 개인 서비스업",,,50000,,,-3054363
(주)웰랜드디앤씨,092038,2019/12,94,"협회 및 단체, 수리 및 기타 개인 서비스업",,,50000,,,2742067
(주)웰랜드디앤씨,092038,2020/12,94,"협회 및 단체, 수리 및 기타 개인 서비스업",,,50000,,,1970994
(주)웰랜드디앤씨,092038,2021/12,94,"협회 및 단체, 수리 및 기타 개인 서비스업",,,50000,,,2072934
(주)웰랜드디앤씨,092038,2022/12,94,"협회 및 단체, 수리 및 기타 개인 서비스업",,,50000,,,18397
(주)웰리브,045263,2012/12,56,숙박 및 음식점업,,6000000,6000000,,9609787,9609787
(주)웰리브,045263,2013/12,56,숙박 및 음식점업,,6000000,6000000,,12073601,12073601
(주)웰리브,045263,2014/12,56,숙박 및 음식점업,,6000000,6000000,,13078259,13078259
(주)웰리브,045263,2015/12,56,숙박 및 음식점업,,6000000,6000000,,12570205,12570205
(주)웰리브,045263,2016/12,56,숙박 및 음식점업,,6000000,6000000,,5938642,5938642
(주)웰리브,045263,2017/12,56,숙박 및 음식점업,,6000000,6000000,,664562,664562
(주)웰리브,045263,2018/12,56,숙박 및 음식점업,,6000000,6000000,,243250,243250
(주)웰리브,045263,2019/12,56,숙박 및 음식점업,,6000000,6000000,,3108315,3108315
(주)웰리브,045263,2020/12,56,숙박 및 음식점업,,,6412825,,,-1998527
(주)웰리브,045263,2021/12,56,숙박 및 음식점업,,,6412825,,,-2327652
(주)웰리브,045263,2022/12,56,숙박 및 음식점업,,,6412825,,,-497963
(주)웰리치아이앤디,085932,2017/12,46,도매 및 소매업,,,50000,,,-79018
(주)웰리치아이앤디,085932,2018/12,46,도매 및 소매업,,,50000,,,-136183
(주)웰리치아이앤디,085932,2019/12,46,도매 및 소매업,,,50000,,,-147372
(주)웰메이드써밋,096831,2019/12,41,건설업,,,300000,,,-6262396
(주)웰메이드써밋,096831,2020/12,41,건설업,,,350000,,,11028473
(주)웰메이드써밋,096831,2021/12,41,건설업,,,350000,,,21564139
(주)웰메이드써밋,096831,2022/12,41,건설업,,,350000,,,8948888
(주)웰메이드씨앤디,077913,2015/12,68,부동산업,,,450000,,,-1175172
(주)웰메이드씨앤디,077913,2016/12,68,부동산업,,,450000,,,-368109
(주)웰메이드씨앤디,077913,2017/12,68,부동산업,,,450000,,,-3222958
(주)웰메이드씨앤디,077913,2018/12,68,부동산업,,,450000,,,14444803
(주)웰메이드씨앤디,077913,2019/12,68,부동산업,,,450000,,,21079074
(주)웰메이드씨앤디,077913,2020/12,68,부동산업,,,450000,,,2438611
(주)웰메이드씨앤디,077913,2021/12,68,부동산업,,,450000,,,-661875
(주)웰뷰텍,089046,2018/12,27,제조업,,,50000,,,420764
(주)웰뷰텍,089046,2019/12,27,제조업,,,50000,,,-868753
(주)웰뷰텍,089046,2020/12,27,제조업,,,50000,,,-1323297
(주)웰뷰텍,089046,2021/12,27,제조업,,,50000,,,-130784
(주)웰뷰텍,089046,2022/12,27,제조업,,,50000,,,-1705998
(주)웰빙디앤씨,047403,2012/12,68,부동산업,,,310000,,,-744157
(주)웰빙디앤씨,047403,2013/12,68,부동산업,,,310000,,,-1651380
(주)웰빙신선부천,085718,2017/12,47,도매 및 소매업,,,300000,,,100122
(주)웰빙신선부천,085718,2018/12,47,도매 및 소매업,,,300000,,,323382
(주)웰빙신선부천,085718,2019/12,47,도매 및 소매업,,,300000,,,356985
(주)웰빙신선부천,085718,2020/12,47,도매 및 소매업,,,300000,,,453745
(주)웰빙신선부천,085718,2021/12,47,도매 및 소매업,,,300000,,,384491
(주)웰빙신선부천,085718,2022/12,47,도매 및 소매업,,,300000,,,663317
(주)웰빙테크,052959,2012/12,47,도매 및 소매업,,,2000000,,,-1018603
(주)웰빙테크,052959,2013/12,47,도매 및 소매업,,,2000000,,,1115310
(주)웰빙테크,052959,2014/12,47,도매 및 소매업,,,2000000,,,913379
(주)웰빙하우징,066354,2012/12,68,부동산업,,,600000,,,-60564
(주)웰빙하우징,066354,2013/12,68,부동산업,,,600000,,,1202972
(주)웰빙하우징,066354,2014/12,68,부동산업,,,600000,,,2334818
(주)웰스어드바이저스,078909,2015/12,68,부동산업,,,600000,,,251889
(주)웰스어드바이저스,078909,2016/12,68,부동산업,,,600000,,,5461183
(주)웰스어드바이저스,078909,2017/12,68,부동산업,,,600000,,,-846662
(주)웰스어드바이저스,078909,2018/12,68,부동산업,,,600000,,,930269
(주)웰스어드바이저스,078909,2019/12,68,부동산업,,,600000,,,-1511905
(주)웰스어드바이저스,078909,2020/12,68,부동산업,,,600000,,,-1118764
(주)웰스어드바이저스,078909,2021/12,68,부동산업,,,600000,,,1068322
