회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),자본금(*)(IFRS연결)(천원),자본금(*)(IFRS)(천원),자본금(*)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),영업이익(손실)(천원)
(주)다우케이아이디홀딩스,086821,2020/12,68,부동산업,,,300000,,,-176100
(주)다운,052484,2012/12,68,부동산업,,,250000,,,-301325
(주)다운,052484,2013/12,68,부동산업,,,250000,,,-285152
(주)다운,052484,2014/12,68,부동산업,,,250000,,,-232387
(주)다운,052484,2015/12,68,부동산업,,,250000,,,-162775
(주)다운,052484,2016/12,68,부동산업,,,250000,,,-140943
(주)다운,052484,2017/12,68,부동산업,,,250000,,,-239732
(주)다운,052484,2018/12,68,부동산업,,,250000,,,-63305
(주)다운,052484,2019/12,68,부동산업,,,250000,,,-39308
(주)다운나라,062476,2012/12,46,도매 및 소매업,,,990000,,,930618
(주)다운나라,062476,2013/12,46,도매 및 소매업,,,990000,,,613937
(주)다운나라,062476,2014/12,46,도매 및 소매업,,,990000,,,-2386899
(주)다운나라,062476,2015/12,46,도매 및 소매업,,,677920,,,-3669127
(주)다울종합건설,029415,2012/12,68,부동산업,,,800000,,,1729581
(주)다울종합건설,029415,2016/12,68,부동산업,,,800000,,,2705391
(주)다울종합건설,029415,2017/12,68,부동산업,,,800000,,,4781039
(주)다울종합건설,029415,2018/12,68,부동산업,,,800000,,,-96145
(주)다울종합건설,029415,2019/12,68,부동산업,,,800000,,,-1706541
(주)다울종합건설,029415,2021/12,68,부동산업,,,800000,,,-1293548
(주)다울종합건설,029415,2022/12,68,부동산업,,,800000,,,-26182
(주)다움디앤씨,105854,2021/12,68,부동산업,,,1000,,,-242839
(주)다움디앤씨,105854,2022/12,68,부동산업,,,381000,,,1593051
(주)다원,073068,2014/12,32,제조업,,,50000,,,268470
(주)다원,073068,2015/12,32,제조업,,,50000,,,206595
(주)다원,073068,2016/12,32,제조업,,,50000,,,837696
(주)다원,073068,2017/12,32,제조업,,,50000,,,1927284
(주)다원,089119,2018/12,30,제조업,,,30000,,,-446945
(주)다원,073068,2018/12,32,제조업,,,50000,,,1255646
(주)다원,089119,2019/12,30,제조업,,,30000,,,342761
(주)다원,073068,2019/12,32,제조업,,,50000,,,101790
(주)다원,073068,2020/12,32,제조업,,,50000,,,58817
(주)다원,089119,2020/12,30,제조업,,,30000,,,539070
(주)다원,073068,2021/12,32,제조업,,,50000,,,723214
(주)다원교육,099861,2020/12,85,교육 서비스업,,,412500,,,3170282
(주)다원교육,099861,2021/12,85,교육 서비스업,,,412500,,,1682127
(주)다원교육,099861,2022/12,85,교육 서비스업,,,412500,,,2245578
(주)다원넥스뷰,088042,2017/12,28,제조업,,,443750,,,384561
(주)다원넥스뷰,088042,2018/12,28,제조업,,,443750,,,144660
(주)다원넥스트,076147,2015/12,31,제조업,,,200000,,,409967
(주)다원넥스트,076147,2016/12,31,제조업,,,500000,,,1146103
(주)다원넥스트,076147,2017/12,31,제조업,,,500000,,,884145
(주)다원넥스트,076147,2018/12,31,제조업,,,775000,,,750850
(주)다원넥스트,076147,2019/12,31,제조업,,,775000,,,-2661541
(주)다원넥스트,076147,2020/12,31,제조업,,,775000,,,1316464
(주)다원넥스트,076147,2021/12,31,제조업,,,4775000,,,1202649
(주)다원넥스트,076147,2022/12,31,제조업,,,4775000,,,-12671948
(주)다원녹화건설,060876,2012/12,42,건설업,,,2210000,,,832886
(주)다원녹화건설,060876,2013/12,42,건설업,,,2210000,,,875552
(주)다원녹화건설,060876,2014/12,42,건설업,,,2210000,,,2341670
(주)다원녹화건설,060876,2015/12,42,건설업,,,2210000,,,655469
(주)다원녹화건설,060876,2016/12,42,건설업,,,2210000,,,-300623
(주)다원녹화건설,060876,2017/12,42,건설업,,,2210000,,,245948
(주)다원녹화건설,060876,2018/12,42,건설업,,,2210000,,,884803
(주)다원녹화건설,060876,2019/12,42,건설업,,,2210000,,,1268485
(주)다원녹화건설,060876,2020/12,42,건설업,,,2210000,,,1112392
(주)다원녹화건설,060876,2021/12,42,건설업,,,2210000,,,1346878
(주)다원녹화건설,060876,2022/12,42,건설업,,,2210000,,,3228505
(주)다원로지스틱스,099038,2020/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,130000,,,-17570
(주)다원로지스틱스,099038,2021/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,130000,,,130795
(주)다원베스트,054029,2019/12,68,부동산업,,,100000,,,-186901
(주)다원베스트,054029,2020/12,68,부동산업,,,100000,,,-195551
(주)다원베스트,054029,2021/12,68,부동산업,,,100000,,,-268049
(주)다원베스트,054029,2022/12,68,부동산업,,,100000,,,-284737
(주)다원산업,048829,2012/12,25,제조업,,,1200000,,,1081906
(주)다원산업,048829,2013/12,25,제조업,,,1200000,,,1032177
(주)다원산업,048829,2014/12,25,제조업,,,1200000,,,420737
(주)다원산업,048829,2015/12,25,제조업,,,1200000,,,716828
(주)다원산업,048829,2016/12,25,제조업,,,1200000,,,549418
(주)다원산업,048829,2017/12,25,제조업,,,1200000,,,51834
(주)다원산업,048829,2018/12,25,제조업,,,1200000,,,222802
(주)다원산업,048829,2019/12,25,제조업,,,1200000,,,-566162
(주)다원씨앤씨,094469,2019/12,46,도매 및 소매업,,,40000,,,4139575
(주)다원씨앤씨,094469,2020/12,46,도매 및 소매업,,,40000,,,2106201
(주)다원씨앤씨,094469,2021/12,46,도매 및 소매업,,,40000,,,2312486
(주)다원씨앤씨,094469,2022/12,46,도매 및 소매업,,,40000,,,1389801
(주)다원아이디앤씨,060574,2012/12,42,건설업,,,800000,,,771071
(주)다원아이디앤씨,060574,2013/12,42,건설업,,,800000,,,3887924
(주)다원아이디앤씨,060574,2014/12,42,건설업,,,800000,,,1319809
(주)다원아이디앤씨,060574,2015/12,42,건설업,,,800000,,,2190475
(주)다원아이디앤씨,060574,2016/12,42,건설업,,,800000,,,1469659
(주)다원아이디앤씨,060574,2017/12,42,건설업,,,800000,,,1938269
(주)다원아이디앤씨,060574,2018/12,42,건설업,,,800000,,,1149977
(주)다원아이디앤씨,060574,2019/12,42,건설업,,,800000,,,605376
(주)다원아이디앤씨,060574,2020/12,42,건설업,,,800000,,,546437
(주)다원아이디앤씨,060574,2021/12,42,건설업,,,800000,,,-4401614
(주)다원아이디앤씨,060574,2022/12,42,건설업,,,800000,,,1573895
(주)다원알로이,097616,2020/12,24,제조업,,,2990000,,,3502459
(주)다원알로이,097616,2021/12,24,제조업,,,2990000,,,9632508
(주)다원알로이,097616,2022/12,24,제조업,,,2990000,,,10715052
(주)다원앤컴퍼니,029722,2012/12,42,건설업,,,1040000,,,1524768
(주)다원앤컴퍼니,029722,2013/12,42,건설업,,,1720000,,,3493083
(주)다원앤컴퍼니,029722,2014/12,42,건설업,,,1720000,,,9919387
(주)다원앤컴퍼니,029722,2015/12,42,건설업,,,1720000,,,7725841
(주)다원앤컴퍼니,029722,2016/12,42,건설업,,,1720000,,,6514179
(주)다원앤컴퍼니,029722,2017/12,42,건설업,,,1720000,,,16207932
(주)다원앤컴퍼니,029722,2018/12,42,건설업,,,1720000,,,17223115
(주)다원앤컴퍼니,029722,2019/12,42,건설업,,,1720000,,,18844658
(주)다원앤컴퍼니,029722,2020/12,42,건설업,,,1720000,,,15123159
(주)다원앤컴퍼니,029722,2021/12,42,건설업,,,1720000,,,21754496
(주)다원앤컴퍼니,029722,2022/12,42,건설업,,,1720000,,,28225757
(주)다원이앤씨,053488,2012/12,42,건설업,,,1000000,,,800505
(주)다원이앤씨,053488,2019/12,42,건설업,,,1000000,,,8713436
(주)다원이앤씨,053488,2020/12,42,건설업,,,1000000,,,2538605
(주)다원이앤씨,053488,2021/12,42,건설업,,,1000000,,,1222994
(주)다원이앤씨,053488,2022/12,42,건설업,,,1000000,,,964838
(주)다원이앤아이,053503,2012/12,42,건설업,,,1000000,,,439560
(주)다원이앤아이,053503,2013/12,42,건설업,,,1000000,,,1115631
(주)다원이앤지,086414,2017/12,68,부동산업,,,100000,,,115955
(주)다원이앤지,086414,2018/12,68,부동산업,,,100000,,,243740
(주)다원이앤지,086414,2019/12,68,부동산업,,,100000,,,197214
(주)다원종합개발,013496,2012/12,41,건설업,,,1300000,,,-1943797
(주)다원종합개발,013496,2013/12,41,건설업,,,1300000,,,-2541901
(주)다원종합개발,013496,2014/12,41,건설업,,,1300000,,,-843063
(주)다원종합개발,013496,2015/12,41,건설업,,,1300000,,,1417427
(주)다원종합개발,013496,2016/12,41,건설업,,,1300000,,,5629217
(주)다원종합개발,013496,2017/12,41,건설업,,,1300000,,,14269468
(주)다원종합개발,013496,2018/12,41,건설업,,,1300000,,,-2098570
(주)다원종합개발,013496,2019/12,41,건설업,,,1300000,,,778026
(주)다원종합개발,013496,2020/12,41,건설업,,,1300000,,,-6786603
(주)다원종합개발,013496,2021/12,41,건설업,,,1300000,,,-4189716
(주)다원종합개발,013496,2022/12,41,건설업,,,1300000,,,-2387976
(주)다원체어스,058587,2013/12,32,제조업,,,400000,,,1614914
(주)다원체어스,058587,2014/12,32,제조업,,,400000,,,1696042
(주)다원체어스,058587,2015/12,32,제조업,,,400000,,,2609968
(주)다원체어스,058587,2016/12,32,제조업,,,400000,,,2887369
(주)다원체어스,058587,2017/12,32,제조업,,,400000,,,2478760
(주)다원체어스,058587,2018/12,32,제조업,,,400000,,,1493502
(주)다원체어스,058587,2019/12,32,제조업,,,400000,,,2855748
(주)다원체어스,058587,2020/12,32,제조업,,,400000,,,2638890
(주)다원체어스,058587,2021/12,32,제조업,,,400000,,,3356495
(주)다원체어스,058587,2022/12,32,제조업,,,400000,,,3832911
(주)다원케미칼,022420,2015/12,21,제조업,,450000,450000,,483880,483880
(주)다원케미칼,022420,2016/12,21,제조업,,450000,450000,,1412350,1412350
(주)다원케미칼,022420,2017/12,21,제조업,,450000,450000,,601099,601099
(주)다원케미칼,022420,2018/12,21,제조업,,450000,450000,,4397320,4397319
(주)다원케미칼,022420,2019/12,21,제조업,,450000,450000,,1294477,1294477
(주)다원케미칼,022420,2020/12,21,제조업,,450000,450000,,1226542,1226542
(주)다원케미칼,022420,2021/12,21,제조업,,450000,450000,,-269417,-269417
(주)다원케미칼,022420,2022/12,21,제조업,,450000,450000,,1255040,1255040
(주)다원환경,059072,2012/12,38,"수도, 하수 및 폐기물 처리, 원료 재생업",,,300000,,,1101296
(주)다윈바이오,092225,2018/12,46,도매 및 소매업,,,500000,,,3434648
(주)다윈바이오,092225,2019/12,46,도매 및 소매업,,,500000,,,3651486
(주)다윈바이오,092225,2020/12,46,도매 및 소매업,,,500000,,,6245050
(주)다윈바이오,092225,2021/12,46,도매 및 소매업,,,500000,,,6281462
(주)다윈바이오,092225,2022/12,46,도매 및 소매업,,,500000,,,5598626
(주)다은비,061830,2012/12,68,부동산업,,,500000,,,-446243
(주)다은비,061830,2013/12,68,부동산업,,,500000,,,-323843
(주)다은비,061830,2014/12,68,부동산업,,,500000,,,-6865
(주)다은비,061830,2020/12,68,부동산업,,,500000,,,-466952
(주)다은비,061830,2021/12,68,부동산업,,,500000,,,-3183
(주)다은비,061830,2022/12,68,부동산업,,,500000,,,-206417
(주)다음게임,073676,2015/12,58,정보통신업,8560965,8560965,8560965,692105,1524708,1524708
(주)다음기술단,103415,2021/12,72,"전문, 과학 및 기술 서비스업",,,800000,,,610979
(주)다음기술단,103415,2022/12,72,"전문, 과학 및 기술 서비스업",,,900000,,,1434296
(주)다음스틸,107004,2021/12,25,제조업,,,700000,,,731948
(주)다음스틸,107004,2022/12,25,제조업,,,700000,,,597359
(주)다음앤큐큐,100566,2020/12,14,제조업,,,600000,,,334252
(주)다음앤큐큐,100566,2021/12,14,제조업,,,600000,,,1103258
(주)다음앤큐큐,100566,2022/12,14,제조업,,,600000,,,1609205
(주)다음핑거터치,061881,2012/12,62,정보통신업,1060000,1060000,1060000,-2654820,-2668867,-2668867
(주)다이나맥,017750,2012/12,30,제조업,,,5206510,,,2972848
(주)다이나맥,017750,2013/12,30,제조업,,,5206510,,,4051030
(주)다이나맥,017750,2014/12,30,제조업,,,5206510,,,2916493
(주)다이나맥,017750,2015/12,30,제조업,,,5206510,,,3003073
(주)다이나맥,017750,2016/12,30,제조업,,,6289850,,,3440056
(주)다이나맥,017750,2017/12,30,제조업,,,6289850,,,142164
(주)다이나맥,017750,2018/12,30,제조업,,,6289850,,,-6633007
(주)다이나맥,017750,2019/12,30,제조업,,,15000000,,,-5651411
(주)다이나맥,017750,2020/12,30,제조업,,,15000000,,,-1725046
(주)다이나맥,017750,2021/12,30,제조업,,,15000000,,,396313
(주)다이나맥,017750,2022/12,30,제조업,,,15000000,,,1193735
(주)다이나젠,067054,2012/12,26,제조업,,,500000,,,612526
(주)다이나젠,067054,2013/12,26,제조업,,,500000,,,858819
(주)다이나젠,067054,2014/12,26,제조업,,,750000,,,-1388975
(주)다이나젠,067054,2015/12,26,제조업,,,750000,,,-2107764
(주)다이나젠,067054,2016/12,26,제조업,,,750000,,,-1067913
(주)다이나테크,068884,2013/12,29,제조업,,,705000,,,588720
(주)다이나테크,068884,2014/12,29,제조업,,,705000,,,362888
(주)다이넥스,061865,2012/12,22,제조업,,,50000,,,677920
(주)다이넥스,061865,2013/12,22,제조업,,,50000,,,448974
(주)다이넥스,061865,2014/12,22,제조업,,,50000,,,971603
(주)다이넥스,061865,2015/12,22,제조업,,,50000,,,4447994
(주)다이넥스,061865,2016/12,22,제조업,,,50000,,,4269778
(주)다이넥스,061865,2017/12,22,제조업,,,50000,,,3793576
(주)다이넥스,061865,2018/12,22,제조업,,,50000,,,4015601
(주)다이넥스,061865,2019/12,22,제조업,,,50000,,,4192608
(주)다이넥스,061865,2020/12,22,제조업,,,50000,,,4218208
(주)다이넥스,061865,2021/12,22,제조업,,,50000,,,7459485
(주)다이넥스,061865,2022/12,22,제조업,,,50000,,,7789930
(주)다이아덴트,086331,2017/12,21,제조업,,,200000,,,2165119
(주)다이아덴트,086331,2018/12,21,제조업,,,200000,,,1357206
(주)다이아덴트,086331,2019/12,21,제조업,,,200000,,,1194169
(주)다이아덴트,086331,2020/12,21,제조업,,,200000,,,946663
(주)다이아덴트,086331,2021/12,21,제조업,,,200000,,,2630799
(주)다이아덴트,086331,2022/12,21,제조업,,,200000,,,3086332
(주)다이아몬드새우,061627,2012/12,41,건설업,,,100000,,,2131513
(주)다이아몬드새우,061627,2013/12,41,건설업,,,100000,,,3136998
(주)다이아몬드새우,061627,2014/12,41,건설업,,,100000,,,2995412
(주)다이아몬드새우,061627,2015/12,41,건설업,,,100000,,,437333
(주)다이아몬드새우,061627,2016/12,41,건설업,,,100000,,,878840
(주)다이아몬드새우,061627,2017/12,41,건설업,,,100000,,,693196
(주)다이아몬드새우,061627,2018/12,41,건설업,,,100000,,,1784811
(주)다이아몬드새우,061627,2019/12,41,건설업,,,100000,,,1686581
(주)다이아몬드새우,061627,2020/12,41,건설업,,,100000,,,2338936
(주)다이아몬드새우,061627,2021/12,41,건설업,,,100000,,,2768467
(주)다이아몬드새우,061627,2022/12,41,건설업,,,100000,,,3673154
(주)다이아벨,041789,2012/12,26,제조업,,,3749990,,,1146695
(주)다이아벨,041789,2013/12,26,제조업,,,3749990,,,1085037
(주)다이아벨,041789,2014/12,26,제조업,,,3749990,,,2376282
(주)다이아벨,041789,2015/12,26,제조업,,,3749990,,,2205977
(주)다이아벨,041789,2016/12,26,제조업,,,3749990,,,-3718673
(주)다이아벨,041789,2017/12,26,제조업,,,3749990,,,-1891059
(주)다이아벨,041789,2018/12,26,제조업,,,3749990,,,932590
(주)다이아벨,041789,2019/12,26,제조업,,,3749990,,,1536274
(주)다이아벨,041789,2020/12,26,제조업,,,3749990,,,-4490138
(주)다이아벨,041789,2021/12,26,제조업,,,3749990,,,-2997379
(주)다이아벨,041789,2022/12,26,제조업,,,3749990,,,-4952277
(주)다이얼로그세미컨덕터코리아,040619,2012/12,26,제조업,,,7669770,,,16795155
(주)다이얼로그세미컨덕터코리아,040619,2013/12,26,제조업,,,7669770,,,-5398763
(주)다이얼로그세미컨덕터코리아,040619,2014/12,26,제조업,,,7669770,,,1337753
(주)다이얼로그세미컨덕터코리아,040619,2015/12,26,제조업,,,7669770,,,5833390
(주)다이얼로그세미컨덕터코리아,040619,2016/12,26,제조업,,,7669770,,,-211078
(주)다이얼로그세미컨덕터코리아,040619,2017/12,26,제조업,,,7669770,,,202715
(주)다이얼로그세미컨덕터코리아,040619,2018/12,26,제조업,,,7669770,,,-1975510
(주)다이얼로그세미컨덕터코리아,040619,2019/12,26,제조업,,,7669770,,,-10491359
(주)다이얼로그세미컨덕터코리아,040619,2020/12,26,제조업,,,7669770,,,-5532832
(주)다이얼로그세미컨덕터코리아,040619,2021/12,26,제조업,,,7669770,,,-12770301
(주)다이얼로그세미컨덕터코리아,040619,2022/12,26,제조업,,,7669770,,,-13623949
(주)다이오진,078417,2015/12,70,"전문, 과학 및 기술 서비스업",,,100000,,,-193570
(주)다이오진,078417,2016/12,70,"전문, 과학 및 기술 서비스업",,,300000,,,269827
(주)다이온,051803,2012/12,26,제조업,,,1472795,,,99063
(주)다이치,073336,2014/12,33,제조업,,,200000,,,5050245
(주)다이치,073336,2015/12,33,제조업,,,200000,,,3867335
(주)다이치,073336,2016/12,33,제조업,,,200000,,,4007519
(주)다이치,073336,2017/12,33,제조업,,,200000,,,2950340
(주)다이치,073336,2018/12,33,제조업,,,200000,,,1066448
(주)다이치,073336,2019/12,33,제조업,,,200000,,,2769603
(주)다이치,073336,2020/12,33,제조업,,,200000,,,2855855
(주)다이치,073336,2021/12,33,제조업,,,200000,,,2193916
(주)다이치,073336,2022/12,33,제조업,,,200000,,,1794375
(주)다이테크,049983,2012/12,29,제조업,,,1000000,,,666331
(주)다이테크,049983,2013/12,29,제조업,,,1000000,,,-2023293
(주)다이테크,049983,2014/12,29,제조업,,,1000000,,,1053983
(주)다이테크,049983,2015/12,29,제조업,,,1000000,,,-1281425
(주)다이테크,049983,2016/12,29,제조업,,,1700000,,,20669
(주)다이테크,049983,2017/12,29,제조업,,,1700000,,,-5028732
(주)다이테크,049983,2018/12,29,제조업,,,1700000,,,-1882146
(주)다인,051282,2012/12,30,제조업,,,1000000,,,362976
(주)다인,064863,2012/12,22,제조업,,,900000,,,256246
(주)다인,051282,2013/12,30,제조업,,,1000000,,,577094
(주)다인,051282,2014/12,30,제조업,,,1000000,,,208518
(주)다인,051282,2015/12,30,제조업,,,1400000,,,469670
(주)다인,051282,2016/12,30,제조업,,,1400000,,,448335
(주)다인,082897,2016/12,22,제조업,,,50000,,,1617791
(주)다인,082897,2017/12,22,제조업,,,50000,,,1226724
(주)다인,051282,2017/12,30,제조업,,,1400000,,,55354
(주)다인,051282,2018/12,30,제조업,,,1700000,,,416684
(주)다인,051282,2019/12,30,제조업,,,1700000,,,-912814
(주)다인,051282,2020/12,30,제조업,,,2000000,,,-1372841
(주)다인,051282,2021/12,30,제조업,,,2300000,,,-387447
(주)다인,051282,2022/12,30,제조업,,,2300000,,,-378424
(주)다인그룹엔지니어링건축사사무소,075741,2015/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,3000123
(주)다인그룹엔지니어링건축사사무소,075741,2016/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,6284140
(주)다인그룹엔지니어링건축사사무소,075741,2017/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,7219386
(주)다인그룹엔지니어링건축사사무소,075741,2018/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,4966459
(주)다인그룹엔지니어링건축사사무소,075741,2019/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,3624829
(주)다인그룹엔지니어링건축사사무소,075741,2020/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,6742396
(주)다인그룹엔지니어링건축사사무소,075741,2021/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,7225776
(주)다인그룹엔지니어링건축사사무소,075741,2022/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,2096110
(주)다인누리,090063,2018/12,17,제조업,,,500000,,,546661
(주)다인누리,090063,2019/12,17,제조업,,,500000,,,689889
(주)다인누리,090063,2020/12,17,제조업,,,500000,,,3520495
(주)다인누리,090063,2021/12,17,제조업,,,500000,,,709680
(주)다인누리,090063,2022/12,17,제조업,,,500000,,,791978
(주)다인디앤씨,093696,2019/12,20,제조업,,,300000,,,-600732
(주)다인디앤씨,093696,2020/12,20,제조업,,,300000,,,-513734
(주)다인디앤씨,093696,2021/12,20,제조업,,,300000,,,3057468
(주)다인디앤씨,093696,2022/12,20,제조업,,,300000,,,5957399
(주)다인리조트,067337,2012/12,55,숙박 및 음식점업,,,2568000,,,405132
(주)다인리조트,067337,2013/12,55,숙박 및 음식점업,,,2568000,,,299837
(주)다인리조트,067337,2014/12,55,숙박 및 음식점업,,,2568000,,,131931
(주)다인리조트,067337,2015/12,55,숙박 및 음식점업,,,2568000,,,253017
(주)다인리조트,067337,2016/12,55,숙박 및 음식점업,,,2568000,,,700278
(주)다인리조트,067337,2017/12,55,숙박 및 음식점업,,,3568000,,,131423
(주)다인리조트,067337,2018/12,55,숙박 및 음식점업,,,3568000,,,749894
(주)다인리조트,067337,2019/12,55,숙박 및 음식점업,,,3568000,,,963543
(주)다인리조트,067337,2020/12,55,숙박 및 음식점업,,,3568000,,,699775
(주)다인리조트,067337,2021/12,55,숙박 및 음식점업,,,3568000,,,1594181
(주)다인리조트,067337,2022/12,55,숙박 및 음식점업,,,3568000,,,2037705
(주)다인맨파워,060547,2012/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,200000,,,20901
(주)다인맨파워,060547,2013/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,200000,,,-325039
(주)다인맨파워,060547,2016/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,200000,,,-1076185
(주)다인맨파워,060547,2017/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,200000,,,-331256
(주)다인맨파워,060547,2018/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,200000,,,-508368
(주)다인맨파워,060547,2019/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,200000,,,227656
