회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),자본금(*)(IFRS연결)(천원),자본금(*)(IFRS)(천원),자본금(*)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),영업이익(손실)(천원)
(주)주성알앤디,104893,2022/12,68,부동산업,,,350000,,,-3014875
(주)주성종합건설,096192,2019/12,41,건설업,,,550000,,,2536660
(주)주성종합건설,096192,2020/12,41,건설업,,,850000,,,3599440
(주)주성종합건설,096192,2021/12,41,건설업,,,850000,,,2628171
(주)주성종합건설,096192,2022/12,41,건설업,,,850000,,,-465534
주미스틸(주),099294,2020/12,46,도매 및 소매업,,,50000,,,1162196
주미스틸(주),099294,2021/12,46,도매 및 소매업,,,50000,,,1249946
주미스틸(주),099294,2022/12,46,도매 및 소매업,,,50000,,,2683869
주산(주),069908,2013/12,68,부동산업,,,300000,,,-215893
주산(주),069908,2014/12,68,부동산업,,,300000,,,-100013
주산(주),069908,2015/12,68,부동산업,,,300000,,,-40626
주산(주),069908,2016/12,68,부동산업,,,300000,,,168455
주산(주),069908,2017/12,68,부동산업,,,300000,,,415305
주산(주),069908,2018/12,68,부동산업,,,300000,,,343001
주산(주),069908,2019/12,68,부동산업,,,300000,,,473999
주산(주),069908,2020/12,68,부동산업,,,516565,,,552487
주산(주),069908,2021/12,68,부동산업,,,516565,,,1067196
주산(주),069908,2022/12,68,부동산업,,,516565,,,843510
주산건설(주),066605,2012/12,41,건설업,,,300000,,,30845
주산건설(주),066605,2013/12,41,건설업,,,300000,,,1150894
주산건설(주),066605,2014/12,41,건설업,,,300000,,,951194
주성건축주식회사,082345,2016/12,42,건설업,,,200000,,,142860
주성건축주식회사,082345,2017/12,42,건설업,,,200000,,,37125
주성건축주식회사,082345,2018/12,42,건설업,,,200000,,,125887
주성산업(주),070679,2013/12,41,건설업,,,1205000,,,137403
주성산업(주),070679,2014/12,41,건설업,,,300000,,,108352
주성산업(주),070679,2015/12,41,건설업,,,300000,,,113111
주성산업(주),070679,2016/12,41,건설업,,,300000,,,-2106809
주성산업(주),070679,2017/12,41,건설업,,,300000,,,-408703
주성산업(주),070679,2019/12,41,건설업,,,300000,,,-401795
주성산업(주),070679,2020/12,41,건설업,,,300000,,,-622290
주성산업(주),070679,2021/12,41,건설업,,,300000,,,-430669
주성산업(주),070679,2022/12,41,건설업,,,300000,,,-471486
주성씨앤에어주식회사,090663,2018/12,52,운수 및 창고업,,,500000,,,1803488
주성씨앤에어주식회사,090663,2019/12,52,운수 및 창고업,,,500000,,,3021966
주성씨앤에어주식회사,090663,2020/12,52,운수 및 창고업,,,500000,,,4701983
주성씨앤에어주식회사,090663,2021/12,52,운수 및 창고업,,,500000,,,44492405
주성씨앤에어주식회사,090663,2022/12,52,운수 및 창고업,,,500000,,,40467117
주성이엔지주식회사,075930,2015/12,24,제조업,,,610000,,,1359653
주성이엔지주식회사,075930,2016/12,24,제조업,,,610000,,,1560457
주성이엔지주식회사,075930,2017/12,24,제조업,,,610000,,,937770
주성이엔지주식회사,075930,2018/12,24,제조업,,,610000,,,1049162
주성이엔지주식회사,075930,2019/12,24,제조업,,,610000,,,742275
주성이엔지주식회사,075930,2020/12,24,제조업,,,610000,,,543701
주성이엔지주식회사,075930,2021/12,24,제조업,,,610000,,,420686
주성이엔지주식회사,075930,2022/12,24,제조업,,,610000,,,416921
주성인터내셔널주식회사,086116,2017/12,45,도매 및 소매업,,,10000,,,-183131
주성인터내셔널주식회사,086116,2018/12,45,도매 및 소매업,,,10000,,,194960
주성폴리머(주),070407,2013/12,46,도매 및 소매업,,,200000,,,287044
주성폴리머(주),070407,2014/12,46,도매 및 소매업,,,200000,,,-8062
주성폴리머(주),070407,2015/12,46,도매 및 소매업,,,200000,,,-366175
주시회사자연과도시,063815,2012/12,68,부동산업,,,350000,,,2776225
주시회사자연과도시,063815,2013/12,68,부동산업,,,350000,,,4415842
주시회사자연과도시,063815,2014/12,68,부동산업,,,350000,,,1334707
주시회사자연과도시,063815,2015/12,68,부동산업,,,350000,,,2989473
주시회사자연과도시,063815,2016/12,68,부동산업,,,350000,,,1923705
주시회사자연과도시,063815,2017/12,68,부동산업,,,350000,,,469085
주시회사자연과도시,063815,2018/12,68,부동산업,,,350000,,,1932332
주시회사자연과도시,063815,2019/12,68,부동산업,,,350000,,,2397254
주시회사자연과도시,063815,2020/12,68,부동산업,,,350000,,,2973594
주시회사자연과도시,063815,2021/12,68,부동산업,,,350000,,,1199244
주시회사자연과도시,063815,2022/12,68,부동산업,,,350000,,,-981311
주시회사지움,076698,2015/12,68,부동산업,,,310000,,,-3612296
주시회사지움,076698,2016/12,68,부동산업,,,310000,,,4223339
주시회사지움,076698,2017/12,68,부동산업,,,310000,,,7040289
주시회사지움,076698,2018/12,68,부동산업,,,310000,,,2031668
주식화사가나문화콘텐츠,042477,2016/12,58,정보통신업,,,200000,,,346860
주식화사가나문화콘텐츠,042477,2017/12,58,정보통신업,,,200000,,,138223
주식화사가나문화콘텐츠,042477,2018/12,58,정보통신업,,,200000,,,682164
주식화사가나문화콘텐츠,042477,2019/12,58,정보통신업,,,200000,,,351920
주식화사가나문화콘텐츠,042477,2020/12,58,정보통신업,,,200000,,,465996
주식화사가나문화콘텐츠,042477,2021/12,58,정보통신업,,,200000,,,364507
주식화사가나문화콘텐츠,042477,2022/12,58,정보통신업,,,200000,,,53198
주식화사이상메디컬,103191,2021/12,46,도매 및 소매업,,,50000,,,1637173
주식화사이상메디컬,103191,2022/12,46,도매 및 소매업,,,50000,,,237095
주식회사1004마트,104412,2021/12,47,도매 및 소매업,,,2000000,,,243607
주식회사1004마트,104412,2022/12,47,도매 및 소매업,,,2000000,,,501417
주식회사153로지스틱스,094969,2019/12,52,운수 및 창고업,,,100000,,,232675
주식회사153로지스틱스,094969,2020/12,52,운수 및 창고업,,,1000000,,,564489
주식회사153로지스틱스,094969,2021/12,52,운수 및 창고업,,,1000000,,,304921
주식회사153로지스틱스,094969,2022/12,52,운수 및 창고업,,,1000000,,,594531
주식회사2018동부하이웨이솔라,105177,2021/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,325000,,,395621
주식회사2018동부하이웨이솔라,105177,2022/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,325000,,,1799553
주식회사21세기,086966,2017/12,29,제조업,,,707220,,,917591
주식회사21세기,086966,2018/12,29,제조업,,,735625,,,2770131
주식회사21세기,086966,2019/12,29,제조업,,,761625,,,1016168
주식회사21세기,086966,2020/12,29,제조업,,,761625,,,2221060
주식회사21세기,086966,2021/12,29,제조업,,,761625,,,412177
주식회사21세기,086966,2022/12,29,제조업,,,761625,,,343764
주식회사5앤2,089605,2018/12,68,부동산업,,,500000,,,-778015
주식회사5앤2,089605,2019/12,68,부동산업,,,500000,,,2690560
주식회사5앤2,089605,2020/12,68,부동산업,,,675000,,,1590938
주식회사5앤2,089605,2021/12,68,부동산업,,,757500,,,6504547
주식회사5앤2,089605,2022/12,68,부동산업,,,1757500,,,-1538766
주식회사88콘크리트,053148,2012/12,23,제조업,,,350000,,,890208
주식회사88콘크리트,053148,2013/12,23,제조업,,,350000,,,1684329
주식회사88콘크리트,053148,2014/12,23,제조업,,,350000,,,2408962
주식회사88콘크리트,053148,2015/12,23,제조업,,,350000,,,3443190
주식회사88콘크리트,053148,2016/12,23,제조업,,,350000,,,2881690
주식회사88콘크리트,053148,2017/12,23,제조업,,,350000,,,5653510
주식회사88콘크리트,053148,2018/12,23,제조업,,,350000,,,6607070
주식회사88콘크리트,053148,2019/12,23,제조업,,,350000,,,5208235
주식회사88콘크리트,053148,2020/12,23,제조업,,,350000,,,4447105
주식회사88콘크리트,053148,2021/12,23,제조업,,,350000,,,3779308
주식회사88콘크리트,053148,2022/12,23,제조업,,,350000,,,4490118
주식회사912엔터테인먼트,102227,2021/12,46,도매 및 소매업,,,200000,,,1013677
주식회사912엔터테인먼트,102227,2022/12,46,도매 및 소매업,,,600005,,,614426
주식회사AL네트웍스,099766,2020/12,47,도매 및 소매업,,,1142400,,,-1402309
주식회사AL네트웍스,099766,2021/12,47,도매 및 소매업,,,1142400,,,545072
주식회사AL네트웍스,099766,2022/12,47,도매 및 소매업,,,1142400,,,-1176818
주식회사AS상조,061341,2012/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,350000,,,-1980462
주식회사AS상조,061341,2013/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,350000,,,-1302319
주식회사AS상조,061341,2014/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,350000,,,-729421
주식회사BGR메탈,102965,2021/12,23,제조업,,,300000,,,1516885
주식회사BGR메탈,102965,2022/12,23,제조업,,,300000,,,1829471
주식회사BSM범일,092972,2019/12,25,제조업,,,13000000,,,175571
주식회사BSM범일,092972,2020/12,25,제조업,,,13000000,,,10371
주식회사BSM범일,092972,2021/12,25,제조업,,,13000000,,,234804
주식회사BSM범일,092972,2022/12,25,제조업,,,13000000,,,902509
주식회사C&K모터스,083501,2016/12,45,도매 및 소매업,,,2800000,,,736685
주식회사C&K모터스,083501,2017/12,45,도매 및 소매업,,,2800000,,,-538085
주식회사C&K모터스,083501,2018/12,45,도매 및 소매업,,,2800000,,,-4763361
주식회사C&K모터스,083501,2019/12,45,도매 및 소매업,,,2800000,,,-2793139
주식회사DAS,085082,2017/12,29,제조업,,,1000000,,,96794
주식회사DAS,085082,2018/12,29,제조업,,,1000000,,,256097
주식회사DS산업,080619,2016/12,30,제조업,,,300000,,,49041
주식회사DS산업,080619,2017/12,30,제조업,,,300000,,,195437
주식회사DS산업,080619,2018/12,30,제조업,,,300000,,,-536744
주식회사E1컨테이너터미널,054459,2016/12,52,운수 및 창고업,,,14750000,,,2149247
주식회사E1컨테이너터미널,054459,2017/12,52,운수 및 창고업,,,14750000,,,2080354
주식회사E1컨테이너터미널,054459,2018/12,52,운수 및 창고업,,,14750000,,,1112177
주식회사E1컨테이너터미널,054459,2019/12,52,운수 및 창고업,,,14750000,,,2189639
주식회사E1컨테이너터미널,054459,2020/12,52,운수 및 창고업,,,14750000,,,-91333
주식회사E1컨테이너터미널,054459,2021/12,52,운수 및 창고업,,,14750000,,,-929275
주식회사E1컨테이너터미널,054459,2022/12,52,운수 및 창고업,,,14750000,,,-717664
주식회사EV토지개발,098076,2020/12,68,부동산업,,,100000,,,2639072
주식회사EV토지개발,098076,2021/12,68,부동산업,,,100000,,,1199529
주식회사Good개발,074110,2014/12,68,부동산업,,,50000,,,1567812
주식회사Good개발,074110,2015/12,68,부동산업,,,50000,,,5436384
주식회사Good개발,074110,2016/12,68,부동산업,,,50000,,,9530489
주식회사Good개발,074110,2017/12,68,부동산업,,,50000,,,6385017
주식회사Good개발,074110,2018/12,68,부동산업,,,50000,,,3984000
주식회사Good개발,074110,2019/12,68,부동산업,,,50000,,,-3292449
주식회사Good개발,074110,2020/12,68,부동산업,,,50000,,,-2512179
주식회사Good개발,074110,2021/12,68,부동산업,,,55600,,,-2006345
주식회사Good프라임,094433,2019/12,68,부동산업,,,100000,,,-436975
주식회사Good프라임,094433,2020/12,68,부동산업,,,300000,,,-791739
주식회사Good프라임,094433,2021/12,68,부동산업,,,300000,,,-2750001
주식회사IHC,058350,2012/12,30,제조업,,,500000,,,214833
주식회사IHC,058350,2013/12,30,제조업,,,500000,,,595320
주식회사IHC,058350,2014/12,30,제조업,,,500000,,,2362014
주식회사IHC,058350,2015/12,30,제조업,,,500000,,,1542403
주식회사IHC,058350,2016/12,30,제조업,,,500000,,,1578964
주식회사IHC,058350,2017/12,30,제조업,,,500000,,,1429295
주식회사IHC,058350,2018/12,30,제조업,,,500000,,,1128510
주식회사IHC,058350,2019/12,30,제조업,,,500000,,,1217571
주식회사IHC,058350,2020/12,30,제조업,,,500000,,,1372923
주식회사IHC,058350,2021/12,30,제조업,,,500000,,,1057417
주식회사IHC,058350,2022/12,30,제조업,,,500000,,,280027
주식회사K.M-eng(케이엠이엔지),071119,2013/12,25,제조업,,,1400000,,,725627
주식회사K.M-eng(케이엠이엔지),071119,2014/12,25,제조업,,,1400000,,,1269526
주식회사K.M-eng(케이엠이엔지),071119,2017/12,25,제조업,,,1400000,,,1075739
주식회사K.M-eng(케이엠이엔지),071119,2018/12,25,제조업,,,1400000,,,1360244
주식회사K.M-eng(케이엠이엔지),071119,2019/12,25,제조업,,,1400000,,,2238899
주식회사K.M-eng(케이엠이엔지),071119,2020/12,25,제조업,,,1400000,,,1656221
주식회사K.M-eng(케이엠이엔지),071119,2021/12,25,제조업,,,1400000,,,1207639
주식회사K.M-eng(케이엠이엔지),071119,2022/12,25,제조업,,,1400000,,,1985484
주식회사KBS비즈니스,018896,2012/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,376967
주식회사KBS비즈니스,018896,2013/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,380995
주식회사KBS비즈니스,018896,2014/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,14053
주식회사KBS비즈니스,018896,2015/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,61874
주식회사KBS비즈니스,018896,2016/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,1428108
주식회사KBS비즈니스,018896,2017/12,91,"예술, 스포츠 및 여가관련 서비스업",,,900000,,,1284024
주식회사KBS비즈니스,018896,2018/12,91,"예술, 스포츠 및 여가관련 서비스업",,,900000,,,1164927
주식회사KBS비즈니스,018896,2019/12,91,"예술, 스포츠 및 여가관련 서비스업",,,900000,,,420665
주식회사KBS비즈니스,018896,2020/12,91,"예술, 스포츠 및 여가관련 서비스업",,,900000,,,-1602626
주식회사KBS비즈니스,018896,2021/12,91,"예술, 스포츠 및 여가관련 서비스업",,,900000,,,1172931
주식회사KBS비즈니스,018896,2022/12,91,"예술, 스포츠 및 여가관련 서비스업",,,900000,,,1065495
주식회사KBS아트비전,018897,2012/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,5337651
주식회사KBS아트비전,018897,2013/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,4867552
주식회사KBS아트비전,018897,2014/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,2612108
주식회사KBS아트비전,018897,2015/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,867619
주식회사KBS아트비전,018897,2016/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,1191065
주식회사KBS아트비전,018897,2017/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,2196941
주식회사KBS아트비전,018897,2018/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,1465048
주식회사KBS아트비전,018897,2019/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,90881
주식회사KBS아트비전,018897,2020/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,213246
주식회사KBS아트비전,018897,2021/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,1058520
주식회사KBS아트비전,018897,2022/12,90,"예술, 스포츠 및 여가관련 서비스업",,,520000,,,782098
주식회사KCTV제주방송,018740,2012/12,60,정보통신업,,,6000000,,,7260139
주식회사KCTV제주방송,018740,2013/12,60,정보통신업,,,6000000,,,8024487
주식회사KCTV제주방송,018740,2014/12,60,정보통신업,,,6000000,,,7995771
주식회사KCTV제주방송,018740,2015/12,60,정보통신업,,,6000000,,,8169782
주식회사KCTV제주방송,018740,2016/12,60,정보통신업,,,6000000,,,6790240
주식회사KCTV제주방송,018740,2017/12,60,정보통신업,,,6000000,,,8073909
주식회사KCTV제주방송,018740,2018/12,60,정보통신업,,,6000000,,,7750688
주식회사KCTV제주방송,018740,2019/12,60,정보통신업,,,6000000,,,5734510
주식회사KCTV제주방송,018740,2020/12,60,정보통신업,,,6000000,,,4763327
주식회사KCTV제주방송,018740,2021/12,60,정보통신업,,,6000000,,,3390714
주식회사KCTV제주방송,018740,2022/12,60,정보통신업,,,6000000,,,3598133
주식회사KHPT,062224,2012/12,25,제조업,,,2222222,,,2251292
주식회사KHPT,062224,2013/12,25,제조업,,,2222222,,,1377768
주식회사KHPT,062224,2014/12,25,제조업,,,2222222,,,1626049
주식회사KHPT,062224,2015/12,25,제조업,,,2222222,,,2112424
주식회사KHPT,062224,2016/12,25,제조업,,,2222222,,,2689299
주식회사KHPT,062224,2017/12,25,제조업,,,2222222,,,2793356
주식회사KHPT,062224,2018/12,25,제조업,,,2222222,,,1635898
주식회사KHPT,062224,2019/12,25,제조업,,,2222222,,,1242866
주식회사KHPT,062224,2020/12,25,제조업,,,2222222,,,1182665
주식회사KHPT,062224,2021/12,25,제조업,,,2222222,,,-4929997
주식회사KHPT,062224,2022/12,25,제조업,,,2222222,,,2123497
주식회사LG스포츠,018899,2012/12,91,"예술, 스포츠 및 여가관련 서비스업",,8000000,8000000,,1117145,1117145
주식회사LG스포츠,018899,2013/12,91,"예술, 스포츠 및 여가관련 서비스업",,68000000,68000000,,-512414,-512414
주식회사LG스포츠,018899,2014/12,91,"예술, 스포츠 및 여가관련 서비스업",,108000000,108000000,,-4165354,-4165354
주식회사LG스포츠,018899,2015/12,91,"예술, 스포츠 및 여가관련 서비스업",,108000000,108000000,,-2413790,-2413790
주식회사LG스포츠,018899,2016/12,91,"예술, 스포츠 및 여가관련 서비스업",,108000000,108000000,,-3609605,-3609605
주식회사LG스포츠,018899,2017/12,91,"예술, 스포츠 및 여가관련 서비스업",,108000000,108000000,,-2811642,-2811642
주식회사LG스포츠,018899,2018/12,91,"예술, 스포츠 및 여가관련 서비스업",,108000000,108000000,,1404363,1404363
주식회사LG스포츠,018899,2019/12,91,"예술, 스포츠 및 여가관련 서비스업",,108000000,108000000,,993378,993378
주식회사LG스포츠,018899,2020/12,91,"예술, 스포츠 및 여가관련 서비스업",,108000000,108000000,,-1923977,-1923977
주식회사LG스포츠,018899,2021/12,91,"예술, 스포츠 및 여가관련 서비스업",,108000000,108000000,,-7880337,-7880337
주식회사LG스포츠,018899,2022/12,91,"예술, 스포츠 및 여가관련 서비스업",,108000000,108000000,,-10846494,-10846494
주식회사N.T.I,061989,2012/12,13,제조업,,,50000,,,2429599
주식회사N.T.I,061989,2013/12,13,제조업,,,50000,,,1035546
주식회사N.T.I,061989,2014/12,13,제조업,,,50000,,,995968
주식회사N.T.I,061989,2015/12,13,제조업,,,50000,,,1333922
주식회사N.T.I,061989,2016/12,13,제조업,,,50000,,,836735
주식회사N.T.I,061989,2017/12,13,제조업,,,50000,,,1313039
주식회사N.T.I,061989,2018/12,13,제조업,,,50000,,,1367135
주식회사N.T.I,061989,2019/12,13,제조업,,,50000,,,1599925
주식회사N.T.I,061989,2020/12,13,제조업,,,50000,,,828718
주식회사N.T.I,061989,2021/12,13,제조업,,,50000,,,-4406248
주식회사N.T.I,061989,2022/12,13,제조업,,,50000,,,-3393434
주식회사SH신한,061485,2012/12,41,건설업,,,4000000,,,777990
주식회사SH신한,061485,2013/12,41,건설업,,,4000000,,,773652
주식회사SH신한,061485,2014/12,41,건설업,,,4000000,,,829184
주식회사SH신한,061485,2015/12,41,건설업,,,4000000,,,638325
주식회사SH신한,061485,2016/12,41,건설업,,,4000000,,,190169
주식회사SH신한,061485,2017/12,41,건설업,,,4000000,,,302503
주식회사SH신한,061485,2018/12,41,건설업,,,4000000,,,665331
주식회사SH신한,061485,2019/12,41,건설업,,,4000000,,,-139529
주식회사SH신한,061485,2020/12,41,건설업,,,4000000,,,-7536255
주식회사SNC,049296,2012/12,25,제조업,,,2000000,,,1926471
주식회사SNC,049296,2013/12,25,제조업,,,2000000,,,1011838
주식회사SNC,049296,2014/12,25,제조업,,,2000000,,,1149287
주식회사SNC,049296,2015/12,25,제조업,,,2000000,,,3555413
주식회사SNC,049296,2016/12,25,제조업,,,2000000,,,3871463
주식회사SNC,049296,2017/12,25,제조업,,,2000000,,,919855
주식회사SNC,049296,2018/12,25,제조업,,,2000000,,,1341947
주식회사SNC,049296,2019/12,25,제조업,,,2000000,,,5622262
주식회사SNC,049296,2020/12,25,제조업,,,2000000,,,2731453
주식회사SNC,049296,2021/12,25,제조업,,,2000000,,,1863562
주식회사SNC,049296,2022/12,25,제조업,,,2000000,,,364442
주식회사WD중공업,053704,2012/12,31,제조업,,,2300000,,,-714499
주식회사WD중공업,053704,2013/12,31,제조업,,,2300000,,,-326272
주식회사WD중공업,053704,2014/12,31,제조업,,,2300000,,,271612
주식회사WD중공업,053704,2015/12,31,제조업,,,2300000,,,800291
주식회사WD중공업,053704,2016/12,31,제조업,,,2300000,,,552822
주식회사WD중공업,053704,2017/12,31,제조업,,,2300000,,,-654820
주식회사WD중공업,053704,2018/12,31,제조업,,,2300000,,,-391738
주식회사WD중공업,053704,2019/12,31,제조업,,,2300000,,,-93905
주식회사가경,088088,2017/12,68,부동산업,,,500000,,,-49975
주식회사가경,088088,2018/12,68,부동산업,,,500000,,,196925
주식회사가경,090536,2018/12,47,도매 및 소매업,,,400000,,,27562
주식회사가경,090536,2019/12,47,도매 및 소매업,,,400000,,,-526352
주식회사가경,088088,2019/12,68,부동산업,,,500000,,,99403
주식회사가경엘앤에프,078594,2015/12,14,제조업,,,250000,,,1106043
주식회사가경엘앤에프,078594,2016/12,14,제조업,,,250000,,,856100
주식회사가교아이앤디,081777,2016/12,68,부동산업,,,20000,,,-750138
주식회사가교아이앤디,081777,2017/12,68,부동산업,,,20000,,,2197594
주식회사가나,102532,2021/12,46,도매 및 소매업,,,10000,,,3873764
주식회사가나,102532,2022/12,46,도매 및 소매업,,,10000,,,4216883
주식회사가나아트한남,102189,2021/12,47,도매 및 소매업,,,10000,,,5274300
주식회사가나아트한남,102189,2022/12,47,도매 및 소매업,,,10000,,,8191979
주식회사가나안,104800,2021/12,22,제조업,,,50000,,,822417
주식회사가나안,104800,2022/12,22,제조업,,,50000,,,697127
주식회사가나축산물유통,101127,2020/12,46,도매 및 소매업,,,50000,,,1310212
주식회사가나축산물유통,101127,2021/12,46,도매 및 소매업,,,50000,,,774985
주식회사가나축산물유통,101127,2022/12,46,도매 및 소매업,,,50000,,,4088208
주식회사가나토건,074564,2014/12,42,건설업,,,510000,,,-855547
주식회사가나토건,074564,2015/12,42,건설업,,,510000,,,-534907
주식회사가나토건,074564,2016/12,42,건설업,,,510000,,,-895127
주식회사가나토건,074564,2017/12,42,건설업,,,510000,,,-1019512
주식회사가나토건,074564,2018/12,42,건설업,,,510000,,,-1154100
주식회사가나토건,074564,2019/12,42,건설업,,,510000,,,-898714
주식회사가나툴,086507,2017/12,46,도매 및 소매업,,,200000,,,195091
주식회사가나툴,086507,2018/12,46,도매 및 소매업,,,200000,,,355403
주식회사가누다,042298,2012/12,22,제조업,,,1050000,,,-117207
주식회사가누다,042298,2013/12,22,제조업,,,1050000,,,165335
주식회사가누다,042298,2014/12,22,제조업,,,650000,,,271769
주식회사가누다,042298,2015/12,22,제조업,,,650000,,,-4502
주식회사가누다,042298,2016/12,22,제조업,,,650000,,,2056165
주식회사가누다,042298,2017/12,22,제조업,,,650000,,,1199067
주식회사가누다,042298,2018/12,22,제조업,,,650000,,,-57295
주식회사가누다,042298,2019/12,22,제조업,,,650000,,,528327
주식회사가누다,042298,2020/12,22,제조업,,,650000,,,962408
주식회사가누다,042298,2021/12,22,제조업,,,650000,,,-325708
주식회사가누다,042298,2022/12,22,제조업,,,650000,,,-2737045
주식회사가드너,087300,2017/12,32,제조업,,,500000,,,1476172
주식회사가드너,087300,2018/12,32,제조업,,,1300000,,,1981481
주식회사가드너,087300,2019/12,32,제조업,,,1300000,,,-10492140
주식회사가든시티,103990,2021/12,71,"전문, 과학 및 기술 서비스업",,,400000,,,19390
주식회사가든시티,103990,2022/12,71,"전문, 과학 및 기술 서비스업",,,450000,,,-2383
주식회사가디언코어,100998,2020/12,68,부동산업,,,2000000,,,81864
주식회사가디언코어,100998,2021/12,68,부동산업,,,2000000,,,-44381
주식회사가디언코어,100998,2022/12,68,부동산업,,,2000000,,,96511
주식회사가락공판장본점,102944,2021/12,47,도매 및 소매업,,,500000,,,995599
주식회사가락공판장본점,102944,2022/12,47,도매 및 소매업,,,500000,,,657340
주식회사가람감정평가법인,049334,2012/12,68,부동산업,,,4209015,,,471459
주식회사가람감정평가법인,049334,2013/12,68,부동산업,,,4209015,,,-14887
주식회사가람감정평가법인,049334,2014/12,68,부동산업,,,4209015,,,213399
주식회사가람감정평가법인,049334,2015/12,68,부동산업,,,4209015,,,1102959
주식회사가람감정평가법인,049334,2016/12,68,부동산업,,,4209015,,,530344
주식회사가람감정평가법인,049334,2017/12,68,부동산업,,,5108745,,,1665648
주식회사가람감정평가법인,049334,2018/12,68,부동산업,,,6108675,,,399362
주식회사가람감정평가법인,049334,2019/12,68,부동산업,,,6108675,,,1316125
주식회사가람감정평가법인,049334,2020/12,68,부동산업,,,7024900,,,1494584
주식회사가람감정평가법인,049334,2021/12,68,부동산업,,,7024900,,,2961696
주식회사가람감정평가법인,049334,2022/12,68,부동산업,,,7024900,,,2813877
주식회사가람건설,090883,2018/12,68,부동산업,,,300000,,,-62696
주식회사가람건설,090883,2019/12,68,부동산업,,,300000,,,-78869
주식회사가람에스티,092051,2018/12,25,제조업,,,500000,,,837625
주식회사가람에스티,092051,2019/12,25,제조업,,,500000,,,862280
주식회사가람에스티,092051,2020/12,25,제조업,,,500000,,,473191
주식회사가람에스티,092051,2021/12,25,제조업,,,500000,,,619918
주식회사가람에스티,092051,2022/12,25,제조업,,,500000,,,-977573
주식회사가람테크,105829,2021/12,22,제조업,,,220000,,,-446520
