회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),자본금(*)(IFRS연결)(천원),자본금(*)(IFRS)(천원),자본금(*)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),영업이익(손실)(천원)
(주)진명스탭스,096525,2021/12,74,"사업시설 관리, 사업 지원 및 임대 서비스업",,,1000000,,,30538
(주)진명스탭스,096525,2022/12,74,"사업시설 관리, 사업 지원 및 임대 서비스업",,,1000000,,,-24006
(주)진명아이앤씨,092429,2018/12,26,제조업,,,200000,,,252992
(주)진명아이앤씨,092429,2019/12,26,제조업,,,200000,,,254312
(주)진명아이앤씨,092429,2020/12,26,제조업,,,200000,,,276907
(주)진명아이앤씨,092429,2021/12,26,제조업,,,200000,,,226258
(주)진명아이앤씨,092429,2022/12,26,제조업,,,200000,,,31891
(주)진명엔지니어링건축사사무소,057182,2021/12,72,"전문, 과학 및 기술 서비스업",,,1000000,,,1650189
(주)진명엔지니어링건축사사무소,057182,2022/12,72,"전문, 과학 및 기술 서비스업",,,1000000,,,2243616
(주)진명정밀,066890,2012/12,30,제조업,,,800000,,,3717152
(주)진명정밀,066890,2013/12,30,제조업,,,800000,,,7527456
(주)진명정밀,066890,2014/12,30,제조업,,,800000,,,4846219
(주)진명정밀,066890,2015/12,30,제조업,,,800000,,,2042147
(주)진명정밀,066890,2016/12,30,제조업,,,800000,,,1244063
(주)진명정밀,066890,2017/12,30,제조업,,,800000,,,-1211788
(주)진명정밀,066890,2018/12,30,제조업,,,800000,,,333495
(주)진명정밀,066890,2019/12,30,제조업,,,800000,,,306349
(주)진명정밀,066890,2020/12,30,제조업,,,800000,,,654174
(주)진명정밀,066890,2021/12,30,제조업,,,800000,,,1001985
(주)진명정밀,066890,2022/12,30,제조업,,,800000,,,988789
(주)진명코퍼레이션,086820,2017/12,46,도매 및 소매업,,,700000,,,403802
(주)진명코퍼레이션,086820,2018/12,46,도매 및 소매업,,,700000,,,250024
(주)진명코퍼레이션,086820,2019/12,46,도매 및 소매업,,,700000,,,-68636
(주)진명프리텍,041927,2012/12,30,제조업,,,900000,,,13355430
(주)진명프리텍,041927,2013/12,30,제조업,,,900000,,,11435894
(주)진명프리텍,041927,2014/12,30,제조업,,,900000,,,8757701
(주)진명프리텍,041927,2015/12,30,제조업,,,900000,,,9529035
(주)진명프리텍,041927,2016/12,30,제조업,,,900000,,,10002056
(주)진명프리텍,041927,2017/12,30,제조업,,,900000,,,10351600
(주)진명프리텍,041927,2018/12,30,제조업,,,450000,,,4950870
(주)진명프리텍,041927,2019/12,30,제조업,,,450000,,,7660677
(주)진명프리텍,041927,2020/12,30,제조업,,,450000,,,7646823
(주)진명프리텍,041927,2021/12,30,제조업,,,450000,,,11551274
(주)진명프리텍,041927,2022/12,30,제조업,,,450000,,,9943968
(주)진모빌리티,104397,2021/12,52,운수 및 창고업,,,527495,,,-13836770
(주)진모빌리티,104397,2022/12,52,운수 및 창고업,,,672170,,,-13630198
(주)진모터스,063765,2012/12,45,도매 및 소매업,,,1050000,,,-315792
(주)진모터스,063765,2013/12,45,도매 및 소매업,,,1050000,,,350481
(주)진모터스,063765,2014/12,45,도매 및 소매업,,,1050000,,,2729100
(주)진모터스,063765,2015/12,45,도매 및 소매업,,,1050000,,,4448515
(주)진모터스,063765,2016/12,45,도매 및 소매업,,,1050000,,,3097794
(주)진모터스,063765,2017/12,45,도매 및 소매업,,,1050000,,,4275241
(주)진모터스,063765,2018/12,45,도매 및 소매업,,,1050000,,,5519376
(주)진모터스,063765,2019/12,45,도매 및 소매업,,,1050000,,,2993948
(주)진모터스,063765,2020/12,45,도매 및 소매업,,,1050000,,,5635714
(주)진모터스,063765,2021/12,45,도매 및 소매업,,,1050000,,,8723469
(주)진모터스,063765,2022/12,45,도매 및 소매업,,,1050000,,,10894393
(주)진미선서아,076084,2015/12,91,"예술, 스포츠 및 여가관련 서비스업",,,700000,,,286067
(주)진미선서아,076084,2016/12,91,"예술, 스포츠 및 여가관련 서비스업",,,700000,,,477724
(주)진미선서아,076084,2017/12,91,"예술, 스포츠 및 여가관련 서비스업",,,700000,,,380248
(주)진미선서아,076084,2018/12,91,"예술, 스포츠 및 여가관련 서비스업",,,700000,,,447728
(주)진미선서아,076084,2019/12,91,"예술, 스포츠 및 여가관련 서비스업",,,700000,,,445727
(주)진미선서아,076084,2020/12,91,"예술, 스포츠 및 여가관련 서비스업",,,700000,,,461007
(주)진미선서아,076084,2021/12,91,"예술, 스포츠 및 여가관련 서비스업",,,700000,,,728308
(주)진미선서아,076084,2022/12,91,"예술, 스포츠 및 여가관련 서비스업",,,700000,,,254943
(주)진방템프그룹,065110,2012/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,500000,,,123573
(주)진보아이앤디,096514,2019/12,30,제조업,,,500000,,,276793
(주)진보아이앤디,096514,2020/12,30,제조업,,,450000,,,1069934
(주)진보아이앤디,096514,2021/12,30,제조업,,,450000,,,102588
(주)진보아이앤디,096514,2022/12,30,제조업,,,450000,,,685390
(주)진보유통,098593,2020/12,47,도매 및 소매업,,,200000,,,1315047
(주)진보유통,098593,2021/12,47,도매 및 소매업,,,200000,,,776477
(주)진보유통,098593,2022/12,47,도매 및 소매업,,,200000,,,89431
(주)진보케미칼,091657,2018/12,49,운수 및 창고업,,,500000,,,-610000
(주)진보케미칼,091657,2019/12,49,운수 및 창고업,,,500000,,,-708617
(주)진부,096224,2019/12,30,제조업,,,200000,,,1458185
(주)진부,096224,2020/12,30,제조업,,,200000,,,1448446
(주)진부,096224,2021/12,30,제조업,,,200000,,,2506491
(주)진부,096224,2022/12,30,제조업,,,200000,,,4418823
(주)진산,099504,2020/12,68,부동산업,,,301000,,,-4004552
(주)진산,099504,2021/12,68,부동산업,,,301000,,,9968440
(주)진산,099504,2022/12,68,부동산업,,,301000,,,7062916
(주)진산스틸,061083,2012/12,25,제조업,,,1100000,,,337142
(주)진석건설,052501,2012/12,68,부동산업,,,300000,,,-352240
(주)진선기업,047760,2012/12,49,운수 및 창고업,,,10500000,,,506518
(주)진선기업,047760,2013/12,49,운수 및 창고업,,,10500000,,,535639
(주)진선기업,047760,2014/12,49,운수 및 창고업,,,12050000,,,483571
(주)진선기업,047760,2015/12,49,운수 및 창고업,,,12050000,,,553774
(주)진선기업,047760,2016/12,49,운수 및 창고업,,,12050000,,,556718
(주)진선기업,047760,2017/12,49,운수 및 창고업,,,12050000,,,313099
(주)진선기업,047760,2018/12,49,운수 및 창고업,,,12050000,,,-232863
(주)진선기업,047760,2019/12,49,운수 및 창고업,,,12050000,,,-410196
(주)진선메디칼,103540,2021/12,46,도매 및 소매업,,,250000,,,1416028
(주)진선메디칼,103540,2022/12,46,도매 및 소매업,,,250000,,,1163796
(주)진선미택스리펀드,082485,2017/12,47,도매 및 소매업,,4050000,4050000,,-1488725,-1488725
(주)진선미택스리펀드,082485,2018/12,47,도매 및 소매업,,4050000,4050000,,-1131568,-1131568
(주)진선테크,084762,2017/12,28,제조업,,,900000,,,920113
(주)진선테크,084762,2018/12,28,제조업,,,900000,,,880459
(주)진선테크,084762,2019/12,28,제조업,,,900000,,,-1673062
(주)진선테크,084762,2020/12,28,제조업,,,500000,,,343477
(주)진선테크,084762,2021/12,28,제조업,,,500000,,,1122854
(주)진선테크,084762,2022/12,28,제조업,,,500000,,,562306
(주)진성개발,078107,2015/12,68,부동산업,,,20000,,,-613846
(주)진성개발,078107,2016/12,68,부동산업,,,20000,,,94406
(주)진성개발,078107,2017/12,68,부동산업,,,20000,,,138323
(주)진성네트워크,064052,2012/12,68,부동산업,,,750000,,,-553732
(주)진성네트워크,064052,2013/12,68,부동산업,,,750000,,,-259211
(주)진성디앤피,086035,2017/12,17,제조업,,,500000,,,636996
(주)진성디앤피,086035,2018/12,17,제조업,,,500000,,,642597
(주)진성디앤피,086035,2019/12,17,제조업,,,500000,,,834585
(주)진성에프엠,078145,2015/12,10,제조업,,,500000,,,984077
(주)진성에프엠,078145,2016/12,10,제조업,,,500000,,,1459529
(주)진성에프엠,078145,2017/12,10,제조업,,,500000,,,1716099
(주)진성에프엠,078145,2018/12,10,제조업,,,500000,,,1328437
(주)진성에프엠,078145,2019/12,10,제조업,,,500000,,,1571736
(주)진성에프엠,078145,2020/12,10,제조업,,,500000,,,1874887
(주)진성에프엠,078145,2021/12,10,제조업,,,500000,,,896955
(주)진성에프엠,078145,2022/12,10,제조업,,,500000,,,1731634
(주)진성이앤씨,048854,2012/12,68,부동산업,,,110000,,,91449
(주)진성이앤씨,048854,2013/12,68,부동산업,,,110000,,,65174
(주)진성이앤씨,048854,2014/12,68,부동산업,,,110000,,,144957
(주)진성이앤씨,048854,2015/12,68,부동산업,,,110000,,,214763
(주)진성전자,062068,2012/12,26,제조업,,,830000,,,1002150
(주)진성전자,062068,2013/12,26,제조업,,,830000,,,2684278
(주)진성전자,062068,2014/12,26,제조업,,,830000,,,782973
(주)진성전자,062068,2015/12,26,제조업,,,830000,,,-3860697
(주)진성전자,062068,2016/12,26,제조업,,,830000,,,3862987
(주)진성전자,062068,2017/12,26,제조업,,,830000,,,1010315
(주)진성전자,062068,2018/12,26,제조업,,,830000,,,173449
(주)진성전자,062068,2019/12,26,제조업,,,830000,,,-5184616
(주)진성전자,062068,2020/12,26,제조업,,,830000,,,-903602
(주)진성전자,062068,2021/12,26,제조업,,,830000,,,63392
(주)진성전자,062068,2022/12,26,제조업,,,830000,,,-2321743
(주)진성종합주택,105716,2021/12,41,건설업,,,350000,,,667300
(주)진성종합주택,105716,2022/12,41,건설업,,,350000,,,271107
(주)진성주택개발,105193,2021/12,68,부동산업,,,300000,,,562400
(주)진성주택개발,105193,2022/12,68,부동산업,,,300000,,,201784
(주)진성케미텍,077508,2015/12,22,제조업,,,600000,,,339732
(주)진성케미텍,077508,2016/12,22,제조업,,,600000,,,398623
(주)진성테크,064921,2012/12,22,제조업,,,1000000,,,1438327
(주)진성테크,064921,2013/12,22,제조업,,,1000000,,,3638937
(주)진성테크,064921,2014/12,22,제조업,,,1000000,,,3558075
(주)진성테크,064921,2015/12,22,제조업,,,1000000,,,4504262
(주)진성테크,064921,2016/12,22,제조업,,,1000000,,,5681740
(주)진성테크,064921,2017/12,22,제조업,,,1000000,,,8514749
(주)진성테크,064921,2018/12,22,제조업,,,1000000,,,6476380
(주)진성테크,064921,2019/12,22,제조업,,,1000000,,,3215070
(주)진성테크,064921,2020/12,22,제조업,,,1000000,,,3509534
(주)진성테크,064921,2021/12,22,제조업,,,1000000,,,2993083
(주)진성테크,064921,2022/12,22,제조업,,,1000000,,,4605612
(주)진성테크템,070138,2013/12,29,제조업,,,600000,,,4115937
(주)진성테크템,070138,2014/12,29,제조업,,,600000,,,5215722
(주)진성테크템,070138,2015/12,29,제조업,,,600000,,,118735
(주)진성테크템,070138,2016/12,29,제조업,,,600000,,,2189629
(주)진성테크템,070138,2017/12,29,제조업,,,600000,,,1428311
(주)진성테크템,070138,2018/12,29,제조업,,,600000,,,1905782
(주)진성테크템,070138,2019/12,29,제조업,,,600000,,,2166154
(주)진성테크템,070138,2020/12,29,제조업,,,600000,,,2189152
(주)진성테크템,070138,2021/12,29,제조업,,,600000,,,3729316
(주)진성테크템,070138,2022/12,29,제조업,,,600000,,,132135
(주)진성통합상사,067573,2012/12,46,도매 및 소매업,,,150000,,,382302
(주)진성통합상사,067573,2013/12,46,도매 및 소매업,,,150000,,,308238
(주)진성통합상사,067573,2014/12,46,도매 및 소매업,,,150000,,,121303
(주)진성통합상사,067573,2015/12,46,도매 및 소매업,,,150000,,,143022
(주)진성통합상사,067573,2016/12,46,도매 및 소매업,,,150000,,,237017
(주)진성통합상사,067573,2017/12,46,도매 및 소매업,,,150000,,,542282
(주)진성통합상사,067573,2018/12,46,도매 및 소매업,,,150000,,,149160
(주)진성통합상사,067573,2019/12,46,도매 및 소매업,,,150000,,,101285
(주)진성통합상사,067573,2020/12,46,도매 및 소매업,,,150000,,,-1284358
(주)진성통합상사,067573,2021/12,46,도매 및 소매업,,,150000,,,-481335
(주)진성통합상사,067573,2022/12,46,도매 및 소매업,,,150000,,,485345
(주)진성퍼니처,086356,2017/12,32,제조업,,,660000,,,-3896970
(주)진성퍼니처,086356,2018/12,32,제조업,,,313590,,,-5678155
(주)진성퍼니처,086356,2019/12,32,제조업,,,313590,,,-2174748
(주)진성푸드,073385,2014/12,10,제조업,,,950000,,,-295122
(주)진성푸드,073385,2015/12,10,제조업,,,950000,,,1581153
(주)진성푸드,073385,2016/12,10,제조업,,,950000,,,2360140
(주)진성푸드,073385,2017/12,10,제조업,,,950000,,,2984541
(주)진성푸드,073385,2018/12,10,제조업,,,950000,,,3728273
(주)진성푸드,073385,2019/12,10,제조업,,,950000,,,3836071
(주)진성푸드,073385,2020/12,10,제조업,,,950000,,,2031675
(주)진성푸드,073385,2021/12,10,제조업,,,950000,,,440296
(주)진성푸드,073385,2022/12,10,제조업,,,950000,,,-894584
(주)진셍케이,059220,2012/12,10,제조업,,,6900000,,,-8433194
(주)진셍케이,059220,2013/12,10,제조업,,,4857942,,,-1246590
(주)진솔인더스트리,085834,2017/12,30,제조업,,,200000,,,4572688
(주)진솔인더스트리,085834,2018/12,30,제조업,,,200000,,,1657206
(주)진솔인더스트리,085834,2019/12,30,제조업,,,200000,,,5290236
(주)진솔인더스트리,085834,2020/12,30,제조업,,,200000,,,4641630
(주)진솔인더스트리,085834,2021/12,30,제조업,,,200000,,,5995025
(주)진솔인더스트리,085834,2022/12,30,제조업,,,200000,,,6493059
(주)진수,078009,2015/12,15,제조업,,,50000,,,463562
(주)진수,078009,2016/12,15,제조업,,,50000,,,279317
(주)진수,078009,2017/12,15,제조업,,,50000,,,577708
(주)진수,078009,2018/12,15,제조업,,,50000,,,210842
(주)진슬태양광,073982,2014/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,1120000,,,720503
(주)진슬태양광,073982,2015/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,1120000,,,991967
(주)진슬태양광,073982,2016/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,1120000,,,771265
(주)진슬태양광,073982,2017/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,1120000,,,1016439
(주)진슬태양광,073982,2018/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,1120000,,,1026507
(주)진슬태양광,073982,2019/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,1120000,,,994059
(주)진슬태양광,073982,2020/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,1120000,,,881310
(주)진슬태양광,073982,2021/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,1120000,,,639717
(주)진슬태양광,073982,2022/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,1120000,,,647324
(주)진승,089366,2018/12,46,도매 및 소매업,,,200000,,,4398611
(주)진승,089366,2019/12,46,도매 및 소매업,,,200000,,,4002304
(주)진승,089366,2020/12,46,도매 및 소매업,,,200000,,,3361832
(주)진승,089366,2021/12,46,도매 및 소매업,,,200000,,,3521140
(주)진승,089366,2022/12,46,도매 및 소매업,,,200000,,,3278124
(주)진시스템,094255,2020/12,27,제조업,,2671665,2671665,,3309482,3309482
(주)진안,086729,2017/12,22,제조업,,,50000,,,4919739
(주)진안,086729,2018/12,22,제조업,,,50000,,,4079730
(주)진안,086729,2019/12,22,제조업,,,50000,,,3467062
(주)진안,086729,2020/12,22,제조업,,,50000,,,3875693
(주)진안,086729,2021/12,22,제조업,,,50000,,,4946614
(주)진안,086729,2022/12,22,제조업,,,50000,,,8613502
(주)진안산업,041844,2012/12,42,건설업,,,2100000,,,90429
(주)진안산업,041844,2013/12,42,건설업,,,2100000,,,116501
(주)진안산업,041844,2014/12,42,건설업,,,2100000,,,26804
(주)진안산업,041844,2015/12,42,건설업,,,2100000,,,5946
(주)진안산업,041844,2016/12,42,건설업,,,2100000,,,130444
(주)진안산업,041844,2017/12,42,건설업,,,2100000,,,51376
(주)진안산업,041844,2018/12,42,건설업,,,2100000,,,128419
(주)진양,040142,2012/12,25,제조업,,,325000,,,-1676244
(주)진양,044207,2012/12,22,제조업,,,700000,,,1464427
(주)진양,040142,2013/12,25,제조업,,,325000,,,-1065769
(주)진양,044207,2013/12,22,제조업,,,700000,,,295864
(주)진양,040142,2014/12,25,제조업,,,325000,,,234242
(주)진양,044207,2014/12,22,제조업,,,700000,,,3179578
(주)진양,040142,2015/12,25,제조업,,,325000,,,560945
(주)진양,044207,2015/12,22,제조업,,,700000,,,1028549
(주)진양,040142,2016/12,25,제조업,,,325000,,,-759721
(주)진양,044207,2016/12,22,제조업,,,700000,,,1364914
(주)진양,080935,2016/12,20,제조업,,,300000,,,37659
(주)진양,044207,2017/12,22,제조업,,,700000,,,477937
(주)진양,040142,2017/12,25,제조업,,,325000,,,1382342
(주)진양,080935,2017/12,20,제조업,,,300000,,,670787
(주)진양,080935,2018/12,20,제조업,,,300000,,,476097
(주)진양,044207,2018/12,22,제조업,,,700000,,,-1006079
(주)진양,040142,2018/12,25,제조업,,,325000,,,562431
(주)진양,080935,2019/12,20,제조업,,,300000,,,196327
(주)진양,044207,2019/12,22,제조업,,,700000,,,-975252
(주)진양,040142,2019/12,25,제조업,,,325000,,,219182
(주)진양,080935,2020/12,20,제조업,,,300000,,,140954
(주)진양,040142,2020/12,25,제조업,,,325000,,,664327
(주)진양,044207,2020/12,22,제조업,,,700000,,,383312
(주)진양,040142,2021/12,25,제조업,,,325000,,,953601
(주)진양,044207,2021/12,22,제조업,,,700000,,,533176
(주)진양,080935,2021/12,20,제조업,,,300000,,,315800
(주)진양,040142,2022/12,25,제조업,,,325000,,,974220
(주)진양,044207,2022/12,22,제조업,,,700000,,,-44114
(주)진양,080935,2022/12,20,제조업,,,300000,,,604392
(주)진양MTS,082673,2016/12,18,제조업,,,1000000,,,-179381
(주)진양MTS,082673,2017/12,18,제조업,,,1000000,,,1116669
(주)진양MTS,082673,2018/12,18,제조업,,,1000000,,,1279717
(주)진양MTS,082673,2019/12,18,제조업,,,1000000,,,1288784
(주)진양MTS,082673,2020/12,18,제조업,,,1000000,,,1540300
(주)진양MTS,082673,2021/12,18,제조업,,,1000000,,,1517031
(주)진양MTS,082673,2022/12,18,제조업,,,1000000,,,365993
(주)진양기계제작소,061223,2012/12,29,제조업,,,50000,,,2115078
(주)진양기계제작소,061223,2013/12,29,제조업,,,50000,,,779665
(주)진양기계제작소,061223,2014/12,29,제조업,,,50000,,,-131595
(주)진양비지엠텍,073969,2014/12,29,제조업,,,300000,,,1988008
(주)진양비지엠텍,073969,2015/12,29,제조업,,,300000,,,2040250
(주)진양비지엠텍,073969,2016/12,29,제조업,,,300000,,,1355407
(주)진양비지엠텍,073969,2017/12,29,제조업,,,300000,,,951629
(주)진양비지엠텍,073969,2018/12,29,제조업,,,300000,,,338988
(주)진양비지엠텍,073969,2019/12,29,제조업,,,300000,,,1356708
(주)진양비지엠텍,073969,2020/12,29,제조업,,,300000,,,308314
(주)진양엔지니어링건축사사무소,097694,2020/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,2432948
(주)진양엔지니어링건축사사무소,097694,2021/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,1430185
(주)진양엔지니어링건축사사무소,097694,2022/12,72,"전문, 과학 및 기술 서비스업",,,500000,,,860013
(주)진양오일씰,047298,2012/12,22,제조업,,,420000,,,2849887
(주)진양오일씰,047298,2013/12,22,제조업,,,630000,,,4345605
(주)진양오일씰,047298,2014/12,22,제조업,,,630000,,,4233758
(주)진양오일씰,047298,2015/12,22,제조업,,,630000,,,4808503
(주)진양오일씰,047298,2016/12,22,제조업,,,630000,,,5434628
(주)진양오일씰,047298,2017/12,22,제조업,,,630000,,,4989601
(주)진양오일씰,047298,2018/12,22,제조업,,,630000,,,3842819
(주)진양오일씰,047298,2019/12,22,제조업,,,630000,,,4832335
(주)진양오일씰,047298,2020/12,22,제조업,,,630000,,,6209867
(주)진양오일씰,047298,2021/12,22,제조업,,,630000,,,7129288
(주)진양오일씰,047298,2022/12,22,제조업,,,630000,,,1900896
(주)진양유조선,089579,2018/12,50,운수 및 창고업,,,2000000,,,-94349
(주)진양유조선,089579,2019/12,50,운수 및 창고업,,,2000000,,,228897
(주)진양코퍼레이션,085515,2017/12,30,제조업,,,900000,,,586060
(주)진양코퍼레이션,085515,2018/12,30,제조업,,,900000,,,866266
(주)진양코퍼레이션,085515,2019/12,30,제조업,,,900000,,,738447
(주)진양코퍼레이션,085515,2020/12,30,제조업,,,855000,,,858964
(주)진양코퍼레이션,085515,2021/12,30,제조업,,,855000,,,430149
(주)진양코퍼레이션,085515,2022/12,30,제조업,,,855000,,,964962
(주)진양티앤피,053297,2012/12,24,제조업,,,1200000,,,61010
(주)진양티앤피,053297,2013/12,24,제조업,,,1200000,,,-381379
(주)진양티앤피,053297,2014/12,24,제조업,,,1200000,,,73549
(주)진양티앤피,053297,2015/12,24,제조업,,,1200000,,,-1368546
(주)진양티앤피,053297,2016/12,24,제조업,,,600000,,,-827677
(주)진양티앤피,053297,2017/12,24,제조업,,,600000,,,-257735
