회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),자본금(*)(IFRS연결)(천원),자본금(*)(IFRS)(천원),자본금(*)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),영업이익(손실)(천원)
(주)주피터인터내셔널,052960,2021/12,46,도매 및 소매업,,,300000,,,11373770
(주)주피터인터내셔널,052960,2022/12,46,도매 및 소매업,,,300000,,,11805174
(주)주항테크,095882,2019/12,20,제조업,,,200000,,,1282819
(주)주항테크,095882,2020/12,20,제조업,,,200000,,,607848
(주)주항테크,095882,2021/12,20,제조업,,,200000,,,-5349842
(주)주항테크,095882,2022/12,20,제조업,,,200000,,,437612
(주)죽암,059142,2012/12,41,건설업,,,200000,,,-26706
(주)죽암,059142,2013/12,41,건설업,,,200000,,,-7633
(주)죽암,059142,2014/12,41,건설업,,,200000,,,-18527
(주)죽암,059142,2015/12,41,건설업,,,200000,,,-235199
(주)죽암,059142,2016/12,41,건설업,,,200000,,,-7989
(주)죽암,059142,2017/12,41,건설업,,,200000,,,35782
(주)죽암,059142,2018/12,41,건설업,,,200000,,,-44191
(주)죽암,059142,2019/12,41,건설업,,,200000,,,-46580
(주)죽암엠앤씨,069989,2013/12,22,제조업,,,1200000,,,144963
(주)죽암엠앤씨,069989,2014/12,22,제조업,,,1200000,,,227827
(주)죽암엠앤씨,069989,2015/12,22,제조업,,,1200000,,,394207
(주)죽암엠앤씨,069989,2016/12,22,제조업,,,1200000,,,255231
(주)죽암엠앤씨,069989,2017/12,22,제조업,,,1200000,,,1276296
(주)죽암엠앤씨,069989,2018/12,22,제조업,,,1200000,,,3022005
(주)죽암엠앤씨,069989,2019/12,22,제조업,,,1200000,,,3023883
(주)죽암엠앤씨,069989,2020/12,22,제조업,,,1200000,,,2023247
(주)죽암엠앤씨,069989,2021/12,22,제조업,,,1200000,,,2611599
(주)죽암엠앤씨,069989,2022/12,22,제조업,,,1200000,,,1884440
(주)죽전,085748,2017/12,68,부동산업,,,300000,,,-20069
(주)죽전,085748,2018/12,68,부동산업,,,300000,,,-115027
(주)죽전,085748,2019/12,68,부동산업,,,300000,,,-105528
(주)죽전,085748,2020/12,68,부동산업,,,300000,,,3520917
(주)죽전,085748,2021/12,68,부동산업,,,300000,,,2465928
(주)죽전,085748,2022/12,68,부동산업,,,300000,,,-379209
(주)죽전소모,066749,2012/12,68,부동산업,,,7410000,,,-68555
(주)죽전소모,066749,2013/12,68,부동산업,,,7410000,,,23211
(주)죽전소모,066749,2014/12,68,부동산업,,,7410000,,,49537
(주)죽전소모,066749,2015/12,68,부동산업,,,7410000,,,62858
(주)죽전소모,066749,2016/12,68,부동산업,,,7410000,,,63126
(주)죽전소모,066749,2017/12,68,부동산업,,,7410000,,,56215
(주)죽전소모,066749,2018/12,68,부동산업,,,7410000,,,56190
(주)죽전소모,066749,2019/12,68,부동산업,,,7410000,,,54657
(주)죽헌개발,064377,2012/12,68,부동산업,,,300000,,,1495717
(주)죽헌개발,064377,2013/12,68,부동산업,,,300000,,,15541172
(주)죽헌개발,064377,2014/12,68,부동산업,,,500000,,,-589919
(주)죽헌개발,064377,2015/12,68,부동산업,,,500000,,,-177277
(주)준건설,047434,2012/12,42,건설업,,,900000,,,939749
(주)준건설,047434,2013/12,42,건설업,,,900000,,,846431
(주)준건설,047434,2014/12,42,건설업,,,900000,,,467472
(주)준건설,047434,2015/12,42,건설업,,,900000,,,628603
(주)준건설,047434,2016/12,42,건설업,,,900000,,,790313
(주)준건설,047434,2017/12,42,건설업,,,1000000,,,1251507
(주)준건설,047434,2018/12,42,건설업,,,1000000,,,669139
(주)준건설,047434,2019/12,42,건설업,,,1000000,,,468829
(주)준건설,047434,2020/12,42,건설업,,,1000000,,,830460
(주)준건설,047434,2021/12,42,건설업,,,1000000,,,476905
(주)준건설,047434,2022/12,42,건설업,,,1000000,,,429267
(주)준영,073011,2014/12,46,도매 및 소매업,,,300000,,,956674
(주)준영,073011,2015/12,46,도매 및 소매업,,,300000,,,2080356
(주)준영,073011,2016/12,46,도매 및 소매업,,,339680,,,2196214
(주)준영,073011,2017/12,46,도매 및 소매업,,,339680,,,1634689
(주)준영,073011,2018/12,46,도매 및 소매업,,,339680,,,1076923
(주)준영,073011,2019/12,46,도매 및 소매업,,,339680,,,1086740
(주)준영,073011,2020/12,46,도매 및 소매업,,,339680,,,382171
(주)준영,073011,2021/12,46,도매 및 소매업,,,339680,,,358868
(주)준영,073011,2022/12,46,도매 및 소매업,,,339680,,,750168
(주)준영메디칼,101234,2020/12,46,도매 및 소매업,,,100000,,,211477
(주)준영메디칼,101234,2021/12,46,도매 및 소매업,,,100000,,,-5137587
(주)준영메디칼,101234,2022/12,46,도매 및 소매업,,,100000,,,-634682
(주)준오디포,071300,2013/12,46,도매 및 소매업,,,21657640,,,353245
(주)준오디포,071300,2014/12,46,도매 및 소매업,,,21657640,,,2033307
(주)준오디포,071300,2015/12,46,도매 및 소매업,,,21657640,,,2402096
(주)준오디포,071300,2016/12,46,도매 및 소매업,,,21657640,,,2675802
(주)준오디포,071300,2017/12,46,도매 및 소매업,,,21657640,,,3373929
(주)준오디포,071300,2018/12,46,도매 및 소매업,,,21657640,,,3565003
(주)준오디포,071300,2019/12,46,도매 및 소매업,,,21657640,,,3336212
(주)준오디포,071300,2020/12,46,도매 및 소매업,,,21657640,,,2715514
(주)준오디포,071300,2021/12,46,도매 및 소매업,,,21657640,,,1978048
(주)준오디포,071300,2022/12,46,도매 및 소매업,,,21657640,,,2949859
(주)준오뷰티,071301,2013/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,212615
(주)준오뷰티,071301,2014/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,7936903
(주)준오뷰티,071301,2015/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,9340291
(주)준오뷰티,071301,2016/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,9528729
(주)준오뷰티,071301,2017/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,12566857
(주)준오뷰티,071301,2018/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,10366604
(주)준오뷰티,071301,2019/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,10887752
(주)준오뷰티,071301,2020/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,5552892
(주)준오뷰티,071301,2021/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,3986098
(주)준오뷰티,071301,2022/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,377880,,,8149573
(주)준코,058775,2012/12,46,도매 및 소매업,,,1000000,,,3683317
(주)준코,058775,2013/12,46,도매 및 소매업,,,1000000,,,7646097
(주)준코,058775,2014/12,46,도매 및 소매업,,,1000000,,,-1804278
(주)준코,058775,2015/12,46,도매 및 소매업,,,1000000,,,-220037
(주)준코,058775,2016/12,46,도매 및 소매업,,,1000000,,,780735
(주)준코,058775,2017/12,46,도매 및 소매업,,,1000000,,,-3601141
(주)준코,058775,2018/12,46,도매 및 소매업,,,1000000,,,-783145
(주)준코,058775,2019/12,46,도매 및 소매업,,,1000000,,,1421759
(주)준코,058775,2020/12,46,도매 및 소매업,,,1000000,,,-8292696
(주)준코,058775,2021/12,46,도매 및 소매업,,,1000000,,,-13813036
(주)준코,058775,2022/12,46,도매 및 소매업,,,1000000,,,4683915
(주)준테크,078039,2015/12,29,제조업,,,300000,,,472554
(주)준테크,078039,2016/12,29,제조업,,,300000,,,961131
(주)준테크,078039,2017/12,29,제조업,,,300000,,,841111
(주)준테크,078039,2018/12,29,제조업,,,300000,,,1020564
(주)준테크,078039,2019/12,29,제조업,,,300000,,,782341
(주)준테크,078039,2020/12,29,제조업,,,300000,,,672569
(주)준테크,078039,2021/12,29,제조업,,,300000,,,859573
(주)준테크,078039,2022/12,29,제조업,,,300000,,,836026
(주)줌인포테크,081089,2016/12,17,제조업,,,200000,,,500213
(주)줌인포테크,081089,2017/12,17,제조업,,,200000,,,-249573
(주)줌인포테크,081089,2018/12,17,제조업,,,200000,,,-1749171
(주)줌톤,062449,2012/12,23,제조업,,,190000,,,-474045
(주)중경,081188,2016/12,68,부동산업,,,300000,,,209376
(주)중경,081188,2017/12,68,부동산업,,,300000,,,2012537
(주)중경,081188,2018/12,68,부동산업,,,300000,,,489324
(주)중경,081188,2019/12,68,부동산업,,,300000,,,346790
(주)중경,081188,2020/12,68,부동산업,,,300000,,,-13229
(주)중경,081188,2021/12,68,부동산업,,,300000,,,-361190
(주)중경,081188,2022/12,68,부동산업,,,300000,,,235831
(주)중경미드타운,074488,2014/12,68,부동산업,,,4210250,,,-847406
(주)중경미드타운,074488,2015/12,68,부동산업,,,4210250,,,-1335607
(주)중경미드타운,074488,2016/12,68,부동산업,,,4210250,,,-638552
(주)중경미드타운,074488,2017/12,68,부동산업,,,4210250,,,-106209
(주)중경미드타운,074488,2018/12,68,부동산업,,,4210250,,,-66486
(주)중경미드타운,074488,2019/12,68,부동산업,,,4210250,,,-142816
(주)중국검험인증그룹코리아컴퍼니,067475,2012/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,3420875
(주)중국검험인증그룹코리아컴퍼니,067475,2013/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,4649216
(주)중국검험인증그룹코리아컴퍼니,067475,2014/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,3985387
(주)중국검험인증그룹코리아컴퍼니,067475,2015/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,5157959
(주)중국검험인증그룹코리아컴퍼니,067475,2016/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,7720687
(주)중국검험인증그룹코리아컴퍼니,067475,2017/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,5147043
(주)중국검험인증그룹코리아컴퍼니,067475,2018/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,4806961
(주)중국검험인증그룹코리아컴퍼니,067475,2019/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,5442218
(주)중국검험인증그룹코리아컴퍼니,067475,2020/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,3744720
(주)중국검험인증그룹코리아컴퍼니,067475,2021/12,72,"전문, 과학 및 기술 서비스업",,,580000,,,3421428
(주)중동텍스타일,105992,2021/12,47,도매 및 소매업,,,600000,,,3129285
(주)중동텍스타일,105992,2022/12,47,도매 및 소매업,,,600000,,,4841967
(주)중동파크타운,056460,2012/12,52,운수 및 창고업,,,6200000,,,525621
(주)중림전기물류,059912,2015/12,46,도매 및 소매업,,,250000,,,244691
(주)중림전기물류,059912,2016/12,46,도매 및 소매업,,,250000,,,221177
(주)중림전기물류,059912,2017/12,46,도매 및 소매업,,,250000,,,245281
(주)중림전기물류,059912,2018/12,46,도매 및 소매업,,,250000,,,-393406
(주)중림전기물류,059912,2019/12,46,도매 및 소매업,,,250000,,,-340648
(주)중부고속,094449,2019/12,49,운수 및 창고업,,,288000,,,3204413
(주)중부고속,094449,2020/12,49,운수 및 창고업,,,288000,,,-2349380
(주)중부고속,094449,2021/12,49,운수 및 창고업,,,288000,,,-2308278
(주)중부농축산물류센터,018921,2012/12,46,도매 및 소매업,,,11000000,,,-1104780
(주)중부농축산물류센터,018921,2013/12,46,도매 및 소매업,,,13800000,,,-1078167
(주)중부농축산물류센터,018921,2014/12,46,도매 및 소매업,,,19800000,,,-917224
(주)중부농축산물류센터,018921,2015/12,46,도매 및 소매업,,,33800000,,,-718085
(주)중부제일물류,041572,2012/12,52,운수 및 창고업,,,1000000,,,-6184919
(주)중부화물터미널,039254,2012/12,52,운수 및 창고업,,,2850000,,,411329
(주)중부화물터미널,039254,2013/12,52,운수 및 창고업,,,2850000,,,-36683
(주)중부화물터미널,039254,2014/12,52,운수 및 창고업,,,2850000,,,229734
(주)중부화물터미널,039254,2015/12,52,운수 및 창고업,,,2850000,,,365717
(주)중부화물터미널,039254,2016/12,52,운수 및 창고업,,,2850000,,,163552
(주)중부화물터미널,039254,2017/12,52,운수 및 창고업,,,2850000,,,118313
(주)중부화물터미널,039254,2018/12,52,운수 및 창고업,,,2850000,,,132034
(주)중부화물터미널,039254,2019/12,52,운수 및 창고업,,,2850000,,,-40251
(주)중부화물터미널,039254,2020/12,52,운수 및 창고업,,,2850000,,,-13120
(주)중부화물터미널,039254,2021/12,52,운수 및 창고업,,,2850000,,,49830
(주)중부화물터미널,039254,2022/12,52,운수 및 창고업,,,2850000,,,24249
(주)중산도시개발,047144,2012/12,68,부동산업,,,300000,,,-7097806
(주)중산도시개발,047144,2013/12,68,부동산업,,,300000,,,-33174808
(주)중산도시개발,047144,2014/12,68,부동산업,,,300000,,,19520546
(주)중산도시개발,047144,2015/12,68,부동산업,,,300000,,,-35544411
(주)중산도시개발,047144,2016/12,68,부동산업,,,300000,,,81744024
(주)중산도시개발,047144,2017/12,68,부동산업,,,300000,,,24743075
(주)중산도시개발,047144,2018/12,68,부동산업,,,300000,,,54758290
(주)중산도시개발,047144,2019/12,68,부동산업,,,300000,,,10671426
(주)중산도시개발,047144,2020/12,68,부동산업,,,300000,,,249912782
(주)중산도시개발,047144,2021/12,68,부동산업,,,300000,,,-9578221
(주)중산도시개발,047144,2022/12,68,부동산업,,,300000,,,43331912
(주)중선아이티씨,085709,2017/12,42,건설업,,,950000,,,1017513
(주)중선아이티씨,085709,2018/12,42,건설업,,,950000,,,1254062
(주)중선아이티씨,085709,2019/12,42,건설업,,,950000,,,334008
(주)중선아이티씨,085709,2020/12,42,건설업,,,950000,,,133806
(주)중선아이티씨,085709,2021/12,42,건설업,,,950000,,,-1318788
(주)중선아이티씨,085709,2022/12,42,건설업,,,950000,,,105160
(주)중소기업유통센터,018925,2012/12,47,도매 및 소매업,,,108643220,,,5850
(주)중소기업유통센터,018925,2013/12,47,도매 및 소매업,,,108643220,,,182991
(주)중소기업유통센터,018925,2014/12,47,도매 및 소매업,,,108643220,,,893775
(주)중소기업유통센터,018925,2015/12,47,도매 및 소매업,,,108643220,,,696314
(주)중소기업유통센터,018925,2016/12,47,도매 및 소매업,,,108643220,,,915818
(주)중소기업유통센터,018925,2017/12,47,도매 및 소매업,,,108643220,,,-497722
(주)중소기업유통센터,018925,2018/12,47,도매 및 소매업,,,108643220,,,-1834685
(주)중소기업유통센터,018925,2019/12,47,도매 및 소매업,,,108643220,,,-4395067
(주)중소기업유통센터,018925,2020/12,47,도매 및 소매업,,,108643220,,,1619530
(주)중소기업유통센터,018925,2021/12,47,도매 및 소매업,,,108643220,,,1395116
(주)중소기업유통센터,018925,2022/12,47,도매 및 소매업,,,108643220,,,3037707
(주)중아트그룹,053249,2012/12,46,도매 및 소매업,,,1000000,,,557565
(주)중아트그룹,053249,2013/12,46,도매 및 소매업,,,1000000,,,454940
(주)중아트그룹,053249,2014/12,46,도매 및 소매업,,,1000000,,,498206
(주)중아트그룹,053249,2015/12,46,도매 및 소매업,,,1000000,,,548300
(주)중아트그룹,053249,2016/12,46,도매 및 소매업,,,1000000,,,-1126097
(주)중아트그룹,053249,2017/12,46,도매 및 소매업,,,1000000,,,-8042709
(주)중아트그룹,053249,2018/12,46,도매 및 소매업,,,1000000,,,673169
(주)중아트그룹,053249,2019/12,46,도매 및 소매업,,,1000000,,,329435
(주)중앙CMI,046769,2012/12,25,제조업,,,975000,,,252491
(주)중앙CMI,046769,2013/12,25,제조업,,,975000,,,160098
(주)중앙CMI,046769,2014/12,25,제조업,,,975000,,,-758236
(주)중앙CMI,046769,2015/12,25,제조업,,,975000,,,276684
(주)중앙CMI,046769,2016/12,25,제조업,,,975000,,,477341
(주)중앙CMI,046769,2017/12,25,제조업,,,975000,,,360497
(주)중앙CMI,046769,2018/12,25,제조업,,,975000,,,-204201
(주)중앙CMI,046769,2019/12,25,제조업,,,975000,,,-767262
(주)중앙CMI,046769,2020/12,25,제조업,,,975000,,,21283
(주)중앙CMI,046769,2021/12,25,제조업,,,975000,,,-1041325
(주)중앙CMI,046769,2022/12,25,제조업,,,975000,,,282886
(주)중앙R&D,069643,2013/12,41,건설업,,,510000,,,289374
(주)중앙R&D,069643,2014/12,41,건설업,,,510000,,,3299334
(주)중앙R&D,069643,2021/12,41,건설업,,,510000,,,-2703059
(주)중앙R&D,069643,2022/12,41,건설업,,,510000,,,5367626
(주)중앙감정평가법인,045446,2012/12,68,부동산업,,,4100050,,,1232982
(주)중앙감정평가법인,045446,2013/12,68,부동산업,,,4100050,,,505767
(주)중앙감정평가법인,045446,2014/12,68,부동산업,,,4100050,,,431843
(주)중앙감정평가법인,045446,2015/12,68,부동산업,,,4100050,,,1996772
(주)중앙감정평가법인,045446,2016/12,68,부동산업,,,4100050,,,882005
(주)중앙감정평가법인,045446,2017/12,68,부동산업,,,6174670,,,1069166
(주)중앙감정평가법인,045446,2018/12,68,부동산업,,,6626740,,,929410
(주)중앙감정평가법인,045446,2019/12,68,부동산업,,,7372360,,,1181181
(주)중앙감정평가법인,045446,2020/12,68,부동산업,,,7372360,,,1103647
(주)중앙감정평가법인,045446,2021/12,68,부동산업,,,7372360,,,1766961
(주)중앙감정평가법인,045446,2022/12,68,부동산업,,,7372360,,,1143830
(주)중앙건설,062803,2012/12,41,건설업,32948735,32948735,32948735,-18099812,-18099812,-18099812
(주)중앙건설,062803,2013/12,41,건설업,,32948735,32948735,,-65673116,-65673116
(주)중앙공사,094784,2019/12,42,건설업,,,1010000,,,90899
(주)중앙공사,094784,2020/12,42,건설업,,,1010000,,,42828
(주)중앙공사,094784,2021/12,42,건설업,,,1010000,,,769260
(주)중앙공사,094784,2022/12,42,건설업,,,1010000,,,692152
(주)중앙공사씨스템,083963,2016/12,46,도매 및 소매업,,,80000,,,529784
(주)중앙공사씨스템,083963,2017/12,46,도매 및 소매업,,,80000,,,-128507
(주)중앙공영,078565,2015/12,68,부동산업,,,50000,,,-1434464
(주)중앙공영,078565,2016/12,68,부동산업,,,200000,,,-2115686
(주)중앙공영,078565,2017/12,68,부동산업,,,200000,,,-415904
(주)중앙교육,076950,2015/12,58,정보통신업,,,350000,,,76405
(주)중앙교육,076950,2016/12,58,정보통신업,,,350000,,,300331
(주)중앙교육,076950,2019/12,58,정보통신업,,,350000,,,-2186487
(주)중앙금속,048819,2012/12,24,제조업,,,200000,,,3708086
(주)중앙금속,048819,2013/12,24,제조업,,,200000,,,2493769
(주)중앙금속,048819,2014/12,24,제조업,,,200000,,,1528883
(주)중앙금속,048819,2015/12,24,제조업,,,200000,,,805378
(주)중앙금속,048819,2016/12,24,제조업,,,200000,,,900055
(주)중앙금속,048819,2017/12,24,제조업,,,200000,,,422942
(주)중앙금속,048819,2018/12,24,제조업,,,200000,,,599176
(주)중앙금속,048819,2019/12,24,제조업,,,200000,,,1160654
(주)중앙금속,048819,2020/12,24,제조업,,,200000,,,677745
(주)중앙금속,048819,2021/12,24,제조업,,,200000,,,1292473
(주)중앙금속,048819,2022/12,24,제조업,,,200000,,,1876173
(주)중앙레포츠,041904,2012/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,100000,,,359272
(주)중앙레포츠,041904,2013/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,100000,,,347263
(주)중앙레포츠,041904,2014/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,100000,,,499237
(주)중앙레포츠,041904,2015/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,100000,,,377267
(주)중앙레포츠,041904,2016/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,100000,,,382190
(주)중앙레포츠,041904,2017/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,100000,,,200120
(주)중앙레포츠,041904,2018/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,100000,,,349722
(주)중앙레포츠,041904,2019/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,100000,,,114089
(주)중앙리빙샤시,045438,2012/12,22,제조업,,,1910000,,,544978
(주)중앙리빙샤시,045438,2013/12,22,제조업,,,1910000,,,594283
(주)중앙리빙샤시,045438,2014/12,22,제조업,,,1910000,,,509593
(주)중앙리빙샤시,045438,2015/12,22,제조업,,,1910000,,,805958
(주)중앙리빙샤시,045438,2016/12,22,제조업,,,1910000,,,733573
(주)중앙바이오텍,057368,2018/12,21,제조업,,,8151575,,,-620189
(주)중앙바이오텍,057368,2019/12,21,제조업,,,8150000,,,-149556
(주)중앙안전유리,056350,2012/12,26,제조업,,,1000000,,,2218308
(주)중앙안전유리,056350,2013/12,26,제조업,,,1000000,,,2651749
(주)중앙안전유리,056350,2014/12,26,제조업,,,1000000,,,2208598
(주)중앙안전유리,056350,2015/12,26,제조업,,,1000000,,,1569705
