회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),자본금(*)(IFRS연결)(천원),자본금(*)(IFRS)(천원),자본금(*)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),영업이익(손실)(천원)
(주)DNSC,063900,2016/12,71,"전문, 과학 및 기술 서비스업",,,900000,,,2432507
(주)DNSC,063900,2017/12,71,"전문, 과학 및 기술 서비스업",,,900000,,,-355925
(주)DNSC,063900,2018/12,71,"전문, 과학 및 기술 서비스업",,,990000,,,1127088
(주)DNSC,063900,2019/12,71,"전문, 과학 및 기술 서비스업",,,990000,,,1449997
(주)DNSC,063900,2020/12,71,"전문, 과학 및 기술 서비스업",,,990000,,,748230
(주)DNSC,063900,2021/12,71,"전문, 과학 및 기술 서비스업",,,990000,,,649061
(주)DNSC,063900,2022/12,71,"전문, 과학 및 기술 서비스업",,,990000,,,754514
(주)DSGlobal,101458,2020/12,68,부동산업,,,500000,,,5781
(주)DSGlobal,101458,2021/12,68,부동산업,,,500000,,,322058
(주)DSGlobal,101458,2022/12,68,부동산업,,,800000,,,424666
(주)E&T,058267,2012/12,47,도매 및 소매업,,,6750,,,3039551
(주)E&T,058267,2013/12,47,도매 및 소매업,,,6750,,,-3660720
(주)E&T,058267,2014/12,47,도매 및 소매업,,,6750,,,1712502
(주)E&T,058267,2015/12,47,도매 및 소매업,,,6750,,,523722
(주)E&T,058267,2016/12,47,도매 및 소매업,,,6750,,,-4453216
(주)E&T,058267,2017/12,47,도매 및 소매업,,,2000000,,,2374173
(주)E&T,058267,2018/12,47,도매 및 소매업,,,2000000,,,2971952
(주)E&T,058267,2019/12,47,도매 및 소매업,,,2000000,,,3654317
(주)E&T,058267,2020/12,47,도매 및 소매업,,,2000000,,,995304
(주)E&T,058267,2021/12,47,도매 및 소매업,,,2000000,,,1245974
(주)E&T,058267,2022/12,47,도매 및 소매업,,,2000000,,,-302319
(주)E-유로,077458,2015/12,46,도매 및 소매업,,,200000,,,2428838
(주)E-유로,077458,2016/12,46,도매 및 소매업,,,200000,,,2552937
(주)E-유로,077458,2017/12,46,도매 및 소매업,,,200000,,,1924034
(주)E-유로,077458,2018/12,46,도매 및 소매업,,,200000,,,977669
(주)E-유로,077458,2019/12,46,도매 및 소매업,,,200000,,,264820
(주)E-유로,077458,2020/12,46,도매 및 소매업,,,200000,,,29338
(주)E-유로,077458,2021/12,46,도매 및 소매업,,,200000,,,156926
(주)E-유로,077458,2022/12,46,도매 및 소매업,,,200000,,,376906
(주)EG메탈,058996,2012/12,38,"수도, 하수 및 폐기물 처리, 원료 재생업",,,3404420,,,-7225737
(주)EG메탈,058996,2013/12,38,"수도, 하수 및 폐기물 처리, 원료 재생업",,,3404420,,,17321
(주)EG메탈,058996,2014/12,38,"수도, 하수 및 폐기물 처리, 원료 재생업",,,3404420,,,109765
(주)EG메탈,058996,2015/12,38,"수도, 하수 및 폐기물 처리, 원료 재생업",,,3404420,,,-4466209
(주)EG메탈,058996,2016/12,38,"수도, 하수 및 폐기물 처리, 원료 재생업",,,3404420,,,-1089193
(주)EG메탈,058996,2017/12,38,"수도, 하수 및 폐기물 처리, 원료 재생업",,,3404420,,,-399965
(주)EG메탈,058996,2018/12,38,"수도, 하수 및 폐기물 처리, 원료 재생업",,,3404420,,,-455605
(주)EG메탈,058996,2019/12,38,"수도, 하수 및 폐기물 처리, 원료 재생업",,,3404420,,,-1013953
(주)ENS,030661,2012/12,14,제조업,,,150000,,,778183
(주)ENS,030661,2013/12,14,제조업,,,150000,,,743623
(주)ENS,030661,2014/12,14,제조업,,,150000,,,694393
(주)ENS,030661,2015/12,14,제조업,,,2150000,,,-8580838
(주)ENS,030661,2016/12,14,제조업,,,2150000,,,462056
(주)ENS,030661,2017/12,14,제조업,,,2150000,,,-6685456
(주)G.M식품,100876,2020/12,10,제조업,,,360000,,,-2291585
(주)G.M식품,100876,2021/12,10,제조업,,,361800,,,-602258
(주)G1네트웍스,061218,2012/12,46,도매 및 소매업,,,300000,,,-220390
(주)G1네트웍스,061218,2013/12,46,도매 및 소매업,,,300000,,,-589482
(주)G1네트웍스,061218,2014/12,46,도매 및 소매업,,,300000,,,-473430
(주)G1네트웍스,061218,2015/12,46,도매 및 소매업,,,300000,,,-193922
(주)G1네트웍스,061218,2016/12,46,도매 및 소매업,,,300000,,,1301
(주)G1네트웍스,061218,2017/12,46,도매 및 소매업,,,300000,,,-18289
(주)G1네트웍스,061218,2018/12,46,도매 및 소매업,,,300000,,,-204268
(주)G1네트웍스,061218,2019/12,46,도매 및 소매업,,,300000,,,-255254
(주)G1네트웍스,061218,2020/12,46,도매 및 소매업,,,300000,,,354986
(주)G1네트웍스,061218,2021/12,46,도매 및 소매업,,,300000,,,149780
(주)G1네트웍스,061218,2022/12,46,도매 및 소매업,,,300000,,,62764
(주)GBSTYLE,029522,2012/12,14,제조업,,,1300000,,,2941631
(주)GBSTYLE,029522,2013/12,14,제조업,,,1300000,,,3518678
(주)GBSTYLE,029522,2014/12,14,제조업,,,1329755,,,1564222
(주)GBSTYLE,029522,2015/12,14,제조업,,,1329755,,,2158600
(주)GBSTYLE,029522,2016/12,14,제조업,,,1329755,,,2952316
(주)GBSTYLE,029522,2017/12,14,제조업,,,1329755,,,3009406
(주)GBSTYLE,029522,2018/12,14,제조업,,,1329755,,,1507288
(주)GBSTYLE,029522,2019/12,14,제조업,,,1329755,,,-10736279
(주)GBSTYLE,029522,2020/12,14,제조업,,,1329755,,,2060545
(주)GBSTYLE,029522,2021/12,14,제조업,,,1329755,,,1751728
(주)GBSTYLE,029522,2022/12,14,제조업,,,1329755,,,683538
(주)GC케어,093093,2020/12,47,도매 및 소매업,,10097441,10097441,,-306137,-306137
(주)GC케어,093093,2021/12,47,도매 및 소매업,,11554893,11554893,,-3693635,-3693635
(주)GC케어,093093,2022/12,47,도매 및 소매업,11554893,11554893,11554893,-1213245,-6936226,-6936226
(주)GH건설,101742,2021/12,68,부동산업,,,50000,,,151359
(주)GH건설,101742,2022/12,68,부동산업,,,50000,,,1274565
(주)GIMCO,072726,2014/12,29,제조업,,,3100000,,,1125180
(주)GIMCO,072726,2015/12,29,제조업,,,3100000,,,2956208
(주)GIMCO,072726,2016/12,29,제조업,,,3100000,,,4786135
(주)GIMCO,072726,2017/12,29,제조업,,,3740207,,,-2765766
(주)GST투자개발,086402,2017/12,66,금융 및 보험업,,,210000,,,1972920
(주)GST투자개발,086402,2018/12,66,금융 및 보험업,,,210000,,,-973272
(주)Good프라임City,100710,2020/12,68,부동산업,,,200000,,,1418571
(주)Good프라임City,100710,2021/12,68,부동산업,,,200000,,,3241243
(주)G건설,090188,2018/12,41,건설업,,,300000,,,-320103
(주)G건설,090188,2019/12,41,건설업,,,300000,,,7816090
(주)H.M.T,056408,2012/12,30,제조업,,,3800000,,,2187206
(주)H.M.T,056408,2013/12,30,제조업,,,6000000,,,-2327305
(주)HKM,101832,2021/12,24,제조업,,,250000,,,1913116
(주)HKM,101832,2022/12,24,제조업,,,250000,,,2115070
(주)HM금속,043596,2012/12,24,제조업,,,1690000,,,2121780
(주)HM금속,043596,2013/12,24,제조업,,,1690000,,,1405655
(주)HM금속,043596,2014/12,24,제조업,,,1690000,,,-4058120
(주)HM금속,043596,2015/12,24,제조업,,,1690000,,,-8379768
(주)HM금속,043596,2016/12,24,제조업,,,1690000,,,-5887235
(주)HM금속,043596,2017/12,24,제조업,,,2529010,,,-4996633
(주)HM금속,043596,2018/12,24,제조업,,,2529010,,,-3810992
(주)HM금속,043596,2019/12,24,제조업,,,2529010,,,-405661
(주)HM금속,043596,2020/12,24,제조업,,,2529010,,,-4510767
(주)IEN한창,045661,2012/12,28,제조업,,,990925,,,52201
(주)IEN한창,045661,2013/12,28,제조업,,,990925,,,849222
(주)IEN한창,045661,2014/12,28,제조업,,,990925,,,732784
(주)IEN한창,045661,2015/12,28,제조업,,,990925,,,393486
(주)IEN한창,045661,2016/12,28,제조업,,,990925,,,1320273
(주)IEN한창,045661,2017/12,28,제조업,,,990925,,,787649
(주)IEN한창,045661,2018/12,28,제조업,,,990925,,,2500187
(주)IEN한창,045661,2019/12,28,제조업,,,990925,,,1374426
(주)IEN한창,045661,2020/12,28,제조업,,,990925,,,2755493
(주)IEN한창,045661,2021/12,28,제조업,,,990925,,,3232473
(주)IEN한창,045661,2022/12,28,제조업,,,990925,,,34367013
(주)JBM,058709,2012/12,31,제조업,,,900000,,,488031
(주)JBM,058709,2013/12,31,제조업,,,900000,,,120687
(주)JBM,058709,2014/12,31,제조업,,,900000,,,-181166
(주)JBM,058709,2015/12,31,제조업,,,900000,,,-952542
(주)JBM,058709,2016/12,31,제조업,,,900000,,,311374
(주)JBM,058709,2017/12,31,제조업,,,900000,,,-3310919
(주)JBM,058709,2018/12,31,제조업,,,2540000,,,469497
(주)JK알에스티,063959,2012/12,28,제조업,,,610000,,,612518
(주)JK알에스티,063959,2013/12,28,제조업,,,610000,,,1010669
(주)JK알에스티,063959,2014/12,28,제조업,,,610000,,,1905898
(주)JK알에스티,063959,2015/12,28,제조업,,,610000,,,1260927
(주)JK알에스티,063959,2016/12,28,제조업,,,610000,,,990431
(주)JK알에스티,063959,2017/12,28,제조업,,,610000,,,1208887
(주)JK알에스티,063959,2018/12,28,제조업,,,610000,,,2804125
(주)JK알에스티,063959,2019/12,28,제조업,,,610000,,,2284079
(주)JK알에스티,063959,2020/12,28,제조업,,,610000,,,3821041
(주)JK알에스티,063959,2021/12,28,제조업,,,610000,,,937107
(주)JK알에스티,063959,2022/12,28,제조업,,,610000,,,1397170
(주)JNC하이텍,063938,2012/12,28,제조업,,,600000,,,1045096
(주)JNC하이텍,063938,2013/12,28,제조업,,,600000,,,1640406
(주)JNC하이텍,063938,2014/12,28,제조업,,,600000,,,1779582
(주)JNC하이텍,063938,2015/12,28,제조업,,,600000,,,1364582
(주)JNC하이텍,063938,2016/12,28,제조업,,,600000,,,1720131
(주)JNC하이텍,063938,2017/12,28,제조업,,,600000,,,72540
(주)JNC하이텍,063938,2018/12,28,제조업,,,600000,,,-978617
(주)JNC하이텍,063938,2019/12,28,제조업,,,600000,,,-1595848
(주)JNC하이텍,063938,2020/12,28,제조업,,,600000,,,200322
(주)JNC하이텍,063938,2021/12,28,제조업,,,600000,,,313891
(주)JNC하이텍,063938,2022/12,28,제조업,,,600000,,,733379
(주)JS중공업,062045,2012/12,24,제조업,,,300000,,,-98316
(주)JS중공업,062045,2013/12,24,제조업,,,300000,,,-39136
(주)JS중공업,062045,2014/12,24,제조업,,,300000,,,50027
(주)JW솔라파크,081903,2016/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,2874000,,,-554166
(주)JW솔라파크,081903,2017/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,2874000,,,855476
(주)JW솔라파크,081903,2018/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,2874000,,,3089724
(주)JW솔라파크,081903,2019/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,2874000,,,3009661
(주)JW솔라파크,081903,2020/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,2874000,,,2438071
(주)JW솔라파크,081903,2021/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,2874000,,,2405240
(주)JW솔라파크,081903,2022/12,35,"전기, 가스, 증기 및 공기조절 공급업",,,2874000,,,4347594
(주)KAL호텔네트워크,029255,2012/12,55,숙박 및 음식점업,,116900000,116900000,,9775266,9775266
(주)KAL호텔네트워크,029255,2013/12,55,숙박 및 음식점업,,128227195,128227195,,8674766,8674766
(주)KAL호텔네트워크,029255,2014/12,55,숙박 및 음식점업,,128227195,128227195,,716115,716115
(주)KAL호텔네트워크,029255,2015/12,55,숙박 및 음식점업,,128227195,128227195,,-3877566,-3877566
(주)KAL호텔네트워크,029255,2016/12,55,숙박 및 음식점업,,128227195,128227195,,-2648123,-2648123
(주)KAL호텔네트워크,029255,2017/12,55,숙박 및 음식점업,,128227195,128227195,,-25253252,-25253252
(주)KAL호텔네트워크,029255,2018/12,55,숙박 및 음식점업,,128227195,128227195,,-8014828,-8014828
(주)KAL호텔네트워크,029255,2019/12,55,숙박 및 음식점업,,128227195,128227195,,-3333650,-3333650
(주)KAL호텔네트워크,029255,2020/12,55,숙박 및 음식점업,,128227195,128227195,,-23837883,-23837883
(주)KAL호텔네트워크,029255,2021/12,55,숙박 및 음식점업,,128227195,128227195,,-16454592,-16454592
(주)KAL호텔네트워크,029255,2022/12,55,숙박 및 음식점업,,128227195,128227195,,-6391243,-6391243
(주)KHE,027325,2012/12,29,제조업,,,25160073,,,13341305
(주)KHE,027325,2013/12,29,제조업,,,25160073,,,10287044
(주)KHE,027325,2014/12,29,제조업,,,25160073,,,11376113
(주)KHE,027325,2015/12,29,제조업,,,25160073,,,12217145
(주)KHE,027325,2016/12,29,제조업,,,25160073,,,9916080
(주)KHE,027325,2017/12,29,제조업,,,25160073,,,9665486
(주)KHE,027325,2018/12,29,제조업,,,25160073,,,-50814553
(주)KHE,027325,2019/12,29,제조업,,,25160073,,,-13896807
(주)KHE,027325,2020/12,29,제조업,,,51700010,,,-3370823
(주)KHE,027325,2021/12,29,제조업,,,51700010,,,-1884905
(주)KHE,027325,2022/12,29,제조업,,51700010,51700010,,1416463,1416463
(주)KH엘텍,043023,2012/12,26,제조업,,7110000,7110000,,-2820064,-2820064
(주)KH엘텍,043023,2013/12,26,제조업,,7110000,7110000,,4333360,4333360
(주)KH엘텍,043023,2014/12,26,제조업,,7110000,7110000,,-2482896,-2482896
(주)KH엘텍,043023,2015/12,26,제조업,,7110000,7110000,,-1090029,-1090029
(주)KH엘텍,043023,2016/12,26,제조업,,7110000,7110000,,-1317961,-1317961
(주)KH엘텍,043023,2017/12,26,제조업,,7110000,7110000,,1426198,1426198
(주)KH엘텍,043023,2018/12,26,제조업,,7110000,7110000,,1660970,1660970
(주)KH엘텍,043023,2019/12,26,제조업,,7110000,7110000,,2568393,2568393
(주)KH엘텍,043023,2020/12,26,제조업,,7110000,7110000,,-1954641,-1954641
(주)KH엘텍,043023,2021/12,26,제조업,,7110000,7110000,,-748000,-748000
(주)KH엘텍,043023,2022/12,26,제조업,,7110000,7110000,,192520,192520
(주)KJ컴텍,038835,2012/12,26,제조업,,,720000,,,413155
(주)KJ컴텍,038835,2013/12,26,제조업,,,720000,,,664231
(주)KJ컴텍,038835,2014/12,26,제조업,,,720000,,,-262062
(주)KLT,102656,2021/12,29,제조업,,,200000,,,177601
(주)KLT,102656,2022/12,29,제조업,,,200000,,,2326572
(주)KM철강,104081,2021/12,46,도매 및 소매업,,,100000,,,3290653
(주)KM철강,104081,2022/12,46,도매 및 소매업,,,100000,,,193430
(주)KRGSOFT,056737,2012/12,58,정보통신업,,,3699960,,,713668
(주)KRGSOFT,056737,2013/12,58,정보통신업,,,3699960,,,-3116050
(주)KRGSOFT,056737,2014/12,58,정보통신업,,,3699960,,,25416
(주)KTE,026849,2012/12,28,제조업,,,4000000,,,-5809990
(주)KTE,026849,2013/12,28,제조업,,,4000000,,,-8521910
(주)KTE,026849,2014/12,28,제조업,,,4000000,,,8317429
(주)KTE,026849,2015/12,28,제조업,4000000,4000000,4000000,14792639,13586386,13586386
(주)KTE,026849,2016/12,28,제조업,4200000,4200000,4200000,3680802,4620725,4620725
(주)KTE,026849,2017/12,28,제조업,4200000,4200000,4200000,-2303893,-3162192,-3162192
(주)KTE,026849,2018/12,28,제조업,4200000,4200000,4200000,-50808,327501,327501
(주)KTE,026849,2019/12,28,제조업,4200000,4200000,4200000,2490695,2477319,2477319
(주)KTE,026849,2020/12,28,제조업,,,4200000,,,4216281
(주)KTE,026849,2021/12,28,제조업,,,4200000,,,211911
(주)KTE,026849,2022/12,28,제조업,,,4200000,,,8322883
(주)LF네트웍스,040278,2012/12,47,도매 및 소매업,,,1463925,,,2447329
(주)LF네트웍스,040278,2013/12,47,도매 및 소매업,,,1893540,,,10002901
(주)LF네트웍스,040278,2014/12,47,도매 및 소매업,,,1893540,,,9052870
(주)LF네트웍스,040278,2015/12,47,도매 및 소매업,,,1893540,,,8888550
(주)LF네트웍스,040278,2016/12,47,도매 및 소매업,,,1893540,,,6623646
(주)LF네트웍스,040278,2017/12,47,도매 및 소매업,,,1932615,,,6887399
(주)LF네트웍스,040278,2018/12,47,도매 및 소매업,,,1932615,,,10790149
(주)LF네트웍스,040278,2019/12,47,도매 및 소매업,,,1932615,,,11016403
(주)LF네트웍스,040278,2020/12,47,도매 및 소매업,,,1932615,,,8340661
(주)LF네트웍스,040278,2021/12,47,도매 및 소매업,,,1932615,,,12774768
(주)LF네트웍스,040278,2022/12,47,도매 및 소매업,,,1757305,,,17265807
(주)LF스퀘어씨사이드,086240,2017/12,68,부동산업,,,10000000,,,-38429
(주)LF스퀘어씨사이드,086240,2018/12,68,부동산업,,,10000000,,,-44964
(주)LF스퀘어씨사이드,086240,2019/12,68,부동산업,,,10000000,,,-44360
(주)LF스퀘어씨사이드,086240,2020/12,68,부동산업,,,11000000,,,-151736
(주)LF스퀘어씨사이드,086240,2021/12,68,부동산업,,,16800000,,,-1008326
(주)LF스퀘어씨사이드,086240,2022/12,68,부동산업,,,19800000,,,-1766120
(주)LG경영개발원,018261,2012/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,346464,346464
(주)LG경영개발원,018261,2013/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,-437646,-437646
(주)LG경영개발원,018261,2014/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,2418310,2418310
(주)LG경영개발원,018261,2015/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,1396630,1396630
(주)LG경영개발원,018261,2016/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,2684483,2684483
(주)LG경영개발원,018261,2017/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,1841809,1841809
(주)LG경영개발원,018261,2018/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,5360093,5360093
(주)LG경영개발원,018261,2019/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,6255058,6255058
(주)LG경영개발원,018261,2020/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,-1266798,-1266798
(주)LG경영개발원,018261,2021/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,132854,132854
(주)LG경영개발원,018261,2022/12,70,"전문, 과학 및 기술 서비스업",,6000000,6000000,,7336051,7336051
(주)LG생명과학,030592,2016/12,21,제조업,84066030,84066030,84066030,47210023,46644206,46644206
(주)MBC아카데미,020587,2012/12,85,교육 서비스업,,,3200000,,,251413
(주)MBC아카데미,020587,2013/12,85,교육 서비스업,,,3200000,,,49020
(주)MBC아카데미,020587,2014/12,85,교육 서비스업,,,3200000,,,70819
(주)MBC아카데미,020587,2015/12,85,교육 서비스업,,,3200000,,,-1156196
(주)MBC아카데미,020587,2016/12,85,교육 서비스업,,,3200000,,,-516503
(주)MBC아카데미,020587,2017/12,85,교육 서비스업,,,3200000,,,-476984
(주)MBC아카데미,020587,2018/12,85,교육 서비스업,,,3200000,,,-1192651
(주)MBC아카데미,020587,2019/12,85,교육 서비스업,,,3200000,,,-1252609
(주)MG전자,063566,2012/12,26,제조업,,,1400000,,,577873
(주)MG전자,063566,2013/12,26,제조업,,,1400000,,,1265417
(주)MG전자,063566,2019/12,26,제조업,,,1400000,,,970743
(주)MG전자,063566,2020/12,26,제조업,,,1400000,,,1097161
(주)MG전자,063566,2021/12,26,제조업,,,1400000,,,740651
(주)MG전자,063566,2022/12,26,제조업,,,1400000,,,461507
(주)MK,087267,2017/12,46,도매 및 소매업,,,100000,,,3119892
(주)MK,087267,2018/12,46,도매 및 소매업,,,100000,,,1665339
(주)MK,087267,2019/12,46,도매 및 소매업,,,100000,,,2791749
(주)MK,087267,2020/12,46,도매 및 소매업,,,100000,,,3113748
(주)MK,087267,2021/12,46,도매 및 소매업,,,100000,,,3135265
(주)MK,087267,2022/12,46,도매 및 소매업,,,100000,,,641344
(주)MSSteel,048874,2012/12,24,제조업,,,2300000,,,581668
(주)MSSteel,048874,2013/12,24,제조업,,,2300000,,,121167
(주)MS이엔지,042524,2012/12,25,제조업,,,926225,,,164202
(주)MS이엔지,042524,2013/12,25,제조업,,,926225,,,183250
(주)MS이엔지,042524,2014/12,25,제조업,,,926225,,,136874
(주)MS이엔지,042524,2015/12,25,제조업,,,926225,,,131281
(주)MS이엔지,042524,2016/12,25,제조업,,,926225,,,228327
(주)MS이엔지,042524,2017/12,25,제조업,,,926225,,,-182918
(주)MS이엔지,042524,2018/12,25,제조업,,,926225,,,270962
(주)MS이엔지,042524,2019/12,25,제조업,,,926225,,,247356
(주)MS이엔지,042524,2020/12,25,제조업,,,926225,,,-1176258
(주)MS이엔지,042524,2021/12,25,제조업,,,926225,,,725954
(주)MS이엔지,042524,2022/12,25,제조업,,,926225,,,19405
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2015/12,68,부동산업,,,114900000,,,-766081
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2016/12,68,부동산업,,,114900000,,,-3234154
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2017/12,68,부동산업,,,114900000,,,-2405388
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2018/12,68,부동산업,,,114900000,,,1433802
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2019/12,68,부동산업,,,114900000,,,-1141555
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2020/12,68,부동산업,,,114900000,,,-1684738
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2021/12,68,부동산업,,,114900000,,,-2619976
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2022/12,68,부동산업,,,114900000,,,-2734706
