회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),자본금(*)(IFRS연결)(천원),자본금(*)(IFRS)(천원),자본금(*)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),영업이익(손실)(천원)
주식회사민,073488,2021/12,55,숙박 및 음식점업,,,100000,,,-425219
주식회사민,073488,2022/12,55,숙박 및 음식점업,,,100000,,,-784036
주식회사민간임대허브제4호위탁관리부동산투자회사,085475,2017/12,68,부동산업,,,4320000,,,-153558
주식회사민간임대허브제4호위탁관리부동산투자회사,085475,2018/12,68,부동산업,,,27076700,,,-492510
주식회사민간임대허브제4호위탁관리부동산투자회사,085475,2019/12,68,부동산업,,,27076700,,,-482082
주식회사민간임대허브제4호위탁관리부동산투자회사,085475,2020/12,68,부동산업,,,37041300,,,-476265
주식회사민간임대허브제4호위탁관리부동산투자회사,085475,2021/12,68,부동산업,,,40781350,,,-459808
주식회사민간임대허브제4호위탁관리부동산투자회사,085475,2022/12,68,부동산업,,,40781350,,,-1264342
주식회사민간임대허브제5호위탁관리부동산투자회사,085215,2017/12,68,부동산업,,,3450000,,,-31842
주식회사민간임대허브제5호위탁관리부동산투자회사,085215,2018/12,68,부동산업,,,6308400,,,-488217
주식회사민간임대허브제5호위탁관리부동산투자회사,085215,2019/12,68,부동산업,,,6308400,,,-464577
주식회사민간임대허브제5호위탁관리부동산투자회사,085215,2020/12,68,부동산업,,,7860700,,,-48054
주식회사민간임대허브제5호위탁관리부동산투자회사,085215,2021/12,68,부동산업,,,7860700,,,-2096196
주식회사민간임대허브제5호위탁관리부동산투자회사,085215,2022/12,68,부동산업,,,15860700,,,-4721114
주식회사민강피엠씨,104774,2021/12,68,부동산업,,,500000,,,353318
주식회사민강피엠씨,104774,2022/12,68,부동산업,,,500000,,,353560
주식회사민락2지구주택개발전문위탁관리부동산투자회사,066657,2013/12,68,부동산업,,20000000,20000000,,-831948,-831948
주식회사민락2지구주택개발전문위탁관리부동산투자회사,066657,2014/12,68,부동산업,,20000000,20000000,,-967554,-967554
주식회사민락2지구주택개발전문위탁관리부동산투자회사,066657,2015/12,68,부동산업,,5000000,5000000,,6687446,6687446
주식회사민성디앤씨,063392,2012/12,41,건설업,,,300000,,,4041647
주식회사민성디앤씨,063392,2013/12,41,건설업,,,300000,,,9127841
주식회사민성디앤씨,063392,2014/12,41,건설업,,,300000,,,2741569
주식회사민성디앤씨,063392,2015/12,41,건설업,,,300000,,,-4194387
주식회사민성피앤아이,087221,2017/12,18,제조업,,,250000,,,817075
주식회사민성피앤아이,087221,2018/12,18,제조업,,,250000,,,1340252
주식회사민성피앤아이,087221,2019/12,18,제조업,,,250000,,,1202707
주식회사민속친한우,094656,2019/12,46,도매 및 소매업,,,50000,,,1015199
주식회사민속친한우,094656,2020/12,46,도매 및 소매업,,,50000,,,2468424
주식회사민속친한우,094656,2021/12,46,도매 및 소매업,,,50000,,,4310084
주식회사민속친한우,094656,2022/12,46,도매 및 소매업,,,50000,,,2792322
주식회사민속한우,050301,2012/12,10,제조업,,,50000,,,1469083
주식회사민속한우,050301,2013/12,10,제조업,,,50000,,,1087530
주식회사민속한우,050301,2014/12,10,제조업,,,50000,,,1048965
주식회사민속한우,050301,2015/12,10,제조업,,,50000,,,4052361
주식회사민속한우,050301,2016/12,10,제조업,,,50000,,,6019548
주식회사민속한우,050301,2017/12,10,제조업,,,50000,,,5255028
주식회사민속한우,050301,2018/12,10,제조업,,,50000,,,3279962
주식회사민속한우,050301,2019/12,10,제조업,,,30000,,,3013925
주식회사민속한우,050301,2020/12,10,제조업,,,30000,,,4540939
주식회사민속한우,050301,2021/12,10,제조업,,,30000,,,5325525
주식회사민속한우,050301,2022/12,10,제조업,,,30000,,,6409590
주식회사민스포지,106235,2021/12,71,"전문, 과학 및 기술 서비스업",,,100000,,,-545873
주식회사민스포지,106235,2022/12,71,"전문, 과학 및 기술 서비스업",,,100000,,,-123081
주식회사민아건설,048991,2012/12,41,건설업,,,300000,,,-6797
주식회사민앤플러스,080160,2016/12,71,"전문, 과학 및 기술 서비스업",,,900000,,,-16505
주식회사민앤플러스,080160,2017/12,71,"전문, 과학 및 기술 서비스업",,,900000,,,-5490
주식회사민영교육,071145,2013/12,85,교육 서비스업,,,5000,,,-43612
주식회사민영교육,071145,2014/12,85,교육 서비스업,,,5000,,,-805133
주식회사민영교육,071145,2015/12,85,교육 서비스업,,5000,5000,,-96699,-96699
주식회사민윤개발,091280,2018/12,68,부동산업,,,100000,,,735647
주식회사민윤개발,091280,2019/12,68,부동산업,,,100000,,,-294011
주식회사민음인,061945,2012/12,58,정보통신업,,,50000,,,215237
주식회사민음인,061945,2013/12,58,정보통신업,,,50000,,,243618
주식회사민음인,061945,2014/12,58,정보통신업,,,50000,,,422256
주식회사민탑,105370,2021/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,500000,,,-243038
주식회사민탑,105370,2022/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,500000,,,-201968
주식회사민테크,103089,2022/12,27,제조업,,1146870,1146870,,-2762203,-2762203
주식회사민현,097947,2020/12,25,제조업,,,550000,,,-45545
주식회사민현,097947,2021/12,25,제조업,,,550000,,,903888
주식회사민현,097947,2022/12,25,제조업,,,750000,,,791348
주식회사믿음산업개발,083134,2016/12,68,부동산업,,,50000,,,48169
주식회사믿음산업개발,083134,2017/12,68,부동산업,,,50000,,,2343841
주식회사믿음산업개발,083134,2018/12,68,부동산업,,,50000,,,605449
주식회사믿음산업개발,083134,2019/12,68,부동산업,,,50000,,,-2412136
주식회사밀다원,041941,2012/12,10,제조업,,,20000000,,,10350711
주식회사밀다원,041941,2013/12,10,제조업,,20000000,20000000,,16889998,16889998
주식회사밀다원,041941,2014/12,10,제조업,,20000000,20000000,,22620328,22620328
주식회사밀다원,041941,2015/12,10,제조업,,20000000,20000000,,24085295,24085295
주식회사밀다원,041941,2016/12,10,제조업,,20000000,20000000,,24630664,24630664
주식회사밀다원,041941,2017/12,10,제조업,,20000000,20000000,,18612821,18612821
주식회사밀본코리아,095209,2019/12,46,도매 및 소매업,,,3000000,,,4047026
주식회사밀본코리아,095209,2020/12,46,도매 및 소매업,,,3000000,,,3215138
주식회사밀본코리아,095209,2021/12,46,도매 및 소매업,,,3000000,,,3857066
주식회사밀본코리아,095209,2022/12,46,도매 및 소매업,,,3000000,,,4286690
주식회사밀양관광개발,067252,2012/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,-17216
주식회사밀양관광개발,067252,2013/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,-69210
주식회사밀양관광개발,067252,2014/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,-144204
주식회사밀양관광개발,067252,2015/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,-61724
주식회사밀양관광개발,067252,2016/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,-219993
주식회사밀양관광개발,067252,2017/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,-2219007
주식회사밀양관광개발,067252,2018/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,-1119496
주식회사밀양관광개발,067252,2019/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,-461743
주식회사밀양관광개발,067252,2020/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,1974625
주식회사밀양관광개발,067252,2021/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,4165366
주식회사밀양관광개발,067252,2022/12,91,"예술, 스포츠 및 여가관련 서비스업",,,500000,,,4298376
주식회사바나플에프엔비,089413,2018/12,56,숙박 및 음식점업,,,100000,,,-1222262
주식회사바나플에프엔비,089413,2019/12,56,숙박 및 음식점업,,,100000,,,-3460376
주식회사바나플에프엔비,089413,2020/12,56,숙박 및 음식점업,,,900000,,,-4965861
주식회사바나플에프엔비,089413,2021/12,56,숙박 및 음식점업,,,900000,,,-5335072
주식회사바나플에프엔비,089413,2022/12,56,숙박 및 음식점업,,,900000,,,-5094972
주식회사바니랜드,103873,2021/12,33,제조업,,,45000,,,2359988
주식회사바니랜드,103873,2022/12,33,제조업,,,45000,,,1230191
주식회사바다유,099299,2020/12,68,부동산업,,,880000,,,186862
주식회사바다유,099299,2021/12,68,부동산업,,,880000,,,237572
주식회사바둑텔레비전,010665,2012/12,60,정보통신업,,18175000,18175000,,3929259,3929259
주식회사바디스타,089682,2018/12,91,"예술, 스포츠 및 여가관련 서비스업",,,550000,,,-527200
주식회사바디스타,089682,2019/12,91,"예술, 스포츠 및 여가관련 서비스업",,,550000,,,395572
주식회사바디프랜드,060560,2012/12,27,제조업,,,1101545,,,5216168
주식회사바디프랜드,060560,2013/12,27,제조업,,,2431601,,,18104495
주식회사바디프랜드,060560,2014/12,27,제조업,,,2431601,,,28388513
주식회사바디프랜드,060560,2015/12,27,제조업,,,3087794,,,56596221
주식회사바디프랜드,060560,2016/12,27,제조업,,,3924412,,,87095784
주식회사바디프랜드,060560,2017/12,27,제조업,3934412,3934412,3934412,83379694,82532551,82532551
주식회사바디프랜드,060560,2018/12,27,제조업,7868824,7868824,7868824,50947669,52231997,52231997
주식회사바디프랜드,060560,2019/12,27,제조업,7868824,7868824,7868824,41159787,43249940,43249940
주식회사바디프랜드,060560,2020/12,27,제조업,7959824,7959824,7959824,52247001,58916151,58916151
주식회사바디프랜드,060560,2021/12,27,제조업,7959824,7959824,7959824,68523844,71307572,71307572
주식회사바디프랜드,060560,2022/12,27,제조업,7959824,7959824,7959824,24121990,30808240,30808240
주식회사바람의언덕,081325,2016/12,68,부동산업,,,550000,,,81826
주식회사바람의언덕,081325,2017/12,68,부동산업,,,550000,,,395971
주식회사바람이분다,083526,2016/12,59,정보통신업,,,20000,,,1451152
주식회사바람이분다,083526,2017/12,59,정보통신업,,,20000,,,424234
주식회사바람인터내셔날,098627,2020/12,20,제조업,,,226515,,,-6724811
주식회사바람인터내셔날,098627,2021/12,20,제조업,,,243327,,,-8435804
주식회사바람인터내셔날,098627,2022/12,20,제조업,,,269190,,,-9938300
주식회사바람픽쳐스,088562,2019/12,59,정보통신업,,100000,100000,,-698194,-698194
주식회사바람픽쳐스,088562,2020/12,59,정보통신업,,100000,100000,,-2154166,-2154166
주식회사바람픽쳐스,088562,2021/12,59,정보통신업,,152410,152410,,973412,973412
주식회사바람픽쳐스,088562,2022/12,59,정보통신업,,152410,152410,,1311633,1311633
주식회사바로,087691,2017/12,68,부동산업,,,500000,,,-208900
주식회사바로,087691,2018/12,68,부동산업,,,500000,,,-378926
주식회사바로,087691,2020/12,68,부동산업,,,500000,,,3275420
주식회사바로,087691,2021/12,68,부동산업,,,500000,,,3852775
주식회사바로고,093874,2019/12,58,정보통신업,,,3312550,,,-6675470
주식회사바로고,093874,2020/12,58,정보통신업,,,3407020,,,-5034098
주식회사바로고,093874,2021/12,58,정보통신업,,,3928410,,,-11270093
주식회사바로고,093874,2022/12,58,정보통신업,,,4263605,,,-27325068
주식회사바로연결혼정보,100812,2020/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,350000,,,568381
주식회사바로연결혼정보,100812,2021/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,350000,,,-1002035
주식회사바로연결혼정보,100812,2022/12,96,"협회 및 단체, 수리 및 기타 개인 서비스업",,,350000,,,-466739
주식회사바로주택,096628,2019/12,68,부동산업,,,300000,,,-455338
주식회사바로주택,096628,2020/12,68,부동산업,,,300000,,,872477
주식회사바로주택,096628,2021/12,68,부동산업,,,300000,,,306313
주식회사바로주택,096628,2022/12,68,부동산업,,,300000,,,227842
주식회사바로컴퍼니,104459,2021/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,50000,,,283926
주식회사바로컴퍼니,104459,2022/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",,,50000,,,194509
주식회사바론,077250,2015/12,52,운수 및 창고업,,,300000,,,-492106
주식회사바론,077250,2016/12,52,운수 및 창고업,,,300000,,,-1385867
주식회사바론,077250,2017/12,52,운수 및 창고업,,,300000,,,-1286380
주식회사바론,077250,2018/12,52,운수 및 창고업,,,300000,,,-1398293
주식회사바론,077250,2019/12,52,운수 및 창고업,,,300000,,,-1694725
주식회사바론,077250,2020/12,52,운수 및 창고업,,,300000,,,-2041946
주식회사바론,077250,2021/12,52,운수 및 창고업,,,300000,,,-1708857
주식회사바론,077250,2022/12,52,운수 및 창고업,,,300000,,,-929041
주식회사바롬산업개발,072347,2014/12,68,부동산업,,,300000,,,332852
주식회사바롬산업개발,072347,2015/12,68,부동산업,,,300000,,,3726964
주식회사바롬산업개발,072347,2016/12,68,부동산업,,,300000,,,5479005
주식회사바롬산업개발,072347,2017/12,68,부동산업,,,300000,,,-762741
주식회사바른,076310,2015/12,68,부동산업,,,1300000,,,120917
주식회사바른,076310,2016/12,68,부동산업,,,1300000,,,467105
주식회사바른,076310,2017/12,68,부동산업,,,1300000,,,483492
주식회사바른,076310,2018/12,68,부동산업,,,1300000,,,462842
주식회사바른,076310,2019/12,68,부동산업,,,1300000,,,459701
주식회사바른,076310,2020/12,68,부동산업,,,1300000,,,496317
주식회사바른,076310,2021/12,68,부동산업,,,1300000,,,553094
주식회사바른,076310,2022/12,68,부동산업,,,1300000,,,504764
주식회사바른디앤디,074626,2014/12,68,부동산업,,,50000,,,-363734
주식회사바른디앤디,074626,2015/12,68,부동산업,,,50000,,,-3257620
주식회사바른디앤디,074626,2016/12,68,부동산업,,,50000,,,11810049
주식회사바른디앤디,074626,2017/12,68,부동산업,,,50000,,,4933589
주식회사바른디앤디,074626,2018/12,68,부동산업,,,50000,,,-420998
주식회사바른디앤디,074626,2019/12,68,부동산업,,,50000,,,-525744
주식회사바른디앤디,074626,2020/12,68,부동산업,,,50000,,,-279958
주식회사바른산업개발,101183,2020/12,68,부동산업,,,100000,,,34595
주식회사바른산업개발,101183,2021/12,68,부동산업,,,100000,,,-14352747
주식회사바른씨앤아이,101198,2020/12,66,금융 및 보험업,,,100000,,,-1685387
주식회사바른씨앤아이,101198,2021/12,66,금융 및 보험업,,,100000,,,-1822777
주식회사바른종합건설,091989,2018/12,41,건설업,,,510000,,,1136927
주식회사바른종합건설,091989,2019/12,41,건설업,,,510000,,,432920
주식회사바른파트너스,100119,2020/12,68,부동산업,,,500000,,,-169010
주식회사바른파트너스,100119,2021/12,68,부동산업,,,500000,,,-142305
주식회사바른파트너스,100119,2022/12,68,부동산업,,,3000000,,,666946
주식회사바른파트너즈,105513,2021/12,56,숙박 및 음식점업,,,130000,,,578185
주식회사바른파트너즈,105513,2022/12,56,숙박 및 음식점업,,,130000,,,25562
주식회사바바더닷컴,098687,2020/12,47,도매 및 소매업,,,200000,,,1585353
주식회사바바더닷컴,098687,2021/12,47,도매 및 소매업,,,200000,,,-1252967
주식회사바바라앤코,072643,2014/12,15,제조업,,,500000,,,1057405
주식회사바바라앤코,072643,2015/12,15,제조업,,,800000,,,101011
주식회사바바라앤코,072643,2016/12,15,제조업,,,800000,,,666084
주식회사바바라앤코,072643,2017/12,15,제조업,,,808000,,,570152
주식회사바바라앤코,072643,2018/12,15,제조업,,,808000,,,-604081
주식회사바바라앤코,072643,2019/12,15,제조업,,,808000,,,941158
주식회사바바라앤코,072643,2020/12,15,제조업,,,808000,,,804803
주식회사바빌론,069695,2013/12,55,숙박 및 음식점업,,,50000,,,-726367
주식회사바빌론,069695,2014/12,55,숙박 및 음식점업,,,50000,,,284452
주식회사바빌론,069695,2015/12,55,숙박 및 음식점업,,,50000,,,71573
주식회사바빌론,069695,2016/12,55,숙박 및 음식점업,,,50000,,,311909
주식회사바빌론,069695,2017/12,55,숙박 및 음식점업,,,50000,,,185307
주식회사바빌론,069695,2018/12,55,숙박 및 음식점업,,,50000,,,-66625
주식회사바슈헬스코리아,096086,2019/12,27,제조업,,,500000,,,1221873
주식회사바슈헬스코리아,096086,2020/12,27,제조업,,,500000,,,2500321
주식회사바슈헬스코리아,096086,2021/12,27,제조업,,,500000,,,2985210
주식회사바슈헬스코리아,096086,2022/12,27,제조업,,,500000,,,3835320
주식회사바스젠바이오,103171,2022/12,58,정보통신업,,191618,191618,,-9036639,-9036639
주식회사바스칸바이오제약,043322,2012/12,21,제조업,,,1340000,,,-459692
주식회사바스칸바이오제약,043322,2021/12,21,제조업,,17545618,17545618,,419333,419333
주식회사바실리체,095168,2019/12,68,부동산업,,,50000,,,-3538078
주식회사바실리체,095168,2020/12,68,부동산업,,,50000,,,-4219650
주식회사바실리체,095168,2021/12,68,부동산업,,,50000,,,7336125
주식회사바실리체,095168,2022/12,68,부동산업,,,50000,,,3704565
주식회사바오스,051889,2012/12,26,제조업,6000000,6000000,6000000,-7008588,160480,160480
주식회사바오스,051889,2013/12,26,제조업,6000000,6000000,6000000,-5847567,-5146648,-5146648
주식회사바오스,051889,2014/12,26,제조업,6000000,6000000,6000000,-6100717,-3460894,-3460894
주식회사바오스,051889,2015/12,26,제조업,6000000,6000000,6000000,-1330142,479068,479068
주식회사바오스,051889,2016/12,26,제조업,6000000,6000000,6000000,-3451209,180135,180135
주식회사바오스,051889,2017/12,26,제조업,39148712,39148712,39148712,-3112344,-8550847,-8550847
주식회사바오스,051889,2018/12,26,제조업,,3914871,3914871,,9324590,9324590
주식회사바오스,051889,2019/12,26,제조업,4071121,4071121,4071121,5672166,5848779,5848779
주식회사바오스,051889,2020/12,26,제조업,4071121,4071121,4071121,4762691,3007192,3007192
주식회사바오스,051889,2021/12,26,제조업,4071121,4071121,4071121,-3517379,-2995263,-2995263
주식회사바오스,051889,2022/12,26,제조업,4071121,4071121,4071121,-1686604,-2676786,-2676786
주식회사바오스홀딩스,056601,2012/12,71,"전문, 과학 및 기술 서비스업",,,35555,,,-3209102
주식회사바오스홀딩스,056601,2013/12,71,"전문, 과학 및 기술 서비스업",,,35555,,,-18885802
주식회사바오스홀딩스,056601,2014/12,71,"전문, 과학 및 기술 서비스업",,,35555,,,-9769644
주식회사바오스홀딩스,056601,2015/12,71,"전문, 과학 및 기술 서비스업",,,35555,,,-5420243
주식회사바움하우스,052139,2012/12,68,부동산업,,,50000,,,-771928
주식회사바움하우스,052139,2013/12,68,부동산업,,,50000,,,-522185
주식회사바움하우스,052139,2014/12,68,부동산업,,,50000,,,-433829
주식회사바움하우스,052139,2015/12,68,부동산업,,,50000,,,-296102
주식회사바움하우스,052139,2016/12,68,부동산업,,,50000,,,-197976
주식회사바움하우스,052139,2017/12,68,부동산업,,,50000,,,-162389
주식회사바움하우스,052139,2018/12,68,부동산업,,,50000,,,-34326
주식회사바이더웨이,014180,2012/12,47,도매 및 소매업,,19755155,19755155,,13986830,13986830
주식회사바이더웨이,014180,2013/12,47,도매 및 소매업,,19755155,19755155,,7165504,7165504
주식회사바이더웨이,014180,2014/12,47,도매 및 소매업,,19755155,19755155,,3342031,3342031
주식회사바이더웨이,014180,2015/12,47,도매 및 소매업,,19755155,19755155,,271276,271276
주식회사바이더웨이,014180,2016/12,47,도매 및 소매업,,19755155,19755155,,2856622,2856622
주식회사바이더웨이,014180,2017/12,47,도매 및 소매업,,19755155,19755155,,3339263,3339263
주식회사바이더웨이,014180,2018/12,47,도매 및 소매업,,19755155,19755155,,2714005,2714005
주식회사바이더웨이,014180,2019/12,47,도매 및 소매업,,19755155,19755155,,-2039485,-2039485
주식회사바이런,096712,2019/12,71,"전문, 과학 및 기술 서비스업",,,10000,,,104541
주식회사바이런,096712,2020/12,71,"전문, 과학 및 기술 서비스업",,,10000,,,-108490
주식회사바이맥스,066102,2012/12,46,도매 및 소매업,,,50000,,,-323353
주식회사바이맥스,066102,2013/12,46,도매 및 소매업,,,50000,,,-204533
주식회사바이맥스,066102,2014/12,46,도매 및 소매업,,,50000,,,-142307
주식회사바이브컴퍼니,029186,2016/12,58,정보통신업,,,1987030,,,-124167
주식회사바이브컴퍼니,029186,2017/12,58,정보통신업,,,1987030,,,1661522
주식회사바이브컴퍼니,029186,2018/12,58,정보통신업,,2362335,2362335,,1484406,1484406
주식회사바이브컴퍼니,029186,2019/12,58,정보통신업,,2362335,2362335,,-344299,-344299
주식회사바이엔셀개발,073650,2014/12,68,부동산업,,,50000,,,-24632
주식회사바이엔셀개발,073650,2015/12,68,부동산업,,,500000,,,-675019
주식회사바이엔셀개발,073650,2016/12,68,부동산업,,,500000,,,-641486
주식회사바이엔셀개발,073650,2017/12,68,부동산업,,,500000,,,-4475249
주식회사바이엔셀개발,073650,2018/12,68,부동산업,,,500000,,,-16306296
주식회사바이엔셀개발,073650,2019/12,68,부동산업,,,500000,,,62252594
주식회사바이엔셀개발,073650,2020/12,68,부동산업,,,500000,,,91075682
주식회사바이엔셀개발,073650,2021/12,68,부동산업,,,500000,,,64078809
주식회사바이엔셀개발,073650,2022/12,68,부동산업,,,500000,,,15677538
주식회사바이오눈,077659,2015/12,46,도매 및 소매업,,,1650000,,,-280292
주식회사바이오눈,077659,2016/12,46,도매 및 소매업,,,1829666,,,-416257
주식회사바이오닉스,102718,2022/12,21,제조업,,999000,999000,,1187678,1187678
주식회사바이오데이즈,066057,2012/12,29,제조업,,,1014750,,,-1072946
주식회사바이오데이즈,066057,2013/12,29,제조업,,,1014750,,,-110207
주식회사바이오데이즈,066057,2014/12,29,제조업,,,1014750,,,372730
주식회사바이오데이즈,066057,2015/12,29,제조업,,,1979500,,,98041
주식회사바이오데이즈,066057,2016/12,29,제조업,,,1979500,,,833582
주식회사바이오데이즈,066057,2017/12,29,제조업,,,1979500,,,-2392701
주식회사바이오데이즈,066057,2018/12,29,제조업,,,1979500,,,-2520366
주식회사바이오데이즈,066057,2019/12,29,제조업,,,1979500,,,-1238823
주식회사바이오매스피씨비,049957,2012/12,26,제조업,,,1714000,,,-7775685
주식회사바이오매스피씨비,049957,2013/12,26,제조업,,,1714000,,,-776382
주식회사바이오메듀스,088558,2018/12,27,제조업,,,1168718,,,-1431945
주식회사바이오메듀스,088558,2019/12,27,제조업,,,1211055,,,-913079
주식회사바이오메듀스,088558,2020/12,27,제조업,,,1211055,,,-1052586
주식회사바이오메듀스,088558,2021/12,27,제조업,,,1287055,,,-1407982
주식회사바이오메듀스,088558,2022/12,27,제조업,,,1419192,,,-1407794
주식회사바이오메트릭스테크놀로지,096391,2019/12,21,제조업,,,1193654,,,-2524948
주식회사바이오메트릭스테크놀로지,096391,2020/12,21,제조업,,,1193654,,,-3203243
주식회사바이오메트릭스테크놀로지,096391,2021/12,21,제조업,,1193654,1193654,,-3859890,-3859890
주식회사바이오메트릭스테크놀로지,096391,2022/12,21,제조업,,5968270,5968270,,-3811045,-3811045
주식회사바이오비쥬,105523,2022/12,21,제조업,,1790390,1790390,,3639484,3639484
주식회사바이오솔루션,045427,2013/12,21,제조업,,,2538364,,,478129
주식회사바이오솔루션,045427,2014/12,21,제조업,,2538364,2538364,,-2735163,-2735163
주식회사바이오솔루션,045427,2015/12,21,제조업,,3012722,3012722,,-3259477,-3259477
주식회사바이오솔루션,045427,2016/12,21,제조업,,3062722,3062722,,-3128089,-3128089
주식회사바이오솔루션,045427,2017/12,21,제조업,,3062722,3062722,,-1814728,-1814728
주식회사바이오숲,073070,2014/12,47,도매 및 소매업,,,1080000,,,-356740
주식회사바이오숲,073070,2015/12,47,도매 및 소매업,,,1701271,,,-801106
주식회사바이오숲,073070,2016/12,47,도매 및 소매업,,,1879209,,,-1279833
주식회사바이오스타그룹,105755,2021/12,64,금융 및 보험업,,,4799720,,,-2360818
주식회사바이오스타그룹,105755,2022/12,64,금융 및 보험업,,,4799720,,,-7426389
